unit_id,activy_area,unit_name,classification,combat_level,demand,search_type,force,number_of_soldiers,commander_id,base_id
45729,Depth,Tagcat,4,1,4,interview,Navy,11200,54,306
45730,Egypt,Linktype,4,5,4,cognitive test,Artillery,12500,55,383
45731,Iran,Quatz,1,4,4,knowledge test,Artillery,20800,56,430
45732,Syria,Edgeclub,4,5,3,interview,Infantry,500,57,413
45733,Jordan,Minyx,3,3,4,technical test,Logistics,10600,58,197
45734,Jordan,Midel,5,4,3,cognitive test,Navy,23100,59,46
45735,Syria,Mydeo,2,2,5,knowledge test,Infantry,5600,60,316
45736,Gaza,Browsedrive,1,4,10,interview,Logistics,20500,61,445
45737,West Bank,Feedfish,4,4,3,combat fitness,Infantry,3500,62,269
45738,Syria,Podcat,3,5,5,combat fitness,Intelligence,23900,63,347
45739,Egypt,Twitterwire,4,5,7,knowledge test,Infantry,25500,64,424
45740,Lebanon,Thoughtmix,3,4,8,cognitive test,C4I,18300,65,445
45741,Jordan,Kwilith,1,4,4,technical test,Air,22300,66,255
45742,Iran,Skajo,5,1,4,cognitive test,Artillery,5900,67,447
45743,Depth,Thoughtbridge,5,2,4,cognitive test,Military Police,17400,68,476
45744,Lebanon,Youopia,4,2,2,technical test,Air,19200,69,199
45745,Gaza,Edgeify,1,5,6,cognitive test,Technology and Maintenance,16500,70,470
45746,Lebanon,Skalith,1,2,10,interview,Infantry,9100,71,408
45747,Gaza,Eamia,5,5,9,technical test,Armored,3900,72,22
45748,Syria,Devpoint,4,1,2,interview,Artillery,9500,73,107
45749,Gaza,Twinte,3,2,1,combat fitness,Armored,27600,74,59
45750,Syria,Wikido,1,1,1,knowledge test,Air,18800,75,424
45751,Depth,Linktype,5,4,5,knowledge test,Intelligence,20300,76,73
45752,Depth,Youbridge,1,1,10,technical test,Education,27800,77,489
45753,Jordan,Oyonder,5,2,2,interview,Infantry,21900,78,207
45754,West Bank,Oozz,5,1,2,technical test,Artillery,18400,79,440
45755,Iran,Oyope,4,3,2,technical test,Navy,24800,80,173
45756,Depth,Zoozzy,5,5,1,interview,Technology and Maintenance,7700,81,374
45757,West Bank,Photofeed,2,5,9,technical test,Medical,9000,82,306
45758,Depth,Thoughtstorm,5,1,8,interview,C4I,6900,83,254
45759,Lebanon,Midel,1,4,5,cognitive test,Technology and Maintenance,7700,84,269
45760,Iran,Thoughtworks,3,2,1,technical test,Navy,8900,85,13
45761,West Bank,Livepath,2,2,10,technical test,Intelligence,18900,86,186
45762,Syria,Teklist,2,2,3,technical test,Armored,4600,87,85
45763,Iran,Cogilith,3,2,3,technical test,Infantry,9700,88,477
45764,Gaza,Trupe,1,2,1,knowledge test,Intelligence,23400,89,103
45765,West Bank,Voonyx,4,1,4,knowledge test,Education,4300,90,484
45766,Gaza,Twinte,4,3,3,interview,C4I,1100,91,392
45767,Jordan,Fivechat,4,2,7,interview,Military Police,15100,92,319
45768,Lebanon,Plambee,2,5,3,technical test,Intelligence,28300,93,336
45769,Iran,Skyvu,1,5,6,cognitive test,Artillery,4000,94,16
45770,Lebanon,Voonte,2,2,3,knowledge test,Air,12400,95,351
45771,Egypt,Yabox,4,3,4,knowledge test,Medical,15000,96,393
45772,Iran,Kwideo,5,5,3,knowledge test,Intelligence,29400,97,126
45773,Jordan,Topicstorm,1,3,8,cognitive test,Logistics,29900,98,87
45774,Gaza,Ozu,1,2,2,combat fitness,C4I,19900,99,213
45775,Lebanon,Oodoo,1,5,3,combat fitness,Intelligence,4600,100,216
45776,Jordan,Twinder,4,4,5,cognitive test,Infantry,16000,101,114
45777,Iran,Wordtune,4,5,3,interview,Air,11400,102,156
45778,Gaza,Mita,5,4,2,technical test,Technology and Maintenance,4900,103,228
45779,Jordan,Zazio,2,4,3,knowledge test,Intelligence,13000,104,27
45780,Depth,Realmix,2,2,4,combat fitness,Intelligence,600,105,113
45781,West Bank,Oozz,4,3,9,cognitive test,Technology and Maintenance,10300,106,420
45782,Gaza,Yadel,2,1,1,cognitive test,Military Police,26500,107,132
45783,Jordan,Realcube,3,1,8,interview,Artillery,12900,108,239
45784,Syria,Tagcat,1,2,4,combat fitness,Armored,11200,109,233
45785,Gaza,Meemm,1,1,7,knowledge test,Artillery,10200,110,292
45786,Lebanon,Minyx,1,5,7,cognitive test,Medical,19300,111,151
45787,Iran,Fanoodle,5,3,8,cognitive test,Education,24600,112,326
45788,Depth,Oozz,3,1,2,technical test,Infantry,27900,113,234
45789,Iran,Thoughtblab,3,5,5,technical test,Armored,18600,114,186
45790,Jordan,Skyble,4,4,7,interview,Navy,15700,115,432
45791,Lebanon,Devshare,4,3,7,combat fitness,Education,11200,116,177
45792,Gaza,Wordtune,3,5,2,combat fitness,Education,28500,117,319
45793,Iran,Kaymbo,5,1,1,knowledge test,Intelligence,24800,118,439
45794,Lebanon,Wikido,5,1,2,combat fitness,C4I,10100,119,15
45795,Jordan,Rhynoodle,1,4,8,technical test,Military Police,22700,120,321
45796,Iran,Jaloo,4,5,7,knowledge test,C4I,12800,121,384
45797,Iran,Centimia,2,5,10,cognitive test,C4I,11700,122,201
45798,Egypt,Topicstorm,4,5,6,cognitive test,Technology and Maintenance,15200,123,414
45799,West Bank,Dynava,4,4,5,interview,Technology and Maintenance,10500,124,420
45800,Egypt,Wordware,3,2,8,knowledge test,Military Police,13500,125,260
45801,Depth,Twitterworks,4,2,5,cognitive test,Technology and Maintenance,29900,126,6
45802,Gaza,Jaxbean,4,3,9,technical test,Medical,22000,127,443
45803,Egypt,Blognation,4,1,7,interview,Navy,8300,128,429
45804,West Bank,Wikido,3,1,10,interview,Infantry,27200,129,236
45805,Lebanon,Yozio,2,1,6,interview,Logistics,5800,130,285
45806,Depth,Bluezoom,4,5,10,interview,Education,12400,131,491
45807,Lebanon,Gabspot,4,4,7,cognitive test,C4I,16100,132,109
45808,Jordan,Quatz,1,3,4,cognitive test,Education,16500,133,51
45809,Depth,Mita,3,3,8,cognitive test,Navy,20500,134,451
45810,Jordan,Dynabox,4,4,2,interview,Technology and Maintenance,12900,135,81
45811,West Bank,Twitterworks,3,4,7,combat fitness,Intelligence,22800,136,449
45812,Gaza,Voolith,4,2,4,combat fitness,Infantry,24700,137,329
45813,West Bank,Jetpulse,5,4,7,knowledge test,Technology and Maintenance,18500,138,22
45814,Gaza,Chatterpoint,3,4,6,cognitive test,Technology and Maintenance,25500,139,55
45815,Lebanon,Oyoyo,2,5,2,cognitive test,Technology and Maintenance,600,140,404
45816,Syria,Eare,2,3,7,technical test,Medical,1900,141,105
45817,Egypt,Layo,2,1,9,technical test,Military Police,20900,142,403
45818,Jordan,Bubbletube,4,4,5,combat fitness,Intelligence,21400,143,121
45819,Iran,Voonyx,1,1,5,technical test,Artillery,25100,144,91
45820,Gaza,Dabvine,3,3,8,cognitive test,Air,27300,145,2
45821,Depth,Jabbersphere,2,1,4,interview,Infantry,8400,146,211
45822,Jordan,Zoombeat,5,4,5,interview,Infantry,17200,147,250
45823,Iran,Bubbletube,1,2,2,cognitive test,Military Police,11400,148,10
45824,Syria,Thoughtsphere,4,2,6,technical test,Logistics,6600,149,280
45825,Depth,Linkbuzz,3,5,1,cognitive test,Medical,18400,150,135
45826,Jordan,LiveZ,5,3,6,technical test,Medical,19500,151,396
45827,West Bank,Oyoloo,5,3,2,knowledge test,Artillery,29000,152,74
45828,Syria,Skaboo,1,1,2,cognitive test,Navy,24200,153,249
45829,Iran,Jazzy,5,4,10,combat fitness,Artillery,13200,154,167
45830,Egypt,Flipstorm,1,3,8,knowledge test,Artillery,7900,155,370
45831,Syria,Katz,5,1,10,interview,Medical,3200,156,445
45832,Egypt,Yacero,2,3,1,cognitive test,C4I,22900,157,407
45833,Depth,Zoomcast,3,1,9,technical test,Intelligence,12200,158,28
45834,Jordan,Youfeed,2,3,5,cognitive test,Intelligence,8400,159,495
45835,Iran,Skivee,2,2,4,interview,Artillery,12500,160,17
45836,Lebanon,Buzzdog,4,5,10,cognitive test,Infantry,2100,161,245
45837,Lebanon,Latz,5,3,5,interview,Technology and Maintenance,13400,162,392
45838,Lebanon,Vinte,1,5,1,interview,Medical,21400,163,182
45839,Syria,Photobug,2,2,9,cognitive test,Artillery,21000,164,76
45840,Jordan,Skinix,1,3,7,knowledge test,Infantry,21900,165,53
45841,Syria,Oba,5,3,8,technical test,Armored,24500,166,302
45842,Depth,Zooveo,5,1,10,combat fitness,Medical,10100,167,341
45843,Iran,Jabberbean,1,1,4,knowledge test,Artillery,7900,168,426
45844,Egypt,Ntags,4,2,1,interview,Medical,27400,169,30
45845,Syria,Skinte,4,2,10,cognitive test,Air,4900,170,153
45846,Depth,Quatz,5,4,5,technical test,Infantry,20500,171,361
45847,Syria,Tekfly,2,5,2,knowledge test,Logistics,2400,172,263
45848,Egypt,Oyoloo,5,3,10,knowledge test,Intelligence,7500,173,340
45849,Lebanon,Livetube,1,2,4,cognitive test,Medical,700,174,335
45850,Depth,Twitterworks,3,3,9,combat fitness,Technology and Maintenance,7100,175,275
45851,Lebanon,Realcube,1,3,6,technical test,Navy,22900,176,91
45852,Syria,Meevee,3,1,3,combat fitness,Intelligence,12100,177,58
45853,Iran,Skinte,3,3,9,cognitive test,Military Police,29200,178,454
45854,West Bank,Eamia,3,3,9,technical test,C4I,500,179,483
45855,Iran,Agimba,5,4,6,knowledge test,Armored,28200,180,356
45856,Syria,Tagcat,1,5,2,cognitive test,Navy,2800,181,494
45857,Depth,Fanoodle,4,2,3,technical test,Logistics,16700,182,166
45858,Gaza,Trilia,3,3,10,cognitive test,Logistics,21700,183,17
45859,Lebanon,Fivespan,4,4,5,interview,Armored,22900,184,222
45860,Syria,Chatterpoint,1,3,3,combat fitness,Armored,1900,185,72
45861,West Bank,Jayo,5,3,9,interview,Logistics,8300,186,82
45862,Gaza,Devcast,5,4,4,interview,Education,21600,187,173
45863,Lebanon,Zazio,4,5,10,knowledge test,Logistics,21000,188,165
45864,Gaza,Flipopia,5,3,9,cognitive test,Education,13000,189,6
45865,Syria,Voonder,3,2,9,cognitive test,Navy,17400,190,377
45866,Lebanon,Brainbox,4,4,8,combat fitness,Military Police,3600,191,115
45867,Depth,Yamia,2,5,10,knowledge test,Technology and Maintenance,15100,192,172
45868,Depth,Meetz,4,4,9,technical test,Education,18900,193,482
45869,Syria,Dabfeed,2,5,5,knowledge test,Artillery,8500,194,314
45870,Iran,Dabshots,5,3,3,combat fitness,Navy,27000,195,27
45871,Jordan,Skipstorm,4,3,2,cognitive test,Logistics,6000,196,403
45872,Jordan,Yakidoo,3,2,6,cognitive test,C4I,8300,197,457
45873,Gaza,Quatz,5,2,8,cognitive test,Armored,16700,198,286
45874,Iran,Zoomcast,5,5,1,combat fitness,Intelligence,5900,199,193
45875,Lebanon,Aimbu,4,4,7,cognitive test,Education,26200,200,364
45876,Iran,Twitterwire,5,4,10,technical test,Logistics,23400,201,429
45877,Egypt,Nlounge,1,3,1,knowledge test,Infantry,8100,202,470
45878,Syria,Rhybox,1,2,5,cognitive test,Infantry,7500,203,486
45879,West Bank,DabZ,4,4,1,cognitive test,Artillery,19900,204,221
45880,Gaza,Twinte,5,5,8,technical test,C4I,14500,205,293
45881,Syria,Ooba,5,5,6,technical test,Logistics,12200,206,23
45882,West Bank,Kazu,2,5,4,interview,Armored,5900,207,195
45883,Jordan,Skinder,2,5,6,knowledge test,Infantry,19100,208,422
45884,West Bank,Topdrive,4,1,6,technical test,Infantry,16500,209,417
45885,Syria,Eimbee,2,3,5,interview,Education,13900,210,94
45886,Egypt,Zoomlounge,4,1,10,interview,Education,21800,211,357
45887,Gaza,Fivebridge,2,5,3,interview,Education,3200,212,357
45888,Gaza,Ntag,2,3,7,technical test,Military Police,15100,213,198
45889,Syria,Meeveo,4,5,4,interview,Education,9000,214,217
45890,West Bank,Jaxspan,2,1,4,interview,Military Police,23200,215,160
45891,Syria,Skipfire,1,1,9,interview,Medical,11400,216,47
45892,Jordan,Fivechat,3,4,6,knowledge test,Logistics,10200,217,296
45893,Iran,Eadel,4,3,7,knowledge test,Navy,26400,218,459
45894,Lebanon,Skyble,3,1,6,combat fitness,Medical,16400,219,41
45895,Egypt,Kare,3,1,4,cognitive test,Air,17400,220,410
45896,Syria,Flashset,3,1,2,combat fitness,Infantry,16800,221,2
45897,Jordan,Cogilith,3,3,9,cognitive test,Military Police,29600,222,482
45898,West Bank,Wikido,1,5,2,cognitive test,Infantry,29100,223,361
45899,Lebanon,Brightbean,5,5,4,technical test,Intelligence,18200,224,11
45900,Egypt,Edgeblab,3,4,1,interview,Air,9800,225,276
45901,Gaza,Flipopia,1,3,2,technical test,Artillery,26700,226,176
45902,Gaza,Twinte,4,4,2,combat fitness,Infantry,28400,227,248
45903,Syria,Kwinu,3,1,3,technical test,Infantry,4200,228,432
45904,Iran,Zazio,1,2,9,cognitive test,Medical,19200,229,385
45905,West Bank,Aibox,4,2,7,combat fitness,Intelligence,8000,230,214
45906,Egypt,LiveZ,1,3,6,cognitive test,Medical,2400,231,428
45907,Egypt,Katz,4,2,2,technical test,Military Police,21400,232,203
45908,Gaza,Talane,2,2,5,technical test,C4I,19700,233,178
45909,Egypt,Demizz,5,1,2,knowledge test,Armored,10100,234,289
45910,Jordan,Tekfly,3,3,7,cognitive test,Artillery,27800,235,395
45911,Depth,Yozio,3,3,10,technical test,Logistics,14400,236,397
45912,Egypt,Plambee,5,4,3,combat fitness,Technology and Maintenance,24600,237,397
45913,Depth,Skajo,2,2,2,combat fitness,Armored,22800,238,338
45914,West Bank,Tagfeed,2,5,8,interview,Infantry,14700,239,132
45915,Depth,Rooxo,1,5,4,interview,Air,6100,240,236
45916,Lebanon,Zooveo,4,4,1,knowledge test,Education,300,241,263
45917,Gaza,Photofeed,1,4,7,combat fitness,C4I,23600,242,272
45918,Depth,Thoughtworks,4,5,5,interview,Armored,800,243,12
45919,Iran,Eazzy,1,5,5,interview,Logistics,28000,244,338
45920,Lebanon,Lazzy,4,1,8,cognitive test,Technology and Maintenance,16300,245,302
45921,Gaza,Yoveo,4,2,2,technical test,Armored,18100,246,415
45922,Iran,Eare,4,2,9,interview,C4I,2200,247,294
45923,Syria,Cogidoo,2,5,4,cognitive test,Artillery,25100,248,97
45924,Egypt,Yakijo,1,4,9,combat fitness,Artillery,26200,249,461
45925,Jordan,Gabvine,1,3,4,knowledge test,Education,22800,250,340
45926,Lebanon,Nlounge,3,4,3,technical test,Technology and Maintenance,29100,251,137
45927,Lebanon,Rhyzio,1,3,7,knowledge test,C4I,3900,252,386
45928,Syria,Thoughtworks,1,5,5,technical test,Medical,27400,253,184
45929,Lebanon,Gigabox,1,2,4,combat fitness,Navy,28100,254,57
45930,Egypt,Jaxbean,2,2,9,combat fitness,Medical,12200,255,399
45931,Jordan,Meezzy,4,1,10,interview,Navy,16300,256,441
45932,Gaza,Devcast,3,5,7,knowledge test,Air,24700,257,343
45933,Depth,Yozio,1,3,9,combat fitness,Armored,8500,258,452
45934,Gaza,Trudeo,3,5,9,interview,C4I,6900,259,125
45935,Depth,Divape,2,1,10,interview,Artillery,2800,260,123
45936,Depth,Voolith,2,1,9,technical test,Intelligence,17800,261,267
45937,West Bank,Avaveo,5,1,1,interview,Medical,13400,262,373
45938,West Bank,Skivee,5,5,6,knowledge test,C4I,6600,263,437
45939,Depth,Vinder,5,2,1,cognitive test,Infantry,4400,264,77
45940,Jordan,Devcast,4,4,1,combat fitness,Logistics,27900,265,443
45941,West Bank,Jazzy,4,4,4,technical test,Armored,11700,266,390
45942,Syria,Bubbletube,3,1,6,technical test,Infantry,2000,267,377
45943,Egypt,Realmix,2,4,5,technical test,Intelligence,2800,268,129
45944,Egypt,Brainsphere,2,1,9,interview,Infantry,2300,269,485
45945,Gaza,Abatz,5,2,10,technical test,Infantry,1400,270,489
45946,Gaza,Yotz,3,2,3,knowledge test,C4I,26800,271,352
45947,West Bank,Vimbo,3,1,3,interview,Medical,12600,272,386
45948,Gaza,Yata,2,2,8,interview,Medical,28900,273,96
45949,Jordan,Yacero,2,1,5,knowledge test,Infantry,10700,274,491
45950,Gaza,Babbleblab,5,2,9,knowledge test,Armored,27700,275,292
45951,West Bank,Edgeclub,3,5,3,cognitive test,Air,3000,276,235
45952,Depth,Buzzdog,5,4,7,technical test,Infantry,6100,277,118
45953,Syria,Edgeblab,4,2,7,knowledge test,Armored,1700,278,394
45954,West Bank,Quinu,5,5,9,interview,Artillery,17300,279,160
45955,Syria,Babbleopia,2,1,5,combat fitness,Artillery,9500,280,405
45956,Jordan,Eare,5,2,10,cognitive test,Air,5100,281,458
45957,Iran,Brightdog,2,5,4,combat fitness,Military Police,2700,282,199
45958,Egypt,Tagpad,5,3,1,knowledge test,Medical,29000,283,305
45959,Depth,Blogspan,2,3,8,knowledge test,Intelligence,14500,284,318
45960,Iran,Meedoo,3,1,3,interview,Artillery,1200,285,219
45961,Syria,Skinte,2,3,8,combat fitness,Navy,200,286,263
45962,Depth,Linklinks,5,4,9,cognitive test,Education,19800,287,138
45963,Syria,Skalith,4,2,9,knowledge test,Military Police,14300,288,196
45964,Depth,Aibox,2,2,3,knowledge test,Navy,13300,289,483
45965,Depth,Brainbox,3,4,9,technical test,Logistics,14100,290,10
45966,Syria,Divanoodle,3,2,1,cognitive test,Logistics,4500,291,140
45967,Jordan,Dabtype,4,3,2,technical test,Intelligence,22200,292,366
45968,Depth,Zooxo,4,5,5,combat fitness,Artillery,13200,293,18
45969,Depth,Meevee,5,4,3,combat fitness,Technology and Maintenance,24500,294,341
45970,Egypt,Meembee,4,5,2,cognitive test,Logistics,12800,295,42
45971,Egypt,Yakijo,3,4,5,technical test,Technology and Maintenance,27600,296,200
45972,Syria,Topicshots,2,3,2,cognitive test,Intelligence,4000,297,37
45973,Jordan,Zoomcast,3,2,6,cognitive test,Education,17300,298,27
45974,Jordan,Yamia,2,4,5,knowledge test,Artillery,7200,299,55
45975,West Bank,Livefish,3,4,4,technical test,Medical,24300,300,187
45976,Syria,Yambee,4,3,9,combat fitness,Navy,7900,301,163
45977,Depth,Kwilith,2,3,9,knowledge test,Intelligence,7100,302,230
45978,West Bank,Photojam,5,3,3,technical test,Education,16200,303,447
45979,Jordan,Flashdog,5,5,7,technical test,Infantry,13200,304,459
45980,Iran,Oyondu,5,2,4,cognitive test,Artillery,11500,305,417
45981,Jordan,Jazzy,3,4,6,technical test,Logistics,20100,306,322
45982,Iran,Zava,1,5,7,interview,Technology and Maintenance,8700,307,317
45983,Egypt,Buzzshare,4,5,5,cognitive test,Medical,700,308,183
45984,Depth,Izio,5,3,9,technical test,Education,18600,309,203
45985,Lebanon,Jayo,5,2,10,technical test,Education,7200,310,251
45986,Iran,Photospace,1,2,1,technical test,Military Police,29300,311,373
45987,Iran,Ntags,5,5,2,interview,Medical,1600,312,154
45988,Lebanon,Wordify,2,4,7,combat fitness,Artillery,900,313,487
45989,Gaza,Browsecat,5,2,2,combat fitness,Armored,15400,314,128
45990,West Bank,Latz,2,4,4,cognitive test,Military Police,9000,315,218
45991,Syria,Tavu,1,1,10,combat fitness,Infantry,22000,316,6
45992,Jordan,Zoonder,2,2,6,cognitive test,Military Police,9500,317,3
45993,Egypt,Ozu,5,1,5,cognitive test,Military Police,6400,318,240
45994,Jordan,Tavu,2,4,10,cognitive test,Infantry,25800,319,451
45995,West Bank,Trilith,5,3,8,cognitive test,Military Police,7600,320,391
45996,Iran,Abata,3,2,5,knowledge test,C4I,29700,321,449
45997,Jordan,LiveZ,4,3,10,cognitive test,Intelligence,23900,322,124
45998,Syria,Flipbug,3,1,3,knowledge test,Infantry,12400,323,123
45999,Lebanon,Ozu,3,2,7,combat fitness,Logistics,19800,324,449
46000,Egypt,Tekfly,4,4,4,interview,Medical,19400,325,102
46001,Lebanon,Zooveo,5,1,4,technical test,Armored,3300,326,406
46002,West Bank,Jaxbean,3,3,1,cognitive test,Armored,15200,327,149
46003,Iran,Yombu,3,3,7,interview,Education,21500,328,407
46004,Lebanon,Zoonder,3,3,1,cognitive test,Education,4800,329,231
46005,Depth,Blogpad,5,1,6,interview,Infantry,8400,330,49
46006,Iran,Dazzlesphere,2,5,9,knowledge test,Technology and Maintenance,1400,331,138
46007,West Bank,Tagpad,5,5,7,interview,Armored,2600,332,440
46008,Depth,Zoovu,5,4,5,cognitive test,Artillery,16400,333,78
46009,Lebanon,Tavu,1,4,1,combat fitness,Technology and Maintenance,3300,334,362
46010,Jordan,Photobug,1,5,10,knowledge test,Air,18500,335,489
46011,Gaza,Katz,3,4,2,cognitive test,Technology and Maintenance,4300,336,399
46012,Jordan,Mynte,2,3,5,combat fitness,Technology and Maintenance,22500,337,187
46013,Egypt,Innotype,3,1,1,technical test,Infantry,900,338,67
46014,Gaza,Twimm,1,2,6,cognitive test,Medical,19000,339,190
46015,Egypt,Yodo,5,4,6,interview,Logistics,26800,340,438
46016,Gaza,Layo,3,5,1,technical test,Infantry,5800,341,334
46017,West Bank,Avavee,1,3,4,knowledge test,Armored,5500,342,383
46018,Egypt,Yakitri,4,5,7,interview,Medical,12200,343,419
46019,Gaza,Oozz,3,5,6,cognitive test,Technology and Maintenance,4900,344,416
46020,Jordan,Voonder,2,3,4,cognitive test,Medical,20700,345,493
46021,Depth,Topicblab,2,5,6,interview,Technology and Maintenance,7700,346,29
46022,Iran,Feedmix,2,5,4,combat fitness,Military Police,24800,347,133
46023,Jordan,Babbleopia,2,3,4,combat fitness,Technology and Maintenance,6100,348,295
46024,West Bank,Photojam,5,3,9,cognitive test,Medical,1400,349,113
46025,Gaza,Dabvine,5,1,8,combat fitness,Navy,4300,350,219
46026,Iran,Wikido,2,5,9,interview,Air,5100,351,32
46027,West Bank,Realbuzz,2,3,8,interview,Logistics,11900,352,11
46028,West Bank,Yakidoo,1,4,8,cognitive test,Medical,8700,353,314
46029,Gaza,Gabtype,1,4,10,knowledge test,Intelligence,20100,354,123
46030,Egypt,Thoughtmix,1,5,10,technical test,Navy,19400,355,49
46031,Gaza,Kanoodle,1,3,2,cognitive test,Artillery,5100,356,216
46032,Depth,Buzzbean,3,3,9,combat fitness,Education,25200,357,22
46033,Gaza,Wordify,4,3,1,interview,Technology and Maintenance,10200,358,258
46034,Lebanon,Bubblemix,5,4,5,technical test,Intelligence,17000,359,7
46035,Jordan,Centidel,3,1,10,knowledge test,C4I,6300,360,88
46036,Depth,Meedoo,5,4,1,cognitive test,Artillery,10700,361,116
46037,Egypt,Jayo,4,1,1,knowledge test,Military Police,1900,362,88
46038,Syria,Rhycero,5,4,2,interview,C4I,18100,363,171
46039,Iran,Jabbersphere,1,2,8,combat fitness,Navy,19000,364,318
46040,Syria,Roomm,5,2,2,combat fitness,Navy,6800,365,411
46041,Lebanon,Divavu,3,1,3,combat fitness,Technology and Maintenance,7000,366,422
46042,Egypt,Thoughtworks,5,2,9,technical test,Air,7400,367,324
46043,West Bank,Twimbo,4,4,7,knowledge test,Technology and Maintenance,11500,368,260
46044,Iran,Dynabox,3,2,9,technical test,Technology and Maintenance,27800,369,300
46045,Jordan,Photojam,5,5,7,combat fitness,Logistics,20000,370,162
46046,Syria,Tazzy,3,2,9,knowledge test,Air,13400,371,274
46047,Depth,Yakijo,1,4,10,combat fitness,Armored,25300,372,16
46048,Lebanon,Realblab,4,4,2,cognitive test,Armored,8700,373,12
46049,Egypt,Twitternation,3,1,1,knowledge test,Technology and Maintenance,22200,374,173
46050,Depth,Voonyx,2,1,4,technical test,Education,4300,375,268
46051,Gaza,Centidel,2,5,6,knowledge test,Education,28200,376,84
46052,Jordan,Skyvu,1,4,9,technical test,C4I,18200,377,373
46053,Syria,Wordware,5,1,10,combat fitness,Education,22600,378,14
46054,Lebanon,Edgewire,2,3,10,technical test,Logistics,11800,379,460
46055,Gaza,Jaxworks,4,5,6,combat fitness,Infantry,9600,380,117
46056,West Bank,Eare,4,5,3,knowledge test,Military Police,16300,381,404
46057,Depth,Aimbu,3,3,9,technical test,Intelligence,9600,382,61
