unit_id,activy_area,unit_name,classification,combat_level,demand,search_type,force,number_of_soldiers,commander_id,base_id
203078,Depth,Youopia,3,5,8,technical test,Medical,11600,15079,14
203079,Iran,Aimbo,5,3,2,knowledge test,Infantry,24900,15080,301
203080,West Bank,Eadel,2,3,8,knowledge test,C4I,4500,15081,471
203081,Jordan,Oyoba,2,3,7,interview,Armored,13400,15082,462
203082,Syria,Skajo,5,2,8,technical test,Armored,13600,15083,62
203083,Syria,Twimbo,4,3,7,technical test,Education,29500,15084,345
203084,Iran,Browsezoom,1,4,3,combat fitness,Air,4100,15085,278
203085,West Bank,Fatz,1,4,9,technical test,Artillery,9800,15086,9
203086,Jordan,Shufflester,5,2,6,combat fitness,Air,26500,15087,271
203087,West Bank,Dabjam,4,2,7,technical test,Infantry,1400,15088,3
203088,Syria,Wordware,3,1,3,knowledge test,Military Police,18000,15089,343
203089,Depth,Oozz,3,3,1,knowledge test,Education,8700,15090,455
203090,Syria,Avavee,2,5,7,technical test,Education,10300,15091,355
203091,Egypt,Flashspan,2,5,7,technical test,C4I,1000,15092,290
203092,Lebanon,Eimbee,1,3,5,interview,Artillery,9000,15093,395
203093,Jordan,Skimia,4,3,4,knowledge test,Artillery,6200,15094,128
203094,Gaza,DabZ,1,4,4,combat fitness,Medical,27900,15095,58
203095,Depth,Kwimbee,3,1,1,cognitive test,Air,2300,15096,194
203096,Syria,Ailane,3,4,6,cognitive test,Education,12600,15097,408
203097,West Bank,Skipfire,3,1,7,combat fitness,Medical,21800,15098,15
203098,Syria,Eire,4,5,8,cognitive test,Technology and Maintenance,4200,15099,237
203099,Gaza,Aivee,1,2,7,combat fitness,Navy,9700,15100,188
203100,Jordan,Katz,2,1,1,knowledge test,Infantry,7400,15101,280
203101,Syria,LiveZ,3,2,10,cognitive test,Infantry,7100,15102,27
203102,Syria,Browsedrive,1,1,3,knowledge test,Logistics,8100,15103,488
203103,Iran,Trudoo,3,2,1,knowledge test,C4I,14900,15104,433
203104,West Bank,Zoozzy,3,1,10,technical test,Logistics,19400,15105,297
203105,Egypt,Thoughtsphere,4,2,1,cognitive test,Infantry,20900,15106,254
203106,Syria,Meeveo,3,2,3,technical test,Armored,28900,15107,21
203107,Depth,Mita,5,4,3,interview,Military Police,19800,15108,126
203108,Depth,Oodoo,2,2,7,combat fitness,Air,19300,15109,227
203109,Depth,Wordpedia,5,3,8,knowledge test,Air,2500,15110,356
203110,Egypt,Dabtype,2,4,4,interview,Education,500,15111,352
203111,Syria,Gevee,5,3,5,combat fitness,Medical,14100,15112,319
203112,Egypt,Kanoodle,1,2,5,technical test,Medical,2800,15113,73
203113,Jordan,Camido,4,2,1,interview,Navy,24900,15114,308
203114,Depth,Flipopia,5,3,2,knowledge test,Military Police,20000,15115,236
203115,Egypt,Mita,1,1,3,technical test,Artillery,12200,15116,33
203116,Iran,Dynava,5,3,10,technical test,Air,3000,15117,42
203117,Egypt,Quaxo,3,2,1,technical test,Navy,28700,15118,27
203118,Lebanon,Quimm,2,4,4,technical test,C4I,14000,15119,321
203119,Lebanon,Topicblab,1,5,5,cognitive test,Air,19100,15120,486
203120,Egypt,Photobean,1,1,1,technical test,Logistics,23500,15121,50
203121,Syria,Trudoo,1,5,10,technical test,Infantry,13900,15122,484
203122,Syria,Camido,1,3,1,knowledge test,Air,25300,15123,290
203123,Iran,Thoughtblab,1,4,5,knowledge test,Artillery,25900,15124,88
203124,Gaza,Edgeblab,5,5,5,interview,Intelligence,20500,15125,495
203125,Iran,Photobean,1,2,3,knowledge test,Intelligence,26400,15126,335
203126,Syria,Jayo,3,5,6,knowledge test,Medical,2600,15127,112
203127,Egypt,Meezzy,5,5,5,technical test,C4I,18600,15128,429
203128,Syria,Youtags,1,3,4,knowledge test,Education,29900,15129,117
203129,Gaza,Skyvu,5,4,3,combat fitness,Education,18400,15130,399
203130,Iran,Shufflester,4,2,7,combat fitness,Military Police,20500,15131,376
203131,Egypt,Skyndu,4,5,1,combat fitness,Intelligence,5300,15132,380
203132,Gaza,Leexo,1,1,9,knowledge test,Technology and Maintenance,21800,15133,39
203133,Gaza,Zoomcast,3,3,3,knowledge test,Armored,14300,15134,279
203134,Depth,Dynazzy,4,1,10,knowledge test,Air,15300,15135,35
203135,West Bank,Shuffledrive,4,4,5,cognitive test,Medical,10700,15136,113
203136,Iran,Oozz,3,3,7,interview,Armored,4200,15137,36
203137,Iran,Brainverse,1,1,8,interview,Artillery,600,15138,432
203138,Iran,Youspan,1,1,2,cognitive test,Artillery,28000,15139,242
203139,West Bank,Zoomzone,2,3,4,technical test,Technology and Maintenance,14500,15140,334
203140,Depth,Jamia,5,2,9,technical test,Medical,18600,15141,24
203141,Syria,Topicstorm,1,3,1,cognitive test,Intelligence,12000,15142,279
203142,Egypt,Npath,4,1,7,interview,Technology and Maintenance,6100,15143,134
203143,Gaza,Jabbercube,2,5,6,combat fitness,Logistics,29800,15144,151
203144,Depth,Lazzy,3,2,1,interview,Logistics,3600,15145,327
203145,Syria,Blogtag,2,1,2,interview,Artillery,13200,15146,107
203146,Syria,Zoovu,4,3,9,technical test,Artillery,28300,15147,368
203147,Depth,Minyx,4,3,8,technical test,Logistics,1000,15148,148
203148,Lebanon,Aivee,2,5,7,cognitive test,Artillery,28300,15149,485
203149,Iran,Nlounge,1,3,5,interview,Navy,14300,15150,114
203150,Jordan,Youopia,2,3,5,technical test,Intelligence,3500,15151,234
203151,Syria,Feedspan,1,4,10,knowledge test,Artillery,12400,15152,359
203152,Lebanon,Eire,2,3,8,cognitive test,Intelligence,19500,15153,293
203153,Lebanon,Trilith,3,3,4,cognitive test,Education,6100,15154,491
203154,Iran,Oloo,4,4,4,technical test,Infantry,28100,15155,259
203155,Gaza,Myworks,2,1,7,technical test,C4I,500,15156,259
203156,Gaza,Meedoo,2,1,8,cognitive test,Air,3500,15157,40
203157,Depth,Jayo,1,1,1,interview,Intelligence,17700,15158,249
203158,Jordan,Trilia,2,1,3,interview,Air,3300,15159,385
203159,Lebanon,Innojam,1,2,3,interview,C4I,600,15160,220
203160,Depth,Voonder,3,5,3,combat fitness,Armored,27300,15161,67
203161,Gaza,Oba,2,3,6,combat fitness,Air,29400,15162,345
203162,Gaza,Devpoint,4,2,5,technical test,Medical,22900,15163,25
203163,Iran,Twitterwire,5,2,10,interview,Logistics,11700,15164,350
203164,Egypt,Mynte,3,1,9,knowledge test,Artillery,16100,15165,436
203165,Lebanon,Dabjam,2,2,8,technical test,Navy,23600,15166,362
203166,Syria,Devcast,4,3,7,interview,Air,14000,15167,96
203167,Lebanon,Twinte,1,4,9,combat fitness,Artillery,8500,15168,330
203168,West Bank,Meetz,2,3,10,cognitive test,Armored,26500,15169,423
203169,Iran,Skinix,5,1,8,interview,Navy,17500,15170,29
203170,West Bank,Eabox,5,3,4,cognitive test,Armored,4800,15171,184
203171,Depth,Tazz,5,1,10,interview,Military Police,7200,15172,95
203172,Depth,Zoombox,3,5,1,knowledge test,Technology and Maintenance,10500,15173,150
203173,West Bank,BlogXS,3,2,9,combat fitness,Infantry,14600,15174,313
203174,Egypt,Thoughtsphere,1,1,6,cognitive test,Military Police,18600,15175,491
203175,Jordan,Wordware,1,5,9,combat fitness,Medical,23200,15176,336
203176,Gaza,Dynava,2,2,5,interview,Education,16900,15177,83
203177,Jordan,Twitterbeat,1,3,8,cognitive test,Military Police,19400,15178,175
203178,Syria,Twimm,5,2,4,technical test,Education,28300,15179,18
203179,Syria,Lajo,4,3,6,interview,Education,2500,15180,425
203180,Depth,Photobug,4,3,5,knowledge test,Education,4700,15181,380
203181,Lebanon,Browseblab,2,3,3,combat fitness,Artillery,15800,15182,156
203182,West Bank,Avaveo,1,5,1,interview,Education,29000,15183,275
203183,Egypt,Aibox,2,1,6,technical test,Medical,15100,15184,182
203184,Iran,Eimbee,3,2,3,combat fitness,Navy,100,15185,127
203185,Gaza,Gigaclub,3,3,7,technical test,Technology and Maintenance,25700,15186,354
203186,Iran,Yotz,1,5,6,combat fitness,Infantry,6300,15187,247
203187,Iran,Edgewire,4,3,6,interview,Logistics,21900,15188,247
203188,Jordan,Linklinks,4,5,1,interview,C4I,20500,15189,301
203189,Gaza,Fanoodle,3,2,7,combat fitness,Infantry,15600,15190,79
203190,Egypt,Avaveo,1,4,8,technical test,Technology and Maintenance,14300,15191,323
203191,Syria,Rhybox,4,1,8,interview,Education,19600,15192,169
203192,Depth,Meemm,4,4,9,combat fitness,C4I,25400,15193,484
203193,Jordan,Fiveclub,2,5,3,combat fitness,Artillery,13500,15194,103
203194,Egypt,Realblab,1,5,6,cognitive test,Armored,21400,15195,168
203195,Lebanon,Katz,5,2,8,cognitive test,Air,21900,15196,306
203196,Syria,Zooveo,2,5,10,knowledge test,Technology and Maintenance,3500,15197,437
203197,Syria,Eidel,5,2,3,technical test,Intelligence,6600,15198,32
203198,Lebanon,Meedoo,3,1,3,cognitive test,Logistics,24300,15199,258
203199,Depth,Tagchat,1,1,8,technical test,Logistics,16700,15200,143
203200,Iran,Yakijo,1,2,3,technical test,Intelligence,2800,15201,370
203201,Depth,Meeveo,2,5,8,technical test,Intelligence,2900,15202,117
203202,Depth,Katz,1,2,10,interview,Intelligence,25600,15203,128
203203,West Bank,Mybuzz,1,3,4,knowledge test,Air,20300,15204,8
203204,West Bank,Blogpad,4,5,9,combat fitness,Medical,18900,15205,234
203205,West Bank,Twimbo,3,2,5,technical test,Medical,3200,15206,275
203206,Gaza,Babbleblab,2,3,3,knowledge test,Artillery,10800,15207,417
203207,Depth,Brightbean,3,5,9,technical test,Education,9400,15208,305
203208,Syria,Roombo,4,1,7,combat fitness,Air,6100,15209,145
203209,Jordan,Topicblab,1,4,3,cognitive test,Medical,17000,15210,202
203210,Iran,Quire,4,2,7,cognitive test,Navy,25500,15211,145
203211,Jordan,Devcast,2,1,10,technical test,Navy,29000,15212,36
203212,Lebanon,Ntags,3,4,1,cognitive test,Medical,2300,15213,250
203213,Gaza,Topiclounge,3,5,8,technical test,Education,12400,15214,176
203214,Egypt,Fivechat,3,3,7,technical test,Armored,400,15215,453
203215,Lebanon,Abatz,3,1,6,knowledge test,Artillery,17100,15216,156
203216,West Bank,Tagtune,3,2,10,technical test,Air,16800,15217,1
203217,Lebanon,Skilith,5,2,5,combat fitness,Medical,20200,15218,213
203218,Depth,Lazz,1,5,7,cognitive test,Navy,700,15219,387
203219,West Bank,Gabvine,4,4,2,interview,Navy,10200,15220,225
203220,West Bank,Youtags,4,4,7,combat fitness,Intelligence,20400,15221,250
203221,Depth,Eayo,4,4,9,combat fitness,Logistics,7300,15222,341
203222,Depth,Oodoo,5,4,1,interview,Technology and Maintenance,27900,15223,419
203223,Iran,Brainverse,1,3,9,knowledge test,C4I,24800,15224,397
203224,Gaza,Wordify,3,5,6,technical test,Technology and Maintenance,1000,15225,40
203225,Lebanon,Miboo,2,2,5,interview,Navy,15000,15226,252
203226,Lebanon,Topicblab,4,2,2,technical test,C4I,13500,15227,23
203227,Syria,Jabberstorm,4,4,3,cognitive test,C4I,12400,15228,398
203228,Depth,Voolith,4,1,1,interview,Armored,18200,15229,397
203229,Lebanon,Quamba,2,3,6,combat fitness,Military Police,23700,15230,26
203230,Gaza,JumpXS,4,4,4,cognitive test,Intelligence,12500,15231,133
203231,Egypt,Thoughtbridge,4,1,2,technical test,Logistics,2100,15232,253
203232,Syria,Cogibox,4,5,9,knowledge test,C4I,10200,15233,291
203233,Egypt,Gabspot,2,3,8,combat fitness,Logistics,22300,15234,220
203234,Iran,Jaxspan,3,5,8,knowledge test,Artillery,11300,15235,426
203235,Egypt,Twitterbridge,2,5,1,cognitive test,Logistics,25500,15236,161
203236,West Bank,Voonder,1,5,7,knowledge test,Navy,21500,15237,199
203237,Lebanon,Zoonoodle,5,2,8,combat fitness,Intelligence,5900,15238,383
203238,West Bank,Shufflebeat,3,3,4,technical test,Intelligence,20900,15239,303
203239,Iran,Edgeify,1,3,6,interview,Intelligence,27900,15240,24
203240,Depth,Kaymbo,4,2,2,technical test,C4I,8200,15241,222
203241,Egypt,Twimbo,1,1,1,interview,Intelligence,26400,15242,193
203242,Depth,Twimbo,4,1,5,knowledge test,Military Police,2400,15243,361
203243,West Bank,Voonix,5,2,1,combat fitness,Infantry,3100,15244,158
203244,Egypt,Thoughtstorm,2,3,3,combat fitness,C4I,6500,15245,29
203245,Egypt,Agimba,5,1,5,technical test,Technology and Maintenance,1300,15246,402
203246,Iran,Abatz,5,4,10,cognitive test,Military Police,5500,15247,313
203247,Iran,Zoomlounge,2,1,4,combat fitness,Armored,3800,15248,224
203248,Iran,Dynava,2,4,9,technical test,Infantry,8800,15249,214
203249,West Bank,Voonte,3,2,10,interview,Military Police,12600,15250,199
203250,Lebanon,Voonder,5,5,3,combat fitness,Military Police,28500,15251,7
203251,Iran,Snaptags,3,4,7,interview,Education,400,15252,392
203252,West Bank,Jabbersphere,4,4,1,interview,Air,7300,15253,43
203253,Syria,Kamba,2,5,2,knowledge test,Technology and Maintenance,11700,15254,433
203254,Jordan,Feednation,2,5,1,cognitive test,Air,18200,15255,165
203255,Syria,Innojam,1,1,8,combat fitness,Navy,7300,15256,240
203256,Gaza,Wordware,1,1,6,technical test,Education,21700,15257,202
203257,Depth,Mymm,4,2,5,knowledge test,Intelligence,3500,15258,275
203258,Syria,Quire,4,1,7,knowledge test,Armored,18500,15259,338
203259,West Bank,Youfeed,1,1,6,combat fitness,Navy,5200,15260,322
203260,Depth,Jaloo,1,3,7,knowledge test,C4I,19300,15261,226
203261,West Bank,Viva,2,5,3,cognitive test,Air,4800,15262,46
203262,Egypt,Thoughtworks,1,4,1,knowledge test,Infantry,25100,15263,442
203263,Depth,Wordify,4,4,10,knowledge test,Armored,18500,15264,35
203264,Lebanon,Skynoodle,4,2,9,combat fitness,Medical,27600,15265,187
203265,Gaza,Aibox,5,4,4,knowledge test,Technology and Maintenance,22300,15266,407
203266,Gaza,Jaxworks,4,2,7,cognitive test,C4I,14000,15267,492
203267,Depth,Shufflester,4,2,8,cognitive test,Medical,3400,15268,257
203268,Gaza,Jaxnation,4,5,6,interview,Air,7400,15269,490
203269,Egypt,Aimbu,3,2,2,combat fitness,Medical,11500,15270,306
203270,Gaza,Chatterbridge,1,3,9,combat fitness,Armored,28200,15271,275
203271,Jordan,Topicshots,4,4,6,interview,Infantry,11700,15272,388
203272,Depth,Feedspan,2,4,3,interview,Air,10900,15273,76
203273,Jordan,Lajo,3,1,9,combat fitness,Education,24000,15274,362
203274,Gaza,Oyoba,3,3,6,knowledge test,Education,7100,15275,500
203275,Lebanon,Feednation,3,1,8,technical test,Artillery,23100,15276,111
203276,Egypt,Youfeed,1,2,6,knowledge test,Logistics,9200,15277,434
203277,Lebanon,Yamia,5,4,9,interview,Intelligence,4400,15278,162
203278,West Bank,Dablist,1,4,6,technical test,Air,4600,15279,240
203279,Lebanon,Yoveo,5,1,7,interview,C4I,10000,15280,61
203280,Depth,Vinder,4,1,7,combat fitness,Technology and Maintenance,29600,15281,11
203281,Lebanon,Trudoo,3,3,10,knowledge test,C4I,9500,15282,356
203282,Iran,Wikivu,3,3,9,technical test,Logistics,22800,15283,448
203283,West Bank,Fivebridge,5,4,7,cognitive test,Military Police,2000,15284,133
203284,Egypt,Gabvine,2,5,2,combat fitness,Logistics,8700,15285,81
203285,Syria,Yombu,5,5,1,technical test,Navy,8900,15286,39
203286,West Bank,Skibox,4,2,5,cognitive test,Infantry,22800,15287,418
203287,West Bank,Quimba,2,1,3,interview,Artillery,16000,15288,57
203288,West Bank,Ailane,2,5,3,cognitive test,Armored,4400,15289,55
203289,Iran,Babbleset,3,5,1,interview,Logistics,19300,15290,175
203290,Iran,Livetube,5,1,2,technical test,Technology and Maintenance,25700,15291,312
203291,Syria,Tambee,1,2,2,knowledge test,Air,8200,15292,460
203292,Lebanon,Topicshots,5,1,3,technical test,Medical,25900,15293,355
203293,West Bank,Plambee,1,3,6,cognitive test,Logistics,27100,15294,20
203294,Depth,Cogibox,5,3,3,combat fitness,Navy,22500,15295,267
203295,Jordan,Layo,3,5,9,interview,Navy,12000,15296,491
203296,Egypt,Gabspot,3,2,7,knowledge test,Logistics,4100,15297,321
203297,Jordan,Kwinu,2,3,7,cognitive test,Logistics,13500,15298,215
203298,Jordan,Tagpad,2,3,3,cognitive test,Artillery,4300,15299,242
203299,Depth,Brightbean,3,3,9,combat fitness,C4I,1500,15300,93
203300,Jordan,Reallinks,3,2,5,combat fitness,Air,22800,15301,219
203301,West Bank,Voolia,5,1,9,interview,Military Police,4400,15302,346
203302,Syria,Thoughtbeat,3,3,9,combat fitness,Navy,1300,15303,249
203303,Syria,Tagcat,5,4,3,technical test,Logistics,8900,15304,347
203304,Iran,Babblestorm,5,4,7,technical test,Infantry,9000,15305,177
203305,Lebanon,Topicware,1,3,3,interview,Infantry,1700,15306,284
203306,Lebanon,Topdrive,3,4,5,cognitive test,Education,28000,15307,272
203307,West Bank,Flashset,5,1,9,combat fitness,Logistics,8300,15308,106
203308,Lebanon,Mita,4,1,3,combat fitness,Navy,20500,15309,115
203309,Iran,Gigabox,5,3,10,knowledge test,Air,9300,15310,281
203310,Syria,Skiba,1,1,3,combat fitness,Technology and Maintenance,4400,15311,312
203311,Syria,Livetube,2,3,10,interview,Technology and Maintenance,29000,15312,196
203312,Iran,Jaxbean,2,4,2,cognitive test,Artillery,24000,15313,210
203313,Lebanon,Einti,1,4,1,knowledge test,Technology and Maintenance,18600,15314,61
203314,Syria,Kare,5,2,2,technical test,Technology and Maintenance,20600,15315,402
203315,Lebanon,Eabox,1,5,2,interview,Artillery,2300,15316,384
203316,Iran,Oloo,1,3,4,interview,Artillery,18100,15317,474
203317,West Bank,Jabbersphere,5,1,4,technical test,C4I,19900,15318,160
203318,West Bank,Fliptune,4,2,1,cognitive test,Technology and Maintenance,29100,15319,277
203319,West Bank,Chatterpoint,3,3,5,technical test,Intelligence,24900,15320,252
203320,Egypt,Livefish,5,4,7,technical test,C4I,1200,15321,165
203321,Gaza,Plambee,2,2,5,technical test,Navy,14200,15322,405
203322,Egypt,Skajo,5,5,1,knowledge test,Logistics,20700,15323,448
203323,Jordan,Dabvine,3,3,6,knowledge test,Logistics,28500,15324,178
203324,Gaza,Thoughtstorm,3,1,9,combat fitness,Armored,28700,15325,24
203325,Egypt,Vidoo,4,5,3,combat fitness,Artillery,17000,15326,218
203326,West Bank,Thoughtstorm,3,5,5,technical test,Air,27200,15327,231
203327,Depth,Thoughtblab,5,2,5,knowledge test,Armored,24700,15328,264
203328,Iran,Oyoyo,3,4,1,interview,Technology and Maintenance,8400,15329,381
203329,Syria,Jaxbean,5,3,2,interview,Military Police,3300,15330,181
203330,Gaza,Bubbletube,1,3,7,interview,Military Police,6400,15331,407
203331,Jordan,Yotz,1,1,9,interview,Artillery,25800,15332,284
203332,Lebanon,Twitterwire,5,5,2,combat fitness,Navy,18600,15333,239
203333,Syria,Gigazoom,5,1,3,interview,Artillery,24200,15334,117
203334,Iran,Innotype,1,4,9,combat fitness,Infantry,4100,15335,53
203335,Iran,Brainbox,4,3,1,interview,Logistics,16600,15336,293
203336,West Bank,Skinte,3,5,8,technical test,Military Police,8600,15337,368
203337,West Bank,Nlounge,3,5,9,interview,C4I,22500,15338,339
203338,Egypt,Kaymbo,4,3,2,knowledge test,Education,1200,15339,163
203339,Depth,Gabvine,3,1,4,knowledge test,Military Police,7400,15340,178
203340,Jordan,Eazzy,4,1,4,combat fitness,Air,15900,15341,386
203341,Lebanon,Photojam,3,2,9,interview,Military Police,7600,15342,6
203342,Gaza,Vipe,1,5,9,knowledge test,Medical,2500,15343,485
203343,West Bank,Tagchat,5,3,10,knowledge test,Navy,9000,15344,428
203344,Lebanon,Mydeo,1,5,10,combat fitness,Navy,25400,15345,308
203345,Jordan,Oyoloo,5,5,9,interview,Military Police,6200,15346,371
203346,Jordan,Chatterbridge,4,5,9,interview,Education,25900,15347,221
203347,Gaza,Trilith,1,3,7,technical test,Navy,24200,15348,118
203348,Iran,Dabshots,3,2,5,cognitive test,Education,5300,15349,415
203349,Lebanon,Rooxo,5,4,10,technical test,Artillery,20900,15350,345
203350,Iran,Thoughtstorm,3,5,5,interview,Education,27900,15351,443
203351,Jordan,Livefish,1,3,10,technical test,Armored,4300,15352,347
203352,Gaza,Quimba,1,5,9,interview,Technology and Maintenance,100,15353,202
203353,Egypt,Skipfire,1,4,2,combat fitness,Military Police,1700,15354,378
203354,West Bank,Innojam,5,5,1,interview,Education,12800,15355,400
203355,Lebanon,Kaymbo,4,3,5,cognitive test,Air,9700,15356,247
203356,Lebanon,Mycat,1,1,1,technical test,Intelligence,15900,15357,251
203357,Jordan,Thoughtstorm,2,5,3,technical test,Air,16200,15358,433
203358,Egypt,Fanoodle,2,1,1,combat fitness,Armored,18400,15359,318
203359,Jordan,Jayo,5,3,4,combat fitness,Technology and Maintenance,3900,15360,286
203360,Syria,Twimbo,4,3,7,interview,Education,1100,15361,464
203361,Iran,Youfeed,4,4,10,combat fitness,Infantry,9400,15362,156
203362,Iran,Cogilith,1,5,9,cognitive test,Infantry,14000,15363,48
203363,Gaza,Dabshots,1,4,2,technical test,Military Police,11200,15364,295
203364,Syria,Fivespan,3,2,2,combat fitness,Technology and Maintenance,9000,15365,493
203365,Lebanon,Skimia,2,4,1,interview,Military Police,8800,15366,7
203366,Lebanon,Linklinks,1,1,7,combat fitness,Armored,22000,15367,497
203367,Syria,Brainsphere,5,5,9,technical test,Logistics,21000,15368,432
203368,Gaza,Rhycero,1,1,1,cognitive test,Infantry,22600,15369,80
203369,Depth,Oyoloo,5,2,6,technical test,Air,23400,15370,163
203370,Syria,Dabshots,3,5,6,interview,Logistics,5200,15371,237
203371,Gaza,Abata,4,4,4,cognitive test,Technology and Maintenance,24800,15372,205
203372,Jordan,Meejo,1,3,6,cognitive test,Intelligence,29700,15373,73
