unit_id,activy_area,unit_name,classification,combat_level,demand,search_type,force,number_of_soldiers,commander_id,base_id
118965,Syria,Abatz,5,5,1,interview,Infantry,9100,12077,361
118966,Jordan,Eimbee,1,4,2,cognitive test,Logistics,19900,12078,99
118967,Iran,Skyba,3,4,2,combat fitness,Air,11000,12079,57
118968,Iran,Jetpulse,2,5,5,cognitive test,C4I,25600,12080,64
118969,Gaza,Thoughtstorm,3,5,5,cognitive test,Artillery,6100,12081,312
118970,Iran,Skimia,5,4,4,technical test,Logistics,20300,12082,321
118971,Gaza,Browsezoom,5,5,3,knowledge test,Logistics,6000,12083,471
118972,Egypt,Gevee,2,3,2,combat fitness,Medical,8700,12084,314
118973,Jordan,Eamia,5,3,6,knowledge test,Armored,5400,12085,378
118974,Jordan,Feedspan,3,1,9,technical test,Infantry,8100,12086,371
118975,West Bank,Aivee,2,1,10,cognitive test,Air,11100,12087,68
118976,West Bank,Skippad,2,5,5,technical test,Armored,26000,12088,270
118977,Lebanon,Topicware,4,4,5,knowledge test,Intelligence,7500,12089,49
118978,West Bank,Cogilith,1,3,2,combat fitness,Medical,4300,12090,367
118979,West Bank,Browsezoom,4,5,1,technical test,Education,3700,12091,385
118980,Syria,BlogXS,4,5,2,cognitive test,Medical,11100,12092,288
118981,Iran,Voomm,4,2,9,combat fitness,Air,9000,12093,123
118982,Depth,Tazzy,4,5,9,knowledge test,Medical,20800,12094,342
118983,Iran,Dabshots,5,1,9,cognitive test,Medical,2800,12095,443
118984,West Bank,Aimbo,2,1,2,technical test,Navy,2200,12096,174
118985,Jordan,Quimm,2,1,2,cognitive test,Military Police,14700,12097,368
118986,Depth,Geba,1,5,6,cognitive test,Navy,17500,12098,457
118987,Gaza,Feedmix,4,3,10,interview,Artillery,10500,12099,479
118988,Gaza,Oloo,3,4,5,knowledge test,C4I,23600,12100,368
118989,Gaza,Kayveo,4,2,10,cognitive test,Education,22600,12101,291
118990,Syria,Quimm,3,2,1,knowledge test,Navy,27500,12102,7
118991,Jordan,Mymm,1,5,9,technical test,Intelligence,2700,12103,130
118992,Gaza,Bubbletube,4,4,9,cognitive test,C4I,11900,12104,160
118993,Gaza,Bluezoom,4,2,8,knowledge test,Military Police,5200,12105,258
118994,Syria,Gigaclub,1,4,7,cognitive test,Military Police,4700,12106,342
118995,Jordan,Thoughtstorm,2,3,7,combat fitness,Technology and Maintenance,9400,12107,332
118996,Lebanon,Quinu,4,4,7,knowledge test,C4I,21800,12108,375
118997,Syria,Trudoo,3,5,7,technical test,Armored,10400,12109,461
118998,Gaza,Layo,3,4,2,interview,Intelligence,23900,12110,12
118999,West Bank,Fatz,4,5,2,technical test,Air,15700,12111,390
119000,Depth,Dabvine,1,2,10,knowledge test,Air,10400,12112,388
119001,Gaza,Devshare,1,5,3,technical test,Military Police,1300,12113,130
119002,Depth,Yodo,2,4,6,knowledge test,Intelligence,3000,12114,381
119003,West Bank,Lazz,3,2,2,knowledge test,Artillery,2700,12115,318
119004,West Bank,Meembee,4,3,7,interview,Medical,8300,12116,218
119005,Egypt,Wikibox,2,1,8,interview,C4I,21300,12117,184
119006,Depth,Voomm,4,5,4,cognitive test,Air,700,12118,39
119007,Lebanon,Brightbean,2,1,1,cognitive test,Education,200,12119,344
119008,Gaza,Topdrive,2,2,1,knowledge test,Education,4700,12120,496
119009,Gaza,Lazzy,3,4,8,combat fitness,Education,27200,12121,259
119010,West Bank,Innotype,4,5,9,knowledge test,Military Police,18700,12122,466
119011,Egypt,Gabspot,4,2,7,knowledge test,Air,25200,12123,461
119012,Iran,Plambee,3,4,7,combat fitness,Infantry,6300,12124,39
119013,Jordan,Shufflester,2,5,9,cognitive test,Logistics,23200,12125,171
119014,West Bank,Voolia,4,3,8,interview,Navy,17800,12126,123
119015,West Bank,Kazio,3,2,2,interview,Technology and Maintenance,29500,12127,276
119016,Gaza,Feedspan,4,2,8,knowledge test,Infantry,8500,12128,372
119017,West Bank,Camido,2,5,1,technical test,Armored,6000,12129,452
119018,Depth,Fatz,2,2,2,interview,Air,25100,12130,488
119019,Depth,Zazio,1,2,3,interview,Military Police,25500,12131,496
119020,Egypt,Viva,4,4,2,knowledge test,C4I,29800,12132,19
119021,Egypt,Meemm,2,3,1,combat fitness,Navy,14300,12133,57
119022,Syria,Devpulse,1,1,5,knowledge test,Intelligence,22900,12134,381
119023,West Bank,Centimia,3,2,4,interview,Air,10800,12135,248
119024,West Bank,Voonix,2,3,9,knowledge test,Armored,3000,12136,261
119025,Lebanon,Eimbee,2,4,2,cognitive test,Artillery,3400,12137,145
119026,Depth,Feedspan,5,4,8,technical test,Medical,20300,12138,277
119027,Gaza,Mydo,3,5,6,knowledge test,Military Police,500,12139,113
119028,Depth,Bubbletube,4,5,8,technical test,C4I,25800,12140,463
119029,Iran,Zazio,2,2,3,combat fitness,Artillery,29400,12141,88
119030,Iran,Demizz,3,4,10,combat fitness,Medical,7100,12142,382
119031,Jordan,Photofeed,5,3,9,combat fitness,Intelligence,24500,12143,138
119032,West Bank,Rhybox,4,2,2,technical test,Armored,28600,12144,107
119033,Gaza,Oyoloo,1,4,5,combat fitness,Intelligence,17500,12145,362
119034,Iran,Topdrive,5,3,7,technical test,Air,17500,12146,173
119035,Iran,Yadel,4,3,2,interview,Armored,3300,12147,24
119036,Gaza,Janyx,3,5,1,combat fitness,Armored,19200,12148,309
119037,Lebanon,Skalith,4,3,10,cognitive test,Logistics,2300,12149,474
119038,Syria,Feedbug,2,4,4,combat fitness,Technology and Maintenance,29300,12150,304
119039,West Bank,Jamia,5,3,8,technical test,C4I,25700,12151,340
119040,Iran,Shuffledrive,3,1,6,knowledge test,Artillery,19700,12152,90
119041,Depth,Rhycero,3,4,6,combat fitness,Intelligence,10100,12153,181
119042,Iran,Thoughtstorm,1,2,6,combat fitness,Air,7200,12154,237
119043,West Bank,Wikizz,5,3,10,knowledge test,Armored,2600,12155,164
119044,Iran,Yodo,5,3,8,interview,Logistics,18900,12156,124
119045,West Bank,Flashset,4,2,3,technical test,Intelligence,14500,12157,290
119046,Depth,Roomm,3,5,8,interview,Armored,11200,12158,241
119047,West Bank,Trudeo,1,4,6,cognitive test,Military Police,14000,12159,443
119048,Syria,Aivee,1,4,3,technical test,Medical,6200,12160,458
119049,Lebanon,Twitterwire,3,1,1,technical test,Intelligence,21200,12161,140
119050,Egypt,Roombo,2,2,3,combat fitness,Medical,4600,12162,405
119051,Syria,Dabtype,1,3,5,knowledge test,Armored,23700,12163,340
119052,Gaza,Meemm,3,2,2,interview,Technology and Maintenance,15900,12164,270
119053,Iran,Wikibox,3,4,6,knowledge test,Intelligence,11100,12165,426
119054,Jordan,Katz,1,1,9,cognitive test,Education,7500,12166,85
119055,Jordan,Skimia,1,2,8,cognitive test,Military Police,8600,12167,61
119056,Iran,Kwinu,5,3,6,combat fitness,Medical,20600,12168,456
119057,Egypt,Quire,3,3,10,knowledge test,Logistics,23900,12169,173
119058,Egypt,Mynte,3,3,1,technical test,Air,3700,12170,47
119059,Iran,Edgeblab,2,5,3,combat fitness,Intelligence,4000,12171,477
119060,Depth,Viva,4,5,8,technical test,Artillery,1500,12172,168
119061,Egypt,Topicshots,4,3,4,cognitive test,Education,12800,12173,363
119062,Jordan,Zava,3,2,6,technical test,Infantry,11700,12174,457
119063,Egypt,Skidoo,2,3,6,combat fitness,Artillery,500,12175,170
119064,Jordan,Katz,2,1,7,cognitive test,Technology and Maintenance,28600,12176,214
119065,Gaza,Browsebug,2,3,2,technical test,Artillery,8000,12177,451
119066,Iran,Rhynyx,2,2,5,knowledge test,Navy,1200,12178,345
119067,Iran,Brightbean,5,3,2,combat fitness,Technology and Maintenance,18100,12179,185
119068,Egypt,Myworks,3,3,1,technical test,Technology and Maintenance,27700,12180,227
119069,Jordan,Buzzbean,4,5,9,technical test,Logistics,21900,12181,142
119070,Depth,Skiba,4,2,1,cognitive test,Armored,27600,12182,291
119071,Depth,Skidoo,1,1,10,cognitive test,Military Police,23100,12183,131
119072,Egypt,Topdrive,1,3,3,cognitive test,C4I,26600,12184,416
119073,Gaza,Aivee,2,2,3,technical test,Logistics,6100,12185,497
119074,Syria,Tazzy,5,2,7,knowledge test,Armored,24800,12186,60
119075,Gaza,Mudo,5,2,6,knowledge test,Artillery,14000,12187,34
119076,Lebanon,Blogtags,3,3,9,technical test,Military Police,18000,12188,342
119077,Lebanon,Oyoyo,1,4,7,combat fitness,Armored,12500,12189,379
119078,Lebanon,Avavee,5,3,5,technical test,Air,20400,12190,428
119079,Egypt,Skiptube,4,3,2,knowledge test,Armored,5500,12191,282
119080,Lebanon,Aimbo,2,5,5,cognitive test,C4I,11200,12192,93
119081,West Bank,Midel,3,5,7,combat fitness,Logistics,12600,12193,427
119082,Lebanon,Camimbo,1,2,8,interview,Logistics,12100,12194,319
119083,Lebanon,Skipstorm,4,3,3,knowledge test,C4I,22200,12195,414
119084,Lebanon,Yoveo,3,1,6,interview,Infantry,15800,12196,421
119085,Iran,Jabbersphere,4,4,6,technical test,Intelligence,21600,12197,396
119086,Iran,Feedspan,5,1,10,interview,Air,15000,12198,126
119087,Syria,Flashspan,1,5,2,cognitive test,Infantry,18000,12199,432
119088,Lebanon,Centizu,2,4,6,interview,Artillery,21300,12200,406
119089,Jordan,Divavu,4,3,6,cognitive test,Medical,21400,12201,439
119090,Jordan,Yacero,5,4,10,knowledge test,Navy,10100,12202,56
119091,Iran,Jabbersphere,2,1,1,knowledge test,Medical,9300,12203,471
119092,West Bank,Kazio,2,3,6,cognitive test,Technology and Maintenance,23300,12204,90
119093,Lebanon,Photofeed,5,5,3,cognitive test,Technology and Maintenance,15900,12205,302
119094,Lebanon,Photobug,2,5,5,combat fitness,Infantry,9900,12206,429
119095,West Bank,Topicware,3,2,8,technical test,Medical,25400,12207,154
119096,Iran,Dabjam,3,3,2,interview,Education,29000,12208,177
119097,Syria,Podcat,1,4,9,technical test,C4I,28400,12209,305
119098,Jordan,Kare,1,4,4,combat fitness,Infantry,26000,12210,184
119099,Jordan,Yata,4,3,9,combat fitness,Air,11500,12211,313
119100,Gaza,Oyoloo,3,4,5,combat fitness,Artillery,1600,12212,377
119101,Gaza,Voomm,1,1,5,technical test,Artillery,3700,12213,187
119102,Gaza,Tagchat,2,1,10,combat fitness,Education,12600,12214,263
119103,West Bank,Demizz,5,1,8,technical test,Intelligence,17600,12215,66
119104,West Bank,Skimia,4,2,2,knowledge test,Air,8500,12216,237
119105,Iran,Voomm,3,3,5,interview,C4I,19400,12217,52
119106,Jordan,Twimm,1,4,8,knowledge test,Artillery,7800,12218,226
119107,Jordan,Avamm,1,2,7,combat fitness,Medical,23500,12219,332
119108,Egypt,Twitterbeat,3,5,2,combat fitness,Education,8500,12220,306
119109,Depth,Blognation,2,5,8,combat fitness,Navy,18300,12221,71
119110,Lebanon,Wordware,2,3,3,knowledge test,Logistics,15000,12222,383
119111,Iran,Jetwire,2,4,8,cognitive test,Intelligence,27900,12223,74
119112,Gaza,Yata,4,4,6,knowledge test,Infantry,8500,12224,6
119113,Jordan,Pixonyx,4,3,2,interview,Technology and Maintenance,8600,12225,430
119114,Depth,Meedoo,4,3,5,knowledge test,Medical,13800,12226,261
119115,Lebanon,Browsebug,5,1,10,technical test,Artillery,4100,12227,418
119116,Syria,Mudo,2,3,4,knowledge test,Navy,17000,12228,265
119117,Jordan,Yambee,3,2,5,cognitive test,Air,17800,12229,400
119118,Iran,Minyx,4,5,2,knowledge test,Medical,28300,12230,235
119119,Syria,Gabtype,4,2,2,cognitive test,Medical,24500,12231,5
119120,Gaza,Kaymbo,3,4,5,interview,Armored,22500,12232,378
119121,Gaza,Eabox,4,1,3,technical test,Intelligence,28400,12233,43
119122,Egypt,Gabtype,2,3,9,cognitive test,Artillery,18400,12234,285
119123,Jordan,Centimia,3,4,6,technical test,Education,26000,12235,246
119124,Syria,Skaboo,1,2,5,cognitive test,Air,29800,12236,100
119125,Jordan,Eire,2,4,10,interview,Military Police,24900,12237,366
119126,Jordan,Zooveo,2,1,5,combat fitness,Medical,19500,12238,93
119127,Egypt,Digitube,2,2,9,interview,Air,1600,12239,34
119128,Gaza,Edgeify,1,2,7,combat fitness,Technology and Maintenance,24700,12240,368
119129,Jordan,Avamba,3,5,2,knowledge test,Armored,15600,12241,436
119130,Egypt,Devify,5,4,1,cognitive test,Education,2400,12242,174
119131,Lebanon,Ooba,2,1,9,knowledge test,Infantry,8500,12243,353
119132,Depth,Centimia,3,5,8,knowledge test,C4I,22600,12244,153
119133,Iran,Quimba,2,5,3,knowledge test,Air,4300,12245,329
119134,Gaza,Flashset,1,5,5,combat fitness,Air,6800,12246,178
119135,Iran,Youfeed,1,2,10,knowledge test,Education,23300,12247,33
119136,Depth,Quinu,2,1,8,cognitive test,Technology and Maintenance,11700,12248,5
119137,Iran,JumpXS,5,3,4,cognitive test,Technology and Maintenance,12500,12249,235
119138,Lebanon,Kwimbee,3,5,8,combat fitness,Artillery,28000,12250,72
119139,Iran,Skynoodle,4,4,6,combat fitness,Armored,29600,12251,332
119140,Egypt,Feedfire,3,4,2,cognitive test,Intelligence,4800,12252,38
119141,Gaza,Browsecat,3,2,2,combat fitness,Navy,24400,12253,383
119142,Lebanon,Photobean,4,3,6,knowledge test,Military Police,12800,12254,479
119143,West Bank,Zoonder,5,2,8,technical test,Military Police,4100,12255,203
119144,Gaza,Quimba,5,4,10,cognitive test,Intelligence,8100,12256,292
119145,Lebanon,Lazzy,4,4,1,technical test,Armored,14400,12257,322
119146,Jordan,Skiba,3,1,4,cognitive test,Education,2100,12258,350
119147,Syria,Twinte,1,5,2,cognitive test,C4I,26000,12259,490
119148,Egypt,Innotype,1,2,5,cognitive test,Navy,13800,12260,398
119149,Iran,Ntags,4,4,2,combat fitness,Education,4900,12261,342
119150,Gaza,Meetz,2,1,3,cognitive test,Medical,27700,12262,421
119151,Jordan,Youspan,1,3,1,knowledge test,Artillery,29600,12263,256
119152,Depth,Realcube,1,1,8,knowledge test,Medical,1100,12264,496
119153,Syria,Mycat,2,1,9,combat fitness,Logistics,20700,12265,342
119154,Egypt,Oyonder,2,1,8,interview,Armored,500,12266,137
119155,Depth,Zoombeat,1,2,7,combat fitness,Air,29900,12267,359
119156,Jordan,Oyoba,1,4,3,combat fitness,Infantry,27400,12268,97
119157,Egypt,Blogspan,1,3,1,combat fitness,Intelligence,3700,12269,211
119158,Iran,Buzzdog,2,1,2,interview,Armored,15000,12270,202
119159,Syria,Pixoboo,1,1,5,cognitive test,Navy,25800,12271,449
119160,Jordan,Bluezoom,5,3,1,cognitive test,Logistics,10800,12272,206
119161,West Bank,Yacero,2,2,9,knowledge test,Armored,22600,12273,54
119162,Syria,Jabbersphere,4,2,2,combat fitness,Military Police,26100,12274,166
119163,West Bank,Edgeblab,5,3,8,knowledge test,Infantry,18900,12275,7
119164,Depth,Cogidoo,3,1,5,knowledge test,Artillery,23900,12276,245
119165,Syria,Linkbuzz,3,4,9,cognitive test,Navy,22700,12277,262
119166,Depth,Thoughtmix,1,5,1,interview,Education,3900,12278,7
119167,West Bank,Myworks,1,3,7,interview,Medical,29200,12279,384
119168,Gaza,Dabshots,1,5,1,technical test,Air,28900,12280,479
119169,Iran,Twimbo,3,4,10,combat fitness,C4I,19500,12281,413
119170,Egypt,Skippad,1,1,7,knowledge test,Military Police,26200,12282,84
119171,Egypt,Thoughtworks,2,3,7,combat fitness,Intelligence,3400,12283,484
119172,Lebanon,Shufflester,3,4,6,technical test,Armored,1900,12284,49
119173,Gaza,Browsebug,2,4,3,combat fitness,Logistics,8600,12285,130
119174,Syria,Edgeify,2,2,7,cognitive test,Military Police,28300,12286,283
119175,Depth,Yata,1,2,5,combat fitness,C4I,14300,12287,360
119176,Gaza,Yombu,2,2,6,technical test,Logistics,3200,12288,42
119177,Lebanon,Fivebridge,5,4,7,interview,Air,23400,12289,241
119178,Lebanon,Buzzbean,2,5,4,interview,Artillery,25800,12290,186
119179,Iran,Centizu,5,3,3,cognitive test,Artillery,3900,12291,336
119180,Iran,Kwilith,5,2,6,technical test,Logistics,25900,12292,148
119181,Depth,Vipe,1,1,8,knowledge test,Armored,19900,12293,287
119182,Egypt,Dynazzy,1,1,9,combat fitness,Infantry,29900,12294,110
119183,Depth,Kazio,2,4,7,interview,Armored,18300,12295,133
119184,West Bank,Skaboo,3,2,1,technical test,Military Police,28800,12296,403
119185,Jordan,Yabox,4,3,2,interview,Infantry,12600,12297,334
119186,Jordan,Dazzlesphere,4,3,9,interview,Logistics,28400,12298,198
119187,Egypt,Feedspan,2,2,1,combat fitness,Navy,5800,12299,83
119188,Egypt,Dabfeed,4,2,3,combat fitness,Air,16300,12300,360
119189,Depth,Divavu,2,5,9,combat fitness,Navy,25300,12301,19
119190,Egypt,Jaloo,4,5,3,interview,C4I,19900,12302,232
119191,Iran,Skipstorm,3,3,1,interview,C4I,9100,12303,427
119192,Iran,Reallinks,2,1,3,combat fitness,Air,28000,12304,480
119193,Egypt,Tagfeed,1,1,4,interview,Air,18600,12305,355
119194,Depth,Kwinu,5,4,2,technical test,C4I,1400,12306,248
119195,Iran,Twitterwire,3,1,10,interview,Infantry,2100,12307,157
119196,Depth,Podcat,1,3,3,combat fitness,Medical,8400,12308,329
119197,Iran,Realpoint,3,1,4,combat fitness,Infantry,27500,12309,222
119198,West Bank,Flashdog,2,3,1,knowledge test,Logistics,2500,12310,190
119199,Egypt,Plajo,3,4,8,technical test,Intelligence,18600,12311,210
119200,Jordan,Roodel,5,2,6,knowledge test,Medical,15200,12312,375
119201,Lebanon,Wikibox,5,4,8,cognitive test,Infantry,18500,12313,286
119202,Gaza,Mita,4,3,1,combat fitness,Air,28500,12314,319
119203,Depth,Linktype,1,1,5,interview,Education,3400,12315,347
119204,Iran,Meejo,4,5,10,technical test,Intelligence,14000,12316,12
119205,Depth,Tazz,2,1,2,combat fitness,C4I,28500,12317,425
119206,Egypt,Tagchat,5,5,4,interview,Intelligence,27300,12318,375
119207,Depth,Shufflebeat,1,4,8,cognitive test,Intelligence,6200,12319,347
119208,West Bank,Browsecat,1,5,9,knowledge test,C4I,15900,12320,85
119209,West Bank,Twimm,2,3,1,interview,Armored,17600,12321,242
119210,Iran,Wordware,4,5,6,interview,Military Police,19900,12322,122
119211,Jordan,Yambee,2,4,9,interview,Air,10500,12323,400
119212,Gaza,Eire,3,1,8,cognitive test,Armored,21700,12324,479
119213,Egypt,Shuffledrive,3,3,1,technical test,Medical,4400,12325,126
119214,Syria,Quaxo,5,1,7,interview,Technology and Maintenance,26100,12326,240
119215,Syria,Pixonyx,3,3,2,knowledge test,Armored,28400,12327,434
119216,Iran,Dabshots,1,1,8,technical test,Armored,29800,12328,256
119217,Iran,Yadel,4,3,2,cognitive test,C4I,10200,12329,406
119218,Lebanon,Podcat,1,4,7,knowledge test,Technology and Maintenance,27700,12330,449
119219,Syria,Twitterworks,1,1,7,combat fitness,Navy,14100,12331,139
119220,West Bank,Realmix,5,5,3,interview,Infantry,24700,12332,229
119221,Jordan,Zoonoodle,5,1,7,cognitive test,Logistics,2100,12333,146
119222,West Bank,Brainsphere,2,5,3,cognitive test,Air,24000,12334,173
119223,Egypt,Twitterworks,2,4,3,knowledge test,Armored,29400,12335,432
119224,Iran,Jaxworks,2,5,7,combat fitness,Logistics,10000,12336,437
119225,Iran,Skinder,4,5,2,technical test,Intelligence,3300,12337,271
119226,Jordan,Bluezoom,4,1,8,technical test,Intelligence,18100,12338,79
119227,Syria,Zooveo,3,4,8,technical test,Air,500,12339,72
119228,Iran,Yacero,1,3,1,technical test,Military Police,900,12340,79
119229,Syria,Katz,5,2,6,combat fitness,Technology and Maintenance,8000,12341,124
119230,Syria,Topiczoom,5,1,8,interview,Intelligence,22600,12342,471
119231,Gaza,Pixope,1,2,3,technical test,Military Police,30000,12343,484
119232,Gaza,Realmix,2,5,8,knowledge test,Logistics,12800,12344,15
119233,Jordan,Voonder,5,4,9,cognitive test,Air,3600,12345,376
119234,Depth,Topicshots,2,3,2,knowledge test,Medical,13700,12346,330
119235,Jordan,Eamia,3,5,2,interview,Education,17500,12347,336
119236,West Bank,Thoughtmix,4,2,9,interview,Intelligence,26700,12348,415
119237,Lebanon,Quamba,4,2,9,interview,Military Police,20700,12349,326
119238,Iran,Jaloo,1,5,9,technical test,Navy,20000,12350,449
119239,Egypt,Oyoba,1,1,5,combat fitness,Air,20700,12351,57
119240,Lebanon,Jetpulse,4,5,7,technical test,Medical,10000,12352,43
119241,Depth,Pixope,3,4,5,cognitive test,Logistics,13400,12353,398
119242,Syria,Rhybox,4,2,7,cognitive test,Medical,10300,12354,477
119243,Syria,Minyx,2,1,1,combat fitness,Air,3100,12355,403
119244,Iran,Jaxnation,5,3,8,combat fitness,Armored,7300,12356,90
119245,West Bank,Flipstorm,1,4,3,technical test,Air,28500,12357,114
119246,Syria,Abata,3,2,5,knowledge test,C4I,8400,12358,178
119247,Lebanon,Thoughtworks,5,4,10,combat fitness,Infantry,8700,12359,476
119248,Egypt,Thoughtstorm,5,2,7,combat fitness,C4I,26700,12360,369
119249,Egypt,Ntag,5,3,4,technical test,Air,19200,12361,201
119250,Gaza,Eire,3,4,9,cognitive test,Armored,300,12362,473
119251,Gaza,Photojam,5,3,1,technical test,Air,13500,12363,263
119252,West Bank,Fivebridge,4,2,3,cognitive test,Artillery,22500,12364,313
119253,Egypt,Yadel,4,5,4,interview,Medical,1500,12365,49
119254,Gaza,Brainlounge,4,3,1,knowledge test,Artillery,28800,12366,327
119255,Gaza,Voonte,2,5,3,combat fitness,Medical,29800,12367,465
119256,Gaza,Skajo,3,4,5,technical test,Intelligence,7900,12368,455
119257,Depth,Dabfeed,3,1,5,technical test,Air,6300,12369,251
119258,Syria,Oyondu,1,5,1,cognitive test,Medical,19300,12370,118
119259,West Bank,Jabbertype,2,5,9,technical test,Military Police,22000,12371,423
119260,Jordan,Oozz,5,5,9,interview,Infantry,1200,12372,249
