unit_id,activy_area,unit_name,classification,combat_level,demand,search_type,force,number_of_soldiers,commander_id,base_id
266084,Gaza,Yozio,4,3,9,cognitive test,Navy,24800,17085,105
266085,Lebanon,Quamba,5,4,9,combat fitness,Navy,26500,17086,222
266086,Jordan,Trudeo,1,2,3,knowledge test,C4I,3500,17087,93
266087,Gaza,Realmix,5,1,6,combat fitness,Intelligence,29800,17088,254
266088,Lebanon,Flashpoint,4,4,10,cognitive test,Infantry,27200,17089,83
266089,West Bank,Voonder,5,3,10,cognitive test,Intelligence,16800,17090,332
266090,Syria,Wikivu,2,3,9,cognitive test,Artillery,9300,17091,185
266091,West Bank,Einti,3,5,9,technical test,Logistics,13900,17092,225
266092,Syria,Digitube,1,3,7,knowledge test,Technology and Maintenance,16700,17093,325
266093,Syria,Tagchat,5,2,9,interview,Intelligence,20600,17094,118
266094,Depth,Quatz,2,3,9,combat fitness,Military Police,21300,17095,183
266095,Gaza,Wordify,4,1,8,technical test,Technology and Maintenance,29800,17096,142
266096,Iran,Bubbletube,4,3,1,combat fitness,Logistics,200,17097,167
266097,Depth,Wikizz,5,5,6,combat fitness,Air,7500,17098,74
266098,Lebanon,Abata,4,5,3,cognitive test,Armored,11000,17099,41
266099,Syria,Pixonyx,4,5,5,combat fitness,Navy,13300,17100,6
266100,Syria,Eidel,2,4,6,combat fitness,Technology and Maintenance,9200,17101,48
266101,Iran,Quaxo,5,1,7,interview,Military Police,17400,17102,466
266102,Lebanon,Blogspan,3,3,1,combat fitness,Technology and Maintenance,9400,17103,386
266103,Depth,Mynte,4,3,7,interview,Military Police,4900,17104,94
266104,West Bank,Linktype,5,5,5,knowledge test,Intelligence,20700,17105,439
266105,Egypt,Skinix,3,5,10,combat fitness,Education,29500,17106,30
266106,Jordan,Jabbersphere,2,4,1,combat fitness,Education,19900,17107,493
266107,Syria,Feedmix,5,5,1,knowledge test,Air,4300,17108,405
266108,Syria,Zoombox,2,4,8,knowledge test,Medical,25300,17109,159
266109,Gaza,Dabshots,5,3,4,knowledge test,Military Police,1900,17110,303
266110,Gaza,Camimbo,3,3,1,technical test,Armored,19200,17111,213
266111,Lebanon,Vipe,4,1,5,technical test,C4I,16000,17112,259
266112,Lebanon,Yakijo,1,2,9,interview,Infantry,28000,17113,248
266113,Iran,Realcube,5,2,6,cognitive test,Air,16300,17114,356
266114,Gaza,Aivee,4,1,1,cognitive test,Navy,22300,17115,468
266115,West Bank,Riffpath,4,4,10,technical test,Navy,13600,17116,63
266116,West Bank,Jaloo,2,3,7,technical test,Artillery,21400,17117,453
266117,Gaza,Cogilith,5,3,8,combat fitness,Education,27000,17118,142
266118,West Bank,Leexo,4,1,4,cognitive test,Intelligence,22300,17119,127
266119,Gaza,Abata,3,4,1,combat fitness,Logistics,8400,17120,323
266120,Jordan,Feednation,4,5,2,technical test,Intelligence,2800,17121,360
266121,Syria,JumpXS,3,4,3,cognitive test,Air,13800,17122,287
266122,Syria,Ntags,1,4,6,combat fitness,Medical,17300,17123,463
266123,Egypt,Oloo,4,5,9,technical test,C4I,17500,17124,474
266124,Gaza,Pixonyx,3,3,5,technical test,Air,18700,17125,220
266125,Iran,Photojam,4,4,10,combat fitness,Artillery,16100,17126,387
266126,Lebanon,Skyndu,1,4,5,combat fitness,Infantry,28400,17127,266
266127,Gaza,Meevee,5,3,4,combat fitness,Military Police,16400,17128,156
266128,Egypt,Zoombox,2,1,8,interview,Intelligence,13000,17129,330
266129,West Bank,Ooba,2,2,7,combat fitness,Logistics,13800,17130,302
266130,Lebanon,Skynoodle,3,5,5,interview,Medical,18300,17131,384
266131,Jordan,Trunyx,3,1,8,cognitive test,Education,20700,17132,150
266132,Iran,Leexo,1,1,5,technical test,Armored,7300,17133,353
266133,Egypt,Brainsphere,3,1,7,cognitive test,Intelligence,1700,17134,485
266134,Lebanon,Realblab,3,4,6,combat fitness,Technology and Maintenance,6100,17135,420
266135,West Bank,Agivu,5,5,1,knowledge test,Intelligence,26200,17136,150
266136,Depth,Jabbersphere,2,4,4,knowledge test,Intelligence,6500,17137,479
266137,Iran,Realcube,1,1,7,technical test,Logistics,18000,17138,493
266138,Iran,Zoomcast,4,4,3,combat fitness,Logistics,11300,17139,407
266139,Gaza,Jabbertype,3,3,1,technical test,Artillery,16800,17140,24
266140,Depth,Skyble,1,3,8,cognitive test,Intelligence,6500,17141,347
266141,Syria,Jaxbean,4,2,2,combat fitness,Armored,28300,17142,155
266142,Gaza,Lazzy,4,1,10,technical test,Education,4100,17143,472
266143,West Bank,Meetz,1,4,7,interview,Artillery,29500,17144,158
266144,Depth,Feedspan,4,2,5,knowledge test,Armored,3600,17145,248
266145,Jordan,Viva,4,5,7,combat fitness,Logistics,18400,17146,361
266146,Lebanon,Youopia,1,1,4,technical test,Armored,15900,17147,159
266147,Iran,Feedspan,4,4,7,combat fitness,Medical,19200,17148,54
266148,Iran,Gabtune,4,5,4,knowledge test,Infantry,26700,17149,191
266149,Syria,Ntag,3,3,8,combat fitness,Logistics,25200,17150,299
266150,Depth,Vitz,5,1,2,cognitive test,Infantry,17100,17151,357
266151,Gaza,Wikibox,1,3,4,combat fitness,Infantry,10400,17152,460
266152,Egypt,Reallinks,3,5,7,technical test,Navy,15700,17153,472
266153,Lebanon,Livetube,3,3,8,knowledge test,Medical,4600,17154,184
266154,Iran,Photospace,5,2,4,interview,Medical,500,17155,274
266155,Egypt,Shuffletag,1,1,2,knowledge test,Intelligence,9500,17156,146
266156,Syria,Bluejam,4,4,8,knowledge test,Infantry,1900,17157,160
266157,Gaza,Topiczoom,1,5,7,technical test,Navy,9400,17158,32
266158,Iran,Feedspan,3,4,3,cognitive test,Intelligence,5100,17159,208
266159,Syria,Camimbo,5,3,8,cognitive test,Logistics,700,17160,115
266160,Gaza,Roodel,3,2,9,combat fitness,Navy,13400,17161,88
266161,West Bank,Shuffledrive,5,3,5,combat fitness,Air,22600,17162,207
266162,Jordan,Oba,5,1,2,cognitive test,Air,29600,17163,131
266163,Depth,Meevee,5,5,8,technical test,C4I,6800,17164,55
266164,Lebanon,Feedbug,2,4,8,interview,Military Police,3300,17165,103
266165,Iran,Wordpedia,5,3,8,interview,Logistics,21100,17166,257
266166,Gaza,Voonix,4,1,9,technical test,C4I,19900,17167,50
266167,West Bank,Trunyx,4,3,2,cognitive test,Navy,15100,17168,430
266168,Egypt,Yambee,4,2,9,technical test,Education,27600,17169,230
266169,Iran,Blogpad,2,2,3,combat fitness,Navy,18400,17170,222
266170,Syria,Digitube,2,5,4,technical test,Air,28400,17171,270
266171,West Bank,Edgeclub,5,3,3,cognitive test,Navy,27900,17172,352
266172,Iran,Voolith,5,2,10,combat fitness,Armored,18100,17173,221
266173,Iran,Dynabox,5,4,3,combat fitness,Infantry,13900,17174,357
266174,Iran,Yoveo,2,2,5,knowledge test,C4I,10700,17175,11
266175,Syria,Oloo,3,2,10,cognitive test,Navy,11900,17176,155
266176,Depth,Trunyx,2,3,9,knowledge test,Intelligence,26400,17177,495
266177,Jordan,Centizu,5,1,4,cognitive test,Logistics,9200,17178,407
266178,Depth,Thoughtstorm,3,2,3,combat fitness,Intelligence,2200,17179,266
266179,Syria,Realcube,5,2,4,combat fitness,Technology and Maintenance,17800,17180,96
266180,Gaza,Shuffledrive,2,2,9,cognitive test,Infantry,8400,17181,401
266181,Syria,Meedoo,1,5,1,interview,Education,20200,17182,336
266182,Gaza,Devshare,4,2,8,technical test,C4I,10200,17183,73
266183,Depth,Edgeblab,4,1,9,cognitive test,Education,11900,17184,344
266184,West Bank,Voomm,1,4,6,technical test,Navy,2900,17185,209
266185,Gaza,Photobean,4,1,3,knowledge test,Navy,11300,17186,476
266186,Egypt,Divape,5,2,8,cognitive test,Intelligence,6200,17187,156
266187,Egypt,Oyonder,2,5,10,combat fitness,Technology and Maintenance,18500,17188,375
266188,Depth,BlogXS,5,5,8,interview,Medical,24000,17189,432
266189,Gaza,Feedbug,4,5,5,knowledge test,Air,16100,17190,94
266190,West Bank,Gigabox,4,2,6,cognitive test,Logistics,23100,17191,463
266191,Iran,Jabbersphere,4,2,10,cognitive test,C4I,6700,17192,386
266192,Egypt,Yadel,3,3,8,knowledge test,Education,25100,17193,11
266193,Lebanon,Eidel,4,3,3,interview,Air,2300,17194,374
266194,West Bank,Chatterpoint,1,2,3,technical test,Armored,7000,17195,16
266195,Syria,Riffwire,5,3,5,combat fitness,C4I,5100,17196,116
266196,Egypt,Photolist,5,5,9,combat fitness,Military Police,2800,17197,231
266197,Syria,Oba,1,1,2,combat fitness,Technology and Maintenance,20700,17198,172
266198,Syria,Topiczoom,2,3,2,cognitive test,C4I,19500,17199,433
266199,Gaza,Meetz,4,1,1,technical test,Armored,3500,17200,159
266200,Syria,Trudeo,2,5,5,cognitive test,Military Police,21600,17201,151
266201,Egypt,Photospace,5,1,7,interview,C4I,5200,17202,495
266202,West Bank,Quamba,3,2,3,technical test,Medical,27700,17203,83
266203,West Bank,Jabbersphere,4,5,6,combat fitness,Navy,4600,17204,336
266204,Lebanon,Thoughtsphere,5,1,8,combat fitness,Logistics,20000,17205,41
266205,Syria,Podcat,3,5,4,technical test,Armored,13000,17206,253
266206,Egypt,Janyx,2,2,7,knowledge test,Armored,18900,17207,457
266207,Lebanon,Kamba,2,4,1,knowledge test,C4I,3800,17208,486
266208,Lebanon,Topicware,1,4,2,technical test,Infantry,18200,17209,336
266209,Syria,Talane,2,4,2,knowledge test,Military Police,17500,17210,111
266210,Lebanon,Centidel,4,5,9,technical test,Infantry,18300,17211,489
266211,West Bank,Devify,4,1,5,combat fitness,Intelligence,15700,17212,42
266212,Syria,Riffpedia,1,5,6,knowledge test,Air,9200,17213,87
266213,Jordan,Fivechat,1,2,3,cognitive test,Education,4400,17214,463
266214,Depth,Abata,4,2,6,technical test,Medical,5700,17215,90
266215,Jordan,Babbleopia,1,1,10,interview,Artillery,21700,17216,82
266216,Egypt,Kaymbo,3,1,8,technical test,Technology and Maintenance,16000,17217,157
266217,West Bank,Npath,2,2,5,interview,Armored,14400,17218,18
266218,Depth,Trunyx,4,2,9,cognitive test,Navy,10800,17219,42
266219,Jordan,Mynte,3,3,1,interview,Intelligence,17600,17220,419
266220,Lebanon,Wikivu,2,3,4,interview,Technology and Maintenance,7500,17221,382
266221,West Bank,Meembee,3,4,4,technical test,Armored,12200,17222,23
266222,Jordan,Skimia,4,2,2,combat fitness,Air,22000,17223,445
266223,Iran,Mudo,1,5,1,technical test,Logistics,16800,17224,26
266224,Depth,Browsebug,2,1,8,cognitive test,Education,1100,17225,66
266225,Gaza,Skyvu,5,4,7,interview,Logistics,22100,17226,324
266226,Depth,Trupe,4,3,5,combat fitness,Air,16500,17227,380
266227,Jordan,Gigabox,2,1,10,interview,Education,13200,17228,162
266228,West Bank,Twimbo,1,2,1,combat fitness,C4I,300,17229,86
266229,Jordan,Jaxworks,2,2,4,cognitive test,Artillery,6400,17230,200
266230,Jordan,Rhyloo,4,1,9,interview,Artillery,1900,17231,90
266231,Jordan,Voomm,5,4,1,combat fitness,Infantry,21400,17232,272
266232,Iran,Wordpedia,1,5,4,combat fitness,Infantry,7000,17233,222
266233,West Bank,Midel,1,2,2,technical test,Navy,26300,17234,301
266234,West Bank,Rhynoodle,4,5,9,knowledge test,Education,6000,17235,461
266235,Gaza,Tagpad,4,3,5,cognitive test,C4I,15100,17236,447
266236,Syria,Skivee,2,5,2,cognitive test,Technology and Maintenance,29200,17237,325
266237,Egypt,Youtags,5,2,5,knowledge test,Logistics,18500,17238,375
266238,Lebanon,Blogtag,2,5,8,technical test,Artillery,7600,17239,455
266239,West Bank,Thoughtblab,4,5,7,cognitive test,Intelligence,25500,17240,230
266240,Iran,Mydo,5,3,2,combat fitness,Armored,5000,17241,198
266241,Iran,Yacero,2,2,9,interview,Education,13000,17242,188
266242,Lebanon,Flipstorm,3,1,1,cognitive test,Medical,10000,17243,69
266243,Egypt,Vimbo,5,5,4,technical test,Artillery,25600,17244,44
266244,West Bank,Talane,1,4,10,technical test,Intelligence,19800,17245,262
266245,Egypt,Twitterworks,3,3,4,technical test,Artillery,18900,17246,376
266246,Syria,Gigashots,5,4,6,technical test,Air,2100,17247,54
266247,Egypt,Blognation,2,2,8,interview,Navy,20300,17248,60
266248,Lebanon,Meejo,2,3,2,knowledge test,Navy,17600,17249,58
266249,Depth,Tazz,5,5,3,knowledge test,Education,8400,17250,52
266250,Egypt,LiveZ,4,2,1,cognitive test,Infantry,25900,17251,483
266251,Lebanon,Skinder,3,1,10,cognitive test,Navy,22000,17252,445
266252,West Bank,Twimm,4,3,4,knowledge test,Military Police,22400,17253,17
266253,Syria,Dynabox,1,3,7,interview,Medical,23500,17254,181
266254,Depth,Livetube,5,3,6,combat fitness,Air,6000,17255,191
266255,Gaza,Blogpad,4,1,5,technical test,Military Police,11500,17256,2
266256,Syria,Realbuzz,2,4,1,knowledge test,Intelligence,10900,17257,419
266257,Gaza,Fatz,5,2,2,cognitive test,Education,2300,17258,266
266258,West Bank,Dynabox,1,1,2,combat fitness,Logistics,28100,17259,62
266259,Depth,LiveZ,2,2,8,knowledge test,Artillery,27000,17260,157
266260,Syria,Browsezoom,5,2,5,interview,Technology and Maintenance,10700,17261,88
266261,Egypt,Plambee,2,4,3,cognitive test,Infantry,14000,17262,420
266262,Syria,Gigashots,4,4,8,knowledge test,Intelligence,16600,17263,490
266263,Gaza,Trupe,5,3,3,technical test,Infantry,13600,17264,367
266264,Jordan,Geba,5,2,5,cognitive test,Infantry,18700,17265,153
266265,Iran,Snaptags,1,2,3,interview,Air,13500,17266,344
266266,Depth,Muxo,2,2,1,cognitive test,Navy,15600,17267,66
266267,Jordan,Youspan,4,5,2,interview,Technology and Maintenance,2100,17268,126
266268,West Bank,Bubblemix,4,5,10,cognitive test,Armored,26900,17269,434
266269,West Bank,Aivee,4,2,3,cognitive test,Infantry,26500,17270,299
266270,Syria,Mybuzz,3,2,9,combat fitness,C4I,26300,17271,288
266271,Depth,Rooxo,2,5,2,cognitive test,Air,21000,17272,17
266272,Depth,Skyble,4,5,10,combat fitness,Intelligence,28400,17273,26
266273,Depth,Mita,3,3,10,knowledge test,Logistics,13700,17274,189
266274,Lebanon,Oba,5,5,7,combat fitness,Artillery,25100,17275,448
266275,Depth,Brainlounge,1,4,10,technical test,Artillery,6000,17276,478
266276,Syria,Yodoo,5,2,2,interview,Infantry,800,17277,244
266277,West Bank,Avamba,4,4,3,knowledge test,Medical,10700,17278,66
266278,Gaza,Roombo,4,5,10,technical test,Military Police,16900,17279,286
266279,Syria,Gigabox,5,1,3,interview,Technology and Maintenance,6400,17280,191
266280,Depth,Myworks,3,5,2,cognitive test,Logistics,8900,17281,440
266281,Jordan,Shuffletag,4,1,9,combat fitness,Military Police,2800,17282,413
266282,Iran,Oyoba,5,3,5,combat fitness,Artillery,17500,17283,42
266283,Jordan,Divavu,5,5,8,knowledge test,Armored,3400,17284,198
266284,Jordan,Fivechat,3,2,1,cognitive test,C4I,17000,17285,339
266285,Depth,Muxo,4,3,7,technical test,Medical,27400,17286,357
266286,West Bank,Dabvine,3,2,9,knowledge test,Artillery,19600,17287,150
266287,Depth,Dabshots,5,4,7,cognitive test,Artillery,12900,17288,93
266288,Jordan,Quamba,1,3,6,technical test,Medical,21800,17289,389
266289,Lebanon,Eire,5,3,10,cognitive test,Armored,8800,17290,93
266290,Egypt,Dabjam,3,3,9,interview,Artillery,15500,17291,316
266291,West Bank,Muxo,1,5,5,technical test,Armored,28000,17292,382
266292,Syria,Blogtag,1,4,3,combat fitness,Infantry,11400,17293,366
266293,Lebanon,Meezzy,2,4,2,interview,Medical,1700,17294,179
266294,Iran,Avaveo,3,1,3,interview,Military Police,23000,17295,134
266295,Iran,Babbleopia,2,2,8,combat fitness,Air,2000,17296,442
266296,Gaza,Gabcube,5,1,4,knowledge test,Logistics,20800,17297,29
266297,Iran,Voolith,5,5,2,technical test,Intelligence,19000,17298,428
266298,Gaza,Tagcat,4,4,5,interview,Infantry,11300,17299,143
266299,Depth,Twitterworks,3,3,8,knowledge test,Navy,24500,17300,135
266300,Jordan,Linkbridge,5,4,4,cognitive test,Armored,1300,17301,273
266301,Syria,Feedspan,3,5,3,knowledge test,Infantry,27000,17302,295
266302,Iran,Dabtype,5,5,5,cognitive test,Infantry,24000,17303,115
266303,Lebanon,Thoughtworks,1,1,3,knowledge test,Infantry,30000,17304,318
266304,Depth,Topiclounge,5,3,10,knowledge test,Military Police,8000,17305,152
266305,West Bank,Viva,4,5,7,cognitive test,Intelligence,27300,17306,377
266306,Gaza,Topiczoom,3,2,7,knowledge test,Medical,2800,17307,242
266307,Jordan,Meejo,2,4,7,cognitive test,Military Police,7300,17308,349
266308,Gaza,Voolith,2,3,8,cognitive test,Military Police,14200,17309,43
266309,Jordan,Feednation,2,5,7,combat fitness,Armored,2300,17310,262
266310,Syria,Divanoodle,1,1,5,interview,Intelligence,23700,17311,343
266311,Gaza,Roodel,4,1,5,interview,Intelligence,12500,17312,161
266312,Depth,Jabberbean,2,1,2,technical test,Education,1500,17313,253
266313,Lebanon,Quaxo,4,5,10,combat fitness,C4I,4800,17314,468
266314,Iran,Kwinu,2,5,10,combat fitness,Education,19000,17315,486
266315,Gaza,Zoonoodle,2,2,7,technical test,C4I,4100,17316,394
266316,Lebanon,Skalith,4,2,4,technical test,Navy,12900,17317,102
266317,Gaza,Jaxbean,5,1,5,knowledge test,Armored,17900,17318,108
266318,Iran,Bluejam,3,3,7,technical test,Artillery,12100,17319,283
266319,Gaza,Dynabox,2,1,10,combat fitness,Air,28400,17320,461
266320,Egypt,Yakijo,3,1,7,technical test,Logistics,19600,17321,185
266321,Syria,Riffpedia,4,5,4,knowledge test,Artillery,29300,17322,398
266322,West Bank,Voonder,1,2,9,cognitive test,C4I,7200,17323,460
266323,Iran,Twiyo,2,3,5,combat fitness,Artillery,26600,17324,90
266324,Iran,Oyondu,2,4,4,combat fitness,Military Police,21800,17325,296
266325,West Bank,Devshare,3,3,3,cognitive test,Technology and Maintenance,18400,17326,426
266326,Gaza,Avaveo,5,4,1,interview,C4I,23500,17327,371
266327,Lebanon,Kamba,1,1,7,technical test,Military Police,9100,17328,48
266328,Gaza,Kwimbee,3,5,8,knowledge test,Military Police,29600,17329,132
266329,Egypt,Omba,3,4,7,combat fitness,Technology and Maintenance,5800,17330,337
266330,Iran,LiveZ,2,1,6,cognitive test,Navy,400,17331,278
266331,Depth,Meevee,3,5,5,knowledge test,Armored,1200,17332,436
266332,Syria,Kwideo,1,5,9,combat fitness,Navy,2500,17333,109
266333,Syria,Blogpad,5,1,6,cognitive test,Technology and Maintenance,25000,17334,74
266334,Gaza,Layo,1,3,1,knowledge test,Air,23900,17335,159
266335,Iran,Meevee,1,1,9,interview,Technology and Maintenance,30000,17336,471
266336,Syria,Feedmix,4,1,7,interview,Artillery,20300,17337,219
266337,Jordan,Kare,1,2,2,combat fitness,Infantry,25300,17338,228
266338,Jordan,Realcube,2,3,5,technical test,Intelligence,14700,17339,197
266339,Syria,Rhycero,3,4,10,knowledge test,Infantry,20500,17340,365
266340,Depth,Fatz,1,2,5,cognitive test,Air,3000,17341,295
266341,Depth,Miboo,3,5,9,knowledge test,Armored,29700,17342,43
266342,Depth,Voonyx,5,4,5,interview,Artillery,5400,17343,279
266343,West Bank,Shufflester,3,1,10,knowledge test,Infantry,13500,17344,141
266344,Iran,Kazu,3,2,1,interview,Medical,11700,17345,303
266345,Syria,Dynazzy,2,4,4,interview,C4I,17300,17346,217
266346,Iran,Tagchat,2,5,6,interview,Air,17700,17347,359
266347,Depth,Rhycero,5,1,1,knowledge test,Armored,3400,17348,4
266348,Iran,Mymm,5,2,2,technical test,Armored,19800,17349,238
266349,Iran,Quamba,2,5,3,cognitive test,Artillery,4400,17350,269
266350,Lebanon,Realcube,5,4,10,combat fitness,Armored,20400,17351,275
266351,Iran,InnoZ,5,3,1,combat fitness,Education,17400,17352,183
266352,Egypt,InnoZ,3,2,10,technical test,Technology and Maintenance,14700,17353,307
266353,West Bank,Fanoodle,1,4,2,cognitive test,Navy,13200,17354,84
266354,Syria,Devbug,4,2,2,knowledge test,Education,16100,17355,396
266355,Jordan,Dabfeed,2,5,9,technical test,Military Police,6300,17356,298
266356,Depth,Vipe,2,3,5,knowledge test,Infantry,11900,17357,407
266357,Iran,Katz,4,5,3,technical test,Technology and Maintenance,19900,17358,235
266358,Iran,Rhybox,4,3,9,combat fitness,Artillery,20900,17359,54
266359,Lebanon,Tagchat,5,5,8,cognitive test,Infantry,2700,17360,295
266360,Depth,Kaymbo,2,2,5,combat fitness,Air,4200,17361,440
266361,Jordan,Devcast,5,3,4,combat fitness,Navy,27600,17362,250
266362,Lebanon,Yabox,1,5,4,interview,Education,700,17363,68
266363,Lebanon,JumpXS,4,4,10,cognitive test,Medical,24300,17364,125
266364,West Bank,Katz,2,4,5,cognitive test,Armored,25900,17365,330
266365,West Bank,Vidoo,1,2,10,knowledge test,C4I,23200,17366,86
266366,Jordan,Topiczoom,2,2,4,knowledge test,Logistics,18300,17367,13
266367,Depth,Jabbersphere,1,1,8,technical test,Technology and Maintenance,4500,17368,200
266368,Syria,Aivee,2,4,3,interview,Navy,8800,17369,35
266369,Jordan,Linkbuzz,4,5,1,cognitive test,Education,25800,17370,81
266370,Depth,Jabberbean,3,4,5,knowledge test,C4I,1400,17371,335
