unit_id,activy_area,unit_name,classification,combat_level,demand,search_type,force,number_of_soldiers,commander_id,base_id
99284,Gaza,Edgewire,2,4,2,interview,Artillery,18100,7173,479
99285,Egypt,Podcat,5,4,9,interview,Armored,28500,7174,94
99286,Lebanon,Oyope,5,5,3,interview,C4I,13400,7175,15
99287,Egypt,Riffpath,3,2,2,interview,Artillery,13000,7176,402
99288,Jordan,Dablist,5,2,3,combat fitness,Logistics,12200,7177,282
99289,Lebanon,Roombo,4,5,5,technical test,Artillery,12300,7178,315
99290,Iran,Realcube,2,1,5,combat fitness,Logistics,29200,7179,183
99291,Syria,Aivee,1,1,8,cognitive test,Logistics,2500,7180,119
99292,Lebanon,Voonyx,3,4,3,combat fitness,Medical,9800,7181,300
99293,Syria,Zoonoodle,1,3,10,technical test,Education,8400,7182,107
99294,Egypt,Feedmix,2,3,4,interview,Infantry,24100,7183,220
99295,Jordan,Skiba,4,5,5,technical test,Military Police,25400,7184,278
99296,Gaza,Devpulse,5,2,3,combat fitness,Intelligence,28200,7185,112
99297,Syria,Blogtags,3,5,9,combat fitness,Medical,12600,7186,197
99298,Egypt,Skaboo,1,2,8,interview,Navy,8700,7187,286
99299,Egypt,Rhyzio,1,1,10,combat fitness,Military Police,3000,7188,352
99300,Egypt,Brainlounge,5,4,8,interview,Intelligence,16100,7189,159
99301,Lebanon,Realcube,1,5,7,technical test,Intelligence,24600,7190,438
99302,Lebanon,Avavee,3,1,6,technical test,C4I,20100,7191,459
99303,Depth,Wordify,5,2,4,cognitive test,Air,10900,7192,18
99304,Gaza,Dabjam,3,3,1,cognitive test,Artillery,4900,7193,186
99305,Lebanon,Voomm,1,4,3,interview,Logistics,6100,7194,309
99306,West Bank,Ainyx,3,5,3,knowledge test,Navy,28300,7195,149
99307,Iran,Realcube,5,5,10,technical test,Navy,8000,7196,374
99308,Depth,Talane,5,2,3,cognitive test,Air,6200,7197,337
99309,Gaza,Jamia,4,5,6,cognitive test,C4I,10100,7198,258
99310,Gaza,Fadeo,4,5,6,combat fitness,Artillery,2600,7199,114
99311,Depth,Yamia,2,2,6,technical test,Armored,14500,7200,226
99312,Gaza,Kwideo,2,4,6,technical test,Artillery,13400,7201,93
99313,West Bank,Topicshots,5,5,6,combat fitness,Intelligence,21300,7202,237
99314,Iran,Skibox,5,2,10,combat fitness,Air,26300,7203,488
99315,Lebanon,Rhyzio,1,2,5,cognitive test,Logistics,2100,7204,353
99316,Egypt,Thoughtblab,5,3,9,interview,Technology and Maintenance,2600,7205,270
99317,Depth,Vidoo,3,3,6,interview,Intelligence,14600,7206,384
99318,Lebanon,Ooba,3,5,2,combat fitness,Armored,5700,7207,398
99319,Gaza,Oba,1,3,5,knowledge test,Medical,19300,7208,424
99320,Syria,Photojam,2,4,2,interview,Logistics,25200,7209,346
99321,Gaza,Dabjam,3,2,10,interview,Medical,28900,7210,158
99322,Depth,Fiveclub,3,2,10,combat fitness,Intelligence,25500,7211,9
99323,Depth,Agivu,5,3,2,combat fitness,Navy,9200,7212,240
99324,Gaza,Innotype,4,5,9,interview,Intelligence,4800,7213,90
99325,West Bank,Ntags,1,3,8,interview,Education,7400,7214,158
99326,Gaza,Vitz,2,3,1,knowledge test,Logistics,20600,7215,474
99327,Depth,Photobean,2,3,1,knowledge test,Logistics,1700,7216,358
99328,Gaza,Linktype,5,3,5,knowledge test,Logistics,28000,7217,261
99329,Syria,Oyoyo,3,3,4,combat fitness,Education,26200,7218,180
99330,West Bank,Livepath,5,3,7,technical test,Technology and Maintenance,7100,7219,244
99331,Depth,Fatz,5,1,8,technical test,Education,15800,7220,131
99332,Egypt,Kaymbo,3,3,4,combat fitness,Armored,1700,7221,133
99333,Depth,Dynabox,5,5,2,cognitive test,Intelligence,22200,7222,233
99334,Jordan,Twitternation,2,1,2,interview,C4I,20200,7223,474
99335,Iran,Brightdog,2,5,8,cognitive test,Armored,14300,7224,107
99336,West Bank,Voonte,4,1,2,combat fitness,Intelligence,18100,7225,229
99337,Egypt,Jaxspan,3,4,10,combat fitness,Navy,21700,7226,432
99338,West Bank,Feednation,3,5,1,technical test,Air,13800,7227,497
99339,Syria,Rhyloo,2,4,3,knowledge test,Artillery,8700,7228,242
99340,Syria,Kare,5,4,3,cognitive test,Armored,18500,7229,411
99341,West Bank,Browsezoom,1,3,4,combat fitness,C4I,8900,7230,284
99342,Jordan,Linkbuzz,1,1,9,cognitive test,Air,28900,7231,50
99343,Gaza,Eayo,2,2,8,cognitive test,Navy,2300,7232,479
99344,Egypt,Jaxworks,3,2,8,cognitive test,Medical,11100,7233,436
99345,Iran,Quamba,5,1,10,cognitive test,Infantry,9500,7234,391
99346,Syria,InnoZ,5,5,1,technical test,Artillery,20200,7235,257
99347,Gaza,Quatz,1,5,3,combat fitness,Technology and Maintenance,9700,7236,216
99348,Gaza,Photojam,4,2,6,technical test,Armored,18400,7237,361
99349,Gaza,Fivebridge,5,4,7,knowledge test,Education,14200,7238,59
99350,Lebanon,Jamia,2,4,7,knowledge test,Navy,19000,7239,104
99351,Depth,Kwinu,3,1,2,knowledge test,Air,7400,7240,39
99352,Lebanon,Zoovu,5,3,4,interview,C4I,23000,7241,310
99353,Syria,JumpXS,5,4,3,combat fitness,Logistics,5300,7242,28
99354,Iran,Skinix,5,4,1,technical test,Education,15300,7243,309
99355,Iran,Plambee,1,4,8,cognitive test,Military Police,5900,7244,493
99356,Syria,Meetz,5,1,5,knowledge test,Armored,14800,7245,161
99357,Depth,Quatz,4,5,4,interview,C4I,1700,7246,268
99358,Iran,Nlounge,2,5,4,knowledge test,Air,22600,7247,64
99359,Gaza,Quatz,5,4,3,interview,Intelligence,24500,7248,91
99360,Depth,Avaveo,3,3,4,cognitive test,Artillery,2600,7249,183
99361,Egypt,Snaptags,4,4,8,cognitive test,Navy,7600,7250,149
99362,Depth,Tagtune,3,1,3,cognitive test,Military Police,9700,7251,137
99363,Gaza,Babbleopia,5,3,2,cognitive test,Education,12600,7252,196
99364,West Bank,Mydo,5,1,8,combat fitness,Military Police,7400,7253,335
99365,Egypt,Realcube,2,4,7,cognitive test,Education,7200,7254,416
99366,Jordan,Youspan,1,1,1,technical test,Artillery,3800,7255,21
99367,Depth,Thoughtbridge,3,2,10,cognitive test,Logistics,400,7256,413
99368,Lebanon,Livetube,3,3,7,technical test,Education,2200,7257,256
99369,Jordan,Oyondu,4,5,5,interview,Education,12400,7258,303
99370,West Bank,Meetz,3,3,2,cognitive test,Air,9800,7259,159
99371,Gaza,Jabbersphere,3,2,7,cognitive test,Air,7000,7260,70
99372,Iran,Quamba,5,2,1,cognitive test,Artillery,21300,7261,180
99373,Egypt,Kwimbee,3,5,2,combat fitness,Military Police,29800,7262,280
99374,Syria,Kazu,2,4,5,technical test,Medical,23000,7263,12
99375,Iran,Ooba,2,5,5,cognitive test,Military Police,20000,7264,455
99376,Syria,Gigaclub,5,1,5,cognitive test,Air,20600,7265,255
99377,Gaza,Jabberstorm,1,3,9,cognitive test,Infantry,800,7266,114
99378,Egypt,Avamm,1,3,4,cognitive test,C4I,600,7267,490
99379,Gaza,Lajo,2,1,9,knowledge test,Air,12200,7268,111
99380,Iran,Bluejam,2,2,1,interview,Medical,30000,7269,306
99381,Depth,Bubblebox,2,4,1,technical test,C4I,16000,7270,172
99382,Iran,Eire,2,4,10,combat fitness,Air,800,7271,261
99383,Egypt,Yabox,1,4,7,technical test,Intelligence,1500,7272,142
99384,Lebanon,Mycat,5,3,2,interview,Artillery,17800,7273,143
99385,Lebanon,Quatz,4,2,10,interview,Artillery,8400,7274,96
99386,Syria,Agimba,2,4,5,combat fitness,Artillery,18900,7275,278
99387,Depth,Meezzy,1,3,7,combat fitness,C4I,7900,7276,97
99388,Syria,Quinu,2,1,9,knowledge test,Air,18200,7277,167
99389,West Bank,Photobug,4,4,3,knowledge test,Artillery,28500,7278,108
99390,Jordan,Agimba,2,2,2,combat fitness,Air,23100,7279,383
99391,Syria,Yata,5,3,1,technical test,Navy,29600,7280,207
99392,Gaza,Reallinks,2,3,3,combat fitness,Medical,29900,7281,231
99393,Lebanon,Flashset,1,5,8,combat fitness,Logistics,28700,7282,469
99394,Gaza,Gabtune,1,5,10,interview,Air,28200,7283,476
99395,Depth,Nlounge,1,1,9,technical test,Air,6900,7284,389
99396,Egypt,Jayo,3,4,10,cognitive test,C4I,23000,7285,440
99397,Depth,Gabcube,4,3,1,interview,C4I,9000,7286,143
99398,Egypt,Jazzy,4,4,3,cognitive test,Infantry,16800,7287,311
99399,Iran,Gabvine,3,2,6,interview,Education,20000,7288,329
99400,Gaza,Voomm,4,5,6,combat fitness,Education,26200,7289,491
99401,Syria,Talane,4,4,3,cognitive test,Air,26000,7290,96
99402,Syria,Oyoloo,2,2,10,cognitive test,Air,10100,7291,327
99403,Syria,Mita,3,3,3,technical test,Technology and Maintenance,1800,7292,25
99404,Jordan,Twiyo,2,2,10,combat fitness,Logistics,3200,7293,6
99405,Iran,Voonyx,2,4,2,interview,Armored,8000,7294,399
99406,Lebanon,Zoomdog,4,5,5,interview,Armored,24500,7295,497
99407,Gaza,Gigazoom,5,1,8,knowledge test,Military Police,10600,7296,49
99408,Iran,Mybuzz,4,3,1,combat fitness,Military Police,13300,7297,137
99409,Gaza,Mycat,4,1,6,knowledge test,Intelligence,18000,7298,197
99410,West Bank,Skiba,1,1,7,technical test,Technology and Maintenance,14800,7299,442
99411,Jordan,Ainyx,4,1,1,interview,Air,17700,7300,198
99412,Depth,Voonyx,4,1,5,cognitive test,C4I,10300,7301,206
99413,Iran,Gigaclub,1,4,5,combat fitness,Intelligence,3300,7302,475
99414,West Bank,Yodo,4,4,6,cognitive test,Infantry,2700,7303,317
99415,Egypt,Zoozzy,4,5,6,technical test,Infantry,9800,7304,395
99416,West Bank,Janyx,3,2,9,knowledge test,Technology and Maintenance,13800,7305,266
99417,Depth,Rhynyx,3,3,8,technical test,Intelligence,8600,7306,102
99418,Gaza,Realcube,2,4,5,technical test,Logistics,24800,7307,172
99419,Iran,Cogilith,5,5,2,technical test,Artillery,3900,7308,143
99420,Syria,Divavu,5,1,3,knowledge test,Armored,10500,7309,477
99421,Lebanon,Brainsphere,1,1,7,combat fitness,Logistics,2800,7310,215
99422,Lebanon,Ntag,3,5,8,combat fitness,Military Police,26500,7311,57
99423,West Bank,Mybuzz,4,3,3,combat fitness,Armored,25700,7312,59
99424,Egypt,Browsetype,3,2,5,combat fitness,Logistics,20400,7313,288
99425,Depth,Meevee,5,5,8,cognitive test,Navy,29700,7314,102
99426,Depth,Topicblab,5,5,6,interview,Artillery,29600,7315,13
99427,Jordan,Eare,4,4,3,interview,Armored,25700,7316,422
99428,Iran,Skipstorm,1,1,5,knowledge test,Armored,10100,7317,255
99429,Depth,Skalith,3,3,10,technical test,Navy,13400,7318,473
99430,Gaza,Aibox,1,2,9,combat fitness,Technology and Maintenance,25500,7319,393
99431,Iran,Skimia,1,2,4,interview,Technology and Maintenance,7300,7320,304
99432,Depth,Topiczoom,5,1,5,interview,Logistics,23800,7321,91
99433,Lebanon,Wordpedia,4,1,7,technical test,Logistics,7000,7322,479
99434,Syria,Zoombeat,5,2,9,technical test,Artillery,5000,7323,154
99435,Iran,Eamia,2,3,5,combat fitness,Armored,11200,7324,380
99436,Depth,Agimba,4,1,10,knowledge test,Infantry,1600,7325,386
99437,Depth,Youspan,5,5,1,technical test,Navy,5600,7326,227
99438,Jordan,Topicblab,2,1,5,combat fitness,Air,22900,7327,95
99439,Depth,Twinte,5,3,2,cognitive test,Armored,25100,7328,42
99440,Jordan,Dynazzy,2,4,5,technical test,Technology and Maintenance,18000,7329,166
99441,Egypt,Divanoodle,2,4,5,cognitive test,Infantry,6800,7330,168
99442,West Bank,Blogspan,2,3,1,technical test,Technology and Maintenance,18200,7331,140
99443,Syria,Ooba,4,3,4,knowledge test,Medical,25300,7332,5
99444,Iran,Mynte,4,2,6,cognitive test,Medical,26400,7333,290
99445,Egypt,Edgeblab,5,1,10,combat fitness,Education,21900,7334,414
99446,Syria,Blogspan,2,1,6,knowledge test,Education,8500,7335,480
99447,Depth,Yambee,3,1,5,cognitive test,C4I,24800,7336,218
99448,Lebanon,Divavu,4,5,2,technical test,Medical,23400,7337,465
99449,Depth,Jayo,5,2,6,combat fitness,C4I,20400,7338,130
99450,Syria,Jaloo,5,1,1,cognitive test,Education,14900,7339,159
99451,Lebanon,Edgeify,3,3,5,technical test,Infantry,8600,7340,230
99452,Jordan,Dynabox,1,1,1,knowledge test,Education,8100,7341,256
99453,Jordan,Devshare,4,4,9,technical test,Navy,26100,7342,311
99454,Depth,Fivespan,4,4,10,cognitive test,Infantry,28300,7343,421
99455,Iran,Zoonder,3,3,10,interview,Artillery,13400,7344,244
99456,Egypt,Fliptune,5,5,5,technical test,Medical,26700,7345,233
99457,Syria,Rhycero,2,5,2,knowledge test,Intelligence,4800,7346,404
99458,Iran,Yambee,2,5,3,technical test,Medical,7600,7347,328
99459,Jordan,Jabberbean,2,2,7,technical test,Education,5200,7348,166
99460,Egypt,Gabspot,1,2,9,cognitive test,Technology and Maintenance,25700,7349,497
99461,Jordan,Jayo,1,5,2,combat fitness,Armored,10400,7350,90
99462,Gaza,Geba,2,1,4,technical test,Artillery,20000,7351,120
99463,Egypt,Topiczoom,5,1,1,knowledge test,Infantry,6500,7352,482
99464,Depth,Cogibox,5,1,7,knowledge test,Infantry,12200,7353,184
99465,Depth,Lazzy,1,3,8,technical test,Education,28700,7354,246
99466,West Bank,Camido,1,2,6,knowledge test,Medical,26400,7355,492
99467,Iran,Oyoba,4,3,6,technical test,Infantry,10200,7356,444
99468,Egypt,Yata,2,4,1,cognitive test,Education,17800,7357,108
99469,Gaza,Wordtune,2,2,5,knowledge test,Artillery,6600,7358,358
99470,Depth,Photospace,2,1,5,interview,Education,18400,7359,230
99471,Gaza,Mymm,1,2,10,cognitive test,Intelligence,26700,7360,446
99472,Syria,Muxo,5,2,3,technical test,Logistics,4900,7361,489
99473,Egypt,Youspan,5,3,8,interview,Infantry,8400,7362,102
99474,Syria,LiveZ,2,1,5,combat fitness,Logistics,3800,7363,491
99475,Lebanon,Tagpad,3,2,1,cognitive test,Navy,11700,7364,297
99476,Jordan,Tavu,2,3,10,knowledge test,Air,3600,7365,196
99477,Iran,Dabshots,1,2,9,interview,C4I,3700,7366,223
99478,Jordan,Rooxo,4,4,5,technical test,Medical,200,7367,124
99479,Jordan,Voomm,4,3,8,technical test,Intelligence,4000,7368,186
99480,Syria,Buzzster,3,3,10,cognitive test,Education,14100,7369,149
99481,Iran,Yadel,4,4,7,knowledge test,Infantry,15800,7370,206
99482,Jordan,Pixope,2,5,7,interview,Military Police,18000,7371,80
99483,Egypt,Layo,1,4,3,knowledge test,Intelligence,25800,7372,442
99484,Syria,Feednation,2,5,9,combat fitness,Artillery,11200,7373,372
99485,Gaza,Chatterbridge,5,3,10,technical test,Navy,7900,7374,98
