unit_id,activy_area,unit_name,classification,combat_level,demand,search_type,force,number_of_soldiers,commander_id,base_id
111257,Egypt,Skiba,5,5,3,interview,C4I,11500,8146,95
111258,Egypt,Linkbuzz,5,2,10,technical test,Technology and Maintenance,1600,8147,232
111259,Iran,Centizu,1,2,3,cognitive test,Artillery,13600,8148,147
111260,Lebanon,Fadeo,2,3,9,technical test,C4I,5500,8149,8
111261,Syria,Ooba,3,1,3,interview,Technology and Maintenance,29700,8150,446
111262,Depth,Ntag,3,5,2,cognitive test,Artillery,25200,8151,398
111263,Iran,Twitterlist,3,3,7,combat fitness,Infantry,14700,8152,298
111264,Iran,Gabtune,4,3,1,interview,Artillery,12500,8153,235
111265,Jordan,Rhynyx,5,3,4,technical test,Air,11700,8154,24
111266,Syria,Quimm,4,3,6,cognitive test,Air,7100,8155,202
111267,Iran,Trilia,4,1,5,technical test,Air,5600,8156,422
111268,Syria,Rhybox,2,2,7,technical test,Technology and Maintenance,21500,8157,473
111269,Syria,Vipe,5,2,3,knowledge test,Armored,7400,8158,369
111270,Egypt,Centidel,4,1,7,combat fitness,Military Police,29600,8159,86
111271,Lebanon,Gabcube,1,3,1,cognitive test,Intelligence,26300,8160,162
111272,Syria,Tagfeed,2,5,10,combat fitness,Infantry,8300,8161,367
111273,Jordan,InnoZ,1,4,10,combat fitness,Education,28600,8162,224
111274,Egypt,Zoomdog,4,1,4,interview,Air,26100,8163,356
111275,Depth,Twitterlist,1,2,10,technical test,Intelligence,2000,8164,6
111276,Egypt,Demimbu,3,1,8,cognitive test,Navy,1500,8165,362
111277,West Bank,Trilith,5,2,9,cognitive test,Air,25400,8166,274
111278,Iran,Dazzlesphere,3,1,9,cognitive test,Logistics,28200,8167,337
111279,Depth,Miboo,1,3,7,interview,Air,29200,8168,369
111280,Jordan,Yozio,4,4,2,interview,Logistics,23000,8169,229
111281,West Bank,Aivee,3,5,1,interview,Technology and Maintenance,27900,8170,169
111282,Egypt,Meezzy,4,2,10,technical test,Infantry,27600,8171,57
111283,Depth,Fadeo,1,5,8,technical test,Infantry,20400,8172,288
111284,Jordan,Skimia,5,4,9,interview,Technology and Maintenance,2400,8173,334
111285,Gaza,Agimba,3,3,10,knowledge test,Armored,4000,8174,86
111286,Syria,Zoozzy,2,3,2,knowledge test,Navy,16300,8175,194
111287,Jordan,Ntag,3,2,5,combat fitness,C4I,10600,8176,355
111288,Lebanon,Innojam,2,5,8,combat fitness,Intelligence,5200,8177,432
111289,Syria,Youbridge,1,1,3,knowledge test,Artillery,5700,8178,485
111290,Syria,Wikizz,4,2,6,combat fitness,Military Police,22700,8179,378
111291,Depth,Kayveo,1,3,3,combat fitness,Armored,25900,8180,46
111292,Iran,Kwinu,1,3,2,interview,Infantry,4800,8181,463
111293,Lebanon,Fiveclub,4,1,1,knowledge test,Armored,27000,8182,311
111294,West Bank,Skipstorm,5,1,5,cognitive test,Education,7600,8183,355
111295,West Bank,Zoonoodle,2,5,8,knowledge test,Air,29200,8184,191
111296,Jordan,Trudeo,4,2,8,cognitive test,Artillery,24300,8185,494
111297,Iran,Topdrive,3,4,6,combat fitness,Air,15600,8186,147
111298,Lebanon,Muxo,3,1,10,interview,Intelligence,20700,8187,500
111299,Syria,Dablist,2,3,8,interview,Armored,5700,8188,137
111300,Egypt,Skimia,4,1,2,cognitive test,Education,14100,8189,253
111301,Iran,Kayveo,2,5,8,combat fitness,Technology and Maintenance,18200,8190,373
111302,Depth,Devcast,5,1,5,knowledge test,Logistics,17200,8191,406
111303,Gaza,Quire,4,2,3,combat fitness,Navy,25800,8192,313
111304,Lebanon,Centidel,3,5,10,knowledge test,Navy,19700,8193,2
111305,Egypt,Skinix,4,3,6,technical test,Navy,25600,8194,119
111306,Lebanon,Ntags,5,5,10,combat fitness,Medical,15700,8195,458
111307,Jordan,Livepath,5,4,7,interview,Artillery,10000,8196,68
111308,Iran,Miboo,4,2,3,combat fitness,Intelligence,25700,8197,359
111309,Iran,Brightbean,4,1,9,cognitive test,Navy,15900,8198,454
111310,Egypt,Agivu,5,1,5,combat fitness,Medical,24700,8199,65
111311,Jordan,Wikizz,5,3,6,knowledge test,Navy,18000,8200,380
111312,Lebanon,Rhybox,3,4,2,cognitive test,Air,7600,8201,44
111313,Depth,Dabshots,4,5,4,knowledge test,Medical,16900,8202,59
111314,West Bank,Photojam,1,1,6,cognitive test,Infantry,4600,8203,487
111315,Jordan,Skinte,1,1,8,cognitive test,C4I,3500,8204,404
111316,Jordan,Kare,2,1,6,cognitive test,Air,15000,8205,482
111317,Iran,Blogtags,5,5,2,technical test,C4I,16500,8206,7
111318,West Bank,Lajo,3,5,9,interview,Intelligence,24300,8207,363
111319,Iran,Voonyx,5,5,5,interview,Navy,17800,8208,203
111320,Egypt,Meezzy,3,1,6,knowledge test,Logistics,11100,8209,244
111321,Jordan,Divavu,5,4,1,interview,Military Police,17500,8210,21
111322,Lebanon,Topicstorm,4,3,5,cognitive test,Logistics,26500,8211,250
111323,Depth,Brainsphere,2,4,8,knowledge test,Medical,26700,8212,441
111324,Iran,Buzzdog,4,5,10,cognitive test,Air,8200,8213,277
111325,Egypt,Jetpulse,2,4,8,combat fitness,Intelligence,1500,8214,326
111326,Iran,Buzzdog,5,2,4,cognitive test,C4I,8500,8215,471
111327,Gaza,Bubbletube,4,4,3,technical test,Artillery,11400,8216,437
111328,Gaza,Voolith,4,5,9,knowledge test,Technology and Maintenance,7300,8217,118
111329,West Bank,Ntag,5,2,3,combat fitness,Navy,2400,8218,419
111330,Jordan,Zoomzone,2,1,10,cognitive test,Artillery,24400,8219,238
111331,West Bank,Kwideo,5,3,2,cognitive test,Logistics,20600,8220,221
111332,Gaza,Dabtype,3,3,1,combat fitness,Intelligence,1200,8221,280
111333,West Bank,Skinix,2,1,8,technical test,Technology and Maintenance,12200,8222,38
111334,Iran,Zazio,2,5,6,cognitive test,Education,9800,8223,71
111335,West Bank,Riffwire,1,1,1,interview,C4I,27200,8224,335
111336,Iran,Babbleset,1,1,8,technical test,C4I,2900,8225,201
111337,Iran,Youfeed,1,1,2,interview,Artillery,1100,8226,475
111338,Depth,Edgetag,5,4,6,combat fitness,Technology and Maintenance,28900,8227,56
111339,Syria,Digitube,2,3,7,interview,Air,3500,8228,465
111340,Jordan,Skipfire,2,5,2,technical test,Intelligence,27500,8229,69
111341,Egypt,Vitz,1,2,6,cognitive test,Medical,24600,8230,88
111342,Gaza,Flipopia,4,5,4,knowledge test,Education,29700,8231,61
111343,Syria,Gigaclub,5,4,5,interview,Infantry,16200,8232,359
111344,Jordan,Flashset,5,4,8,technical test,Logistics,17900,8233,210
111345,West Bank,Dablist,1,4,3,knowledge test,Armored,21900,8234,448
111346,West Bank,Browsetype,2,5,2,interview,Technology and Maintenance,25700,8235,226
111347,West Bank,Eamia,4,2,5,knowledge test,Infantry,26500,8236,463
111348,Jordan,Meeveo,4,3,7,technical test,Intelligence,19600,8237,204
111349,Jordan,Eazzy,1,3,6,knowledge test,Military Police,25600,8238,225
111350,Syria,Leexo,1,1,4,combat fitness,Air,23000,8239,294
111351,Iran,Zoonder,1,2,1,cognitive test,Armored,11600,8240,474
111352,Gaza,Feedfish,2,1,5,knowledge test,Medical,26000,8241,302
111353,Iran,Realmix,4,3,9,knowledge test,Armored,29600,8242,121
111354,Syria,Skippad,1,3,9,cognitive test,Education,15500,8243,477
111355,Jordan,Rhynyx,3,2,9,knowledge test,C4I,3600,8244,276
111356,Gaza,Vidoo,4,5,1,interview,Medical,7200,8245,455
111357,West Bank,Thoughtbridge,5,5,3,cognitive test,Infantry,5100,8246,408
111358,West Bank,Avavee,3,2,2,combat fitness,Logistics,24600,8247,394
111359,Lebanon,Brainlounge,1,3,10,interview,Logistics,25500,8248,420
111360,Syria,Edgeblab,5,2,4,technical test,Military Police,22800,8249,246
111361,Egypt,Yamia,5,4,3,technical test,Infantry,16500,8250,276
111362,Gaza,Oyoba,3,1,4,interview,Technology and Maintenance,23800,8251,376
111363,Gaza,Livetube,5,5,2,interview,Air,2300,8252,105
111364,Gaza,Topicstorm,3,1,8,cognitive test,Education,27700,8253,468
111365,Lebanon,Kwilith,5,3,4,combat fitness,Artillery,29200,8254,215
111366,West Bank,Devcast,3,5,9,interview,Logistics,3700,8255,127
111367,Depth,Jaxbean,4,4,2,combat fitness,Artillery,3000,8256,237
111368,Gaza,Wikivu,5,1,8,technical test,Artillery,5800,8257,126
111369,Syria,Ntag,2,4,7,combat fitness,Medical,30000,8258,289
111370,Syria,Voomm,4,5,4,knowledge test,Navy,24400,8259,423
111371,Egypt,Flashpoint,1,4,10,technical test,Armored,12600,8260,309
111372,Lebanon,Zoovu,4,3,9,combat fitness,Armored,13300,8261,372
111373,Syria,Teklist,3,2,4,interview,Medical,4700,8262,112
111374,Gaza,Shuffledrive,2,3,4,knowledge test,Armored,25200,8263,357
111375,Jordan,Gigashots,3,2,10,knowledge test,Infantry,3000,8264,5
111376,Gaza,Chatterpoint,1,4,7,knowledge test,Artillery,6500,8265,355
111377,Lebanon,Thoughtbeat,3,4,4,interview,C4I,20700,8266,457
111378,Syria,Meeveo,4,5,5,technical test,Military Police,16600,8267,257
111379,West Bank,Skalith,2,3,5,interview,Armored,6200,8268,180
111380,Syria,BlogXS,5,2,9,combat fitness,Armored,15900,8269,11
111381,Jordan,Wikibox,4,5,3,technical test,Infantry,21300,8270,160
111382,Depth,Voonte,5,2,8,interview,Logistics,30000,8271,256
111383,Iran,Youbridge,5,3,10,cognitive test,Navy,7200,8272,230
111384,Egypt,Browsezoom,5,2,6,combat fitness,Technology and Maintenance,12800,8273,309
111385,Iran,Browsezoom,5,5,5,interview,Military Police,20600,8274,59
111386,West Bank,Vinder,4,3,4,combat fitness,Military Police,23000,8275,379
111387,West Bank,Skyble,5,5,4,technical test,Navy,16600,8276,95
111388,Depth,Tagopia,1,5,6,cognitive test,C4I,2600,8277,49
111389,Jordan,Twinder,3,2,7,cognitive test,Education,19100,8278,239
111390,Gaza,Yambee,5,1,4,combat fitness,C4I,20700,8279,359
111391,Syria,Skalith,5,4,7,interview,Education,13000,8280,277
111392,Jordan,Browsetype,1,3,4,interview,Armored,17500,8281,450
111393,Depth,Wikizz,4,1,4,technical test,Navy,13700,8282,294
111394,Iran,Twitterwire,4,5,1,interview,Logistics,20300,8283,419
111395,Jordan,Flipbug,2,1,3,technical test,C4I,17100,8284,312
111396,Egypt,Muxo,4,4,8,combat fitness,Education,500,8285,97
111397,Jordan,Voonix,2,2,4,combat fitness,Navy,28000,8286,180
111398,West Bank,Tavu,3,3,4,knowledge test,Air,26400,8287,25
111399,Iran,Quatz,5,5,9,knowledge test,Intelligence,21400,8288,149
111400,Egypt,Jabbercube,2,5,8,knowledge test,Intelligence,3400,8289,409
111401,West Bank,Fivespan,1,4,1,combat fitness,C4I,28800,8290,125
111402,Depth,Realpoint,5,2,4,combat fitness,Artillery,8100,8291,213
111403,Jordan,Thoughtbridge,3,1,1,knowledge test,Intelligence,13800,8292,291
111404,West Bank,Pixoboo,3,5,10,technical test,Logistics,24800,8293,443
111405,Jordan,Ntags,3,1,8,cognitive test,Artillery,7600,8294,30
111406,Jordan,Gigazoom,2,5,5,interview,Education,6700,8295,386
111407,Iran,Jabbersphere,5,5,10,interview,Education,18900,8296,146
111408,Syria,Fivebridge,3,3,10,knowledge test,Navy,19900,8297,295
111409,Jordan,Flipstorm,5,5,6,technical test,Military Police,27800,8298,230
111410,Lebanon,Dynazzy,3,1,6,interview,Artillery,10100,8299,282
111411,Jordan,Jabberbean,1,4,4,combat fitness,C4I,4600,8300,14
111412,Lebanon,Skibox,1,2,6,knowledge test,Education,10800,8301,206
111413,Iran,Skimia,4,1,6,technical test,Medical,2500,8302,332
111414,Lebanon,Katz,1,4,10,technical test,Navy,6600,8303,252
111415,Lebanon,Oyoba,4,2,2,knowledge test,Air,24300,8304,25
111416,Lebanon,Edgeblab,5,4,9,combat fitness,Technology and Maintenance,8800,8305,157
111417,Jordan,Kazu,2,4,6,technical test,Medical,6700,8306,329
111418,Iran,Meevee,3,5,5,knowledge test,Infantry,17800,8307,69
111419,Jordan,Ainyx,3,1,2,technical test,Logistics,700,8308,390
111420,Jordan,Kimia,2,4,2,technical test,Medical,14800,8309,13
111421,West Bank,Fatz,3,1,4,technical test,Logistics,200,8310,311
111422,Gaza,Skaboo,3,3,2,interview,Education,4400,8311,273
111423,Lebanon,Youbridge,1,1,9,interview,Armored,20700,8312,402
111424,Gaza,Tekfly,4,1,10,combat fitness,Education,18500,8313,22
111425,Gaza,Jabbertype,5,5,3,technical test,Navy,19100,8314,470
111426,Syria,Tambee,3,4,10,technical test,Navy,18300,8315,51
111427,Syria,Vidoo,4,3,7,interview,Education,30000,8316,48
111428,Egypt,Blogpad,5,4,4,combat fitness,Education,12200,8317,238
111429,West Bank,Brightbean,4,1,3,combat fitness,Logistics,12000,8318,211
111430,West Bank,Jabbersphere,4,5,7,technical test,Military Police,5200,8319,388
111431,Iran,Janyx,5,2,9,interview,Logistics,23100,8320,269
111432,Jordan,Trunyx,4,2,10,interview,Logistics,20000,8321,187
111433,West Bank,Gigazoom,2,5,8,cognitive test,Intelligence,14400,8322,490
111434,Jordan,Flipbug,3,1,2,combat fitness,Artillery,5800,8323,472
111435,West Bank,Yakidoo,2,5,10,cognitive test,Medical,12500,8324,389
111436,Lebanon,Aimbu,2,5,3,combat fitness,Medical,8000,8325,406
111437,Jordan,Kayveo,4,4,4,cognitive test,Logistics,12300,8326,9
111438,Iran,Jayo,2,5,10,cognitive test,Logistics,11200,8327,429
111439,Gaza,Eare,1,2,7,knowledge test,Education,17500,8328,90
111440,Gaza,Gabtune,5,1,9,knowledge test,Intelligence,9300,8329,386
111441,Syria,Plajo,5,4,8,technical test,C4I,28500,8330,220
111442,Jordan,Quinu,2,3,10,combat fitness,Armored,11900,8331,341
111443,West Bank,Jetpulse,3,4,8,knowledge test,Logistics,17700,8332,399
111444,Egypt,Jabbertype,3,5,7,knowledge test,Intelligence,21500,8333,393
111445,Iran,Livefish,3,3,2,technical test,Navy,3200,8334,412
111446,Jordan,Voolith,1,5,5,interview,Infantry,10000,8335,169
111447,Egypt,Eamia,2,1,1,technical test,Navy,2700,8336,208
111448,Iran,Twinte,3,1,7,interview,Intelligence,16900,8337,213
111449,Syria,Kwilith,3,2,8,interview,Military Police,2400,8338,471
111450,Lebanon,Janyx,4,1,4,interview,Air,9500,8339,116
111451,Egypt,Realbuzz,2,1,3,combat fitness,Navy,29300,8340,239
111452,Lebanon,Zoomdog,5,1,5,interview,Intelligence,15600,8341,79
111453,West Bank,Flashpoint,1,5,2,technical test,Navy,18100,8342,29
111454,Iran,Cogibox,4,2,2,technical test,Technology and Maintenance,5400,8343,11
111455,Iran,Yozio,2,2,2,interview,Navy,9700,8344,440
111456,West Bank,Feedbug,4,4,6,interview,C4I,18600,8345,120
111457,Jordan,Fivechat,2,4,3,interview,Artillery,29300,8346,196
111458,Syria,Buzzster,3,5,6,knowledge test,Logistics,12400,8347,246
111459,Gaza,Fivebridge,5,4,8,combat fitness,Navy,21000,8348,495
111460,Syria,Kayveo,2,3,8,knowledge test,Medical,6400,8349,323
111461,Jordan,Viva,1,3,2,interview,Medical,19800,8350,484
111462,Gaza,Twimm,3,5,6,interview,Infantry,3900,8351,461
111463,West Bank,Oyondu,2,2,8,interview,Military Police,8700,8352,168
111464,Jordan,Kwideo,5,2,4,technical test,Intelligence,25900,8353,265
111465,Lebanon,Vinder,3,4,5,combat fitness,Infantry,29000,8354,46
111466,Iran,Jaloo,1,1,4,interview,Artillery,8800,8355,500
111467,Syria,Tazzy,1,3,8,interview,Navy,4900,8356,341
111468,Depth,Riffpedia,2,1,7,cognitive test,Logistics,18900,8357,374
111469,Gaza,Tagfeed,5,1,10,combat fitness,Infantry,800,8358,246
111470,Depth,Kanoodle,3,3,9,combat fitness,Intelligence,28700,8359,172
111471,Syria,Edgewire,1,5,4,interview,C4I,26000,8360,263
111472,Lebanon,Jayo,4,3,1,technical test,Medical,27900,8361,422
111473,Jordan,Eare,5,1,3,combat fitness,C4I,3400,8362,386
111474,Syria,Youopia,4,4,9,knowledge test,Intelligence,4800,8363,276
111475,Lebanon,Buzzster,2,1,3,technical test,Artillery,19200,8364,32
111476,Depth,Lajo,3,4,1,combat fitness,Armored,27900,8365,380
111477,Iran,Realcube,2,3,4,combat fitness,Armored,13000,8366,28
111478,Iran,Flashdog,3,2,5,technical test,Education,28500,8367,219
111479,Gaza,Jabbertype,3,5,1,interview,Logistics,27100,8368,395
111480,Jordan,Flashdog,2,5,6,cognitive test,Artillery,26100,8369,191
111481,Depth,Jaxbean,1,5,6,cognitive test,Infantry,1500,8370,363
111482,Syria,Rhynoodle,2,4,4,combat fitness,Air,7200,8371,110
111483,Iran,Yabox,3,1,1,knowledge test,Infantry,27300,8372,459
