unit_id,activy_area,unit_name,classification,combat_level,demand,search_type,force,number_of_soldiers,commander_id,base_id
201029,Lebanon,Vinder,2,4,8,combat fitness,Artillery,2000,14030,61
201030,Jordan,Topiczoom,2,5,7,interview,Education,1800,14031,70
201031,Iran,Plajo,2,1,3,interview,Navy,20700,14032,257
201032,Lebanon,Yodo,4,5,10,technical test,C4I,24000,14033,124
201033,Egypt,Cogibox,4,5,9,technical test,Education,15700,14034,32
201034,Lebanon,Realmix,1,2,9,cognitive test,Education,2700,14035,359
201035,Depth,Camido,3,3,2,cognitive test,Logistics,9200,14036,391
201036,Syria,Bluezoom,3,3,5,knowledge test,Armored,24500,14037,472
201037,Syria,Shufflester,5,1,6,cognitive test,Technology and Maintenance,20900,14038,76
201038,Syria,Kimia,2,2,9,technical test,Education,7400,14039,287
201039,West Bank,Skynoodle,5,4,1,cognitive test,Logistics,10300,14040,479
201040,Syria,Midel,5,2,1,technical test,Medical,1500,14041,58
201041,Iran,Katz,3,3,7,technical test,Air,12400,14042,494
201042,West Bank,Twitterbridge,3,5,10,interview,Intelligence,21500,14043,474
201043,Syria,Zoomcast,5,1,1,cognitive test,Medical,9400,14044,109
201044,Jordan,Fliptune,2,1,3,knowledge test,Military Police,1500,14045,21
201045,Lebanon,Voomm,5,4,2,technical test,Medical,15300,14046,364
201046,Gaza,Flipstorm,5,4,10,knowledge test,Armored,19500,14047,204
201047,Egypt,Livetube,4,2,8,combat fitness,Air,24100,14048,488
201048,West Bank,Ozu,2,1,2,technical test,Armored,21300,14049,188
201049,Gaza,Centizu,2,1,6,interview,Navy,7700,14050,392
201050,Syria,Lazzy,4,4,8,technical test,Technology and Maintenance,18800,14051,216
201051,Syria,Skinder,1,4,8,technical test,Education,3400,14052,2
201052,Lebanon,Skynoodle,5,5,10,interview,Infantry,5300,14053,346
201053,Gaza,Twitterworks,2,3,3,cognitive test,C4I,25900,14054,459
201054,Egypt,Livetube,1,2,9,combat fitness,Artillery,20400,14055,497
201055,Jordan,Mycat,1,3,4,combat fitness,Education,24200,14056,19
201056,Gaza,Skyndu,1,4,3,technical test,Navy,15000,14057,351
201057,Gaza,Buzzbean,5,1,5,combat fitness,Air,22700,14058,445
201058,Lebanon,Trilia,5,5,9,interview,Artillery,1700,14059,300
201059,Syria,Skivee,4,2,2,interview,Artillery,6300,14060,431
201060,Jordan,Babbleopia,3,4,4,combat fitness,Intelligence,19600,14061,142
201061,Syria,Yamia,3,1,10,technical test,C4I,17300,14062,249
201062,West Bank,Roombo,1,3,3,interview,Medical,14200,14063,179
201063,West Bank,Flashspan,5,5,10,knowledge test,Medical,16600,14064,404
201064,Depth,Jaxbean,1,3,4,interview,Medical,16800,14065,63
201065,Depth,Browsebug,2,2,5,interview,Logistics,6400,14066,256
201066,Gaza,Muxo,3,5,10,technical test,Air,21600,14067,303
201067,Iran,Yakijo,2,3,5,knowledge test,Navy,13400,14068,372
201068,Gaza,Aimbu,2,2,6,cognitive test,C4I,7200,14069,423
201069,Jordan,Zoonder,4,1,5,cognitive test,Intelligence,2000,14070,351
201070,West Bank,Roomm,3,4,8,knowledge test,Medical,2700,14071,311
201071,Syria,Skivee,5,3,8,combat fitness,Medical,6000,14072,223
201072,West Bank,Gevee,2,4,10,technical test,Artillery,17300,14073,446
201073,Iran,Demivee,3,4,6,knowledge test,Military Police,14600,14074,245
201074,Syria,Meevee,2,2,7,knowledge test,Navy,5900,14075,460
201075,Iran,Shufflebeat,4,1,6,technical test,Navy,13400,14076,153
201076,Egypt,Buzzshare,2,4,9,interview,Infantry,27800,14077,424
201077,Depth,Zoombeat,2,5,9,knowledge test,Artillery,26800,14078,189
201078,Gaza,Muxo,1,1,9,technical test,Military Police,25600,14079,481
201079,Gaza,Roomm,2,3,6,combat fitness,Military Police,17000,14080,35
201080,Jordan,Yotz,5,4,2,combat fitness,Intelligence,26400,14081,92
201081,Syria,Jatri,2,1,8,cognitive test,Navy,3900,14082,262
201082,Iran,Janyx,5,3,9,interview,Education,9000,14083,212
201083,Depth,Quinu,2,3,8,combat fitness,Logistics,22900,14084,331
201084,Iran,Gabvine,2,5,1,cognitive test,Medical,21700,14085,307
201085,Gaza,Devcast,1,1,7,cognitive test,Technology and Maintenance,9400,14086,463
201086,Lebanon,Twitterbridge,4,4,10,combat fitness,Technology and Maintenance,3000,14087,37
201087,West Bank,Dynabox,3,2,3,technical test,Air,14900,14088,256
201088,West Bank,Quimm,5,3,8,interview,C4I,16500,14089,371
201089,Jordan,Aimbu,5,5,4,technical test,Armored,1700,14090,364
201090,Syria,Kanoodle,1,4,8,technical test,Infantry,19000,14091,202
201091,Iran,Gabcube,1,3,7,cognitive test,Military Police,19100,14092,116
201092,Jordan,Yambee,2,4,5,interview,Military Police,5800,14093,353
201093,Jordan,Trupe,4,1,4,technical test,Technology and Maintenance,14600,14094,397
201094,Jordan,Voolia,5,4,6,technical test,Armored,24200,14095,170
201095,Syria,Gigaclub,4,2,8,interview,Armored,5800,14096,393
201096,Jordan,Gevee,2,5,3,technical test,C4I,9000,14097,375
201097,Iran,Skipstorm,2,2,6,combat fitness,Education,24100,14098,69
201098,Lebanon,Trunyx,5,2,7,cognitive test,Technology and Maintenance,24500,14099,434
201099,Iran,Kaymbo,1,5,9,cognitive test,Air,5800,14100,337
201100,Depth,Youbridge,3,4,8,cognitive test,C4I,23700,14101,172
201101,Gaza,Linklinks,4,4,3,technical test,Education,1100,14102,101
201102,Lebanon,Divape,1,5,1,technical test,Technology and Maintenance,9000,14103,39
201103,West Bank,Aimbo,4,3,5,knowledge test,Military Police,18200,14104,244
201104,Iran,Trilith,4,4,9,combat fitness,Infantry,20800,14105,116
201105,Jordan,Feedbug,3,4,3,technical test,Logistics,15500,14106,447
201106,Gaza,Devshare,4,2,9,interview,Armored,29000,14107,305
201107,West Bank,Voolia,2,4,10,cognitive test,C4I,22200,14108,316
201108,Gaza,Avavee,2,3,4,cognitive test,Armored,2900,14109,70
201109,Syria,Tanoodle,2,2,8,cognitive test,Medical,21800,14110,236
201110,Gaza,Skalith,4,4,7,interview,Intelligence,21800,14111,470
201111,Jordan,Fivebridge,5,3,10,technical test,C4I,10800,14112,408
201112,Depth,Fatz,1,5,5,combat fitness,C4I,18400,14113,267
201113,Jordan,Yata,3,4,3,cognitive test,Navy,14400,14114,259
201114,West Bank,Omba,4,1,4,interview,Air,8100,14115,462
201115,Jordan,Meembee,3,2,3,cognitive test,Artillery,24600,14116,472
201116,Depth,Quinu,1,5,4,combat fitness,Intelligence,19400,14117,148
201117,Syria,Twitternation,1,5,8,cognitive test,Education,18000,14118,451
201118,Syria,Omba,3,1,3,knowledge test,C4I,14300,14119,296
201119,Depth,Linkbuzz,4,2,4,combat fitness,Navy,22500,14120,123
201120,West Bank,Devshare,3,1,5,cognitive test,Military Police,26900,14121,116
201121,West Bank,Voolia,2,3,5,combat fitness,C4I,21700,14122,157
201122,Gaza,Yakitri,1,1,7,combat fitness,Education,7700,14123,291
201123,Depth,Topiczoom,2,4,10,knowledge test,Artillery,4700,14124,417
201124,Depth,Photolist,1,2,6,combat fitness,Logistics,19300,14125,454
201125,Iran,Dynazzy,3,3,1,knowledge test,Artillery,12000,14126,382
201126,Syria,Jaloo,5,5,2,knowledge test,Navy,18400,14127,158
201127,Syria,Buzzdog,4,3,1,combat fitness,Technology and Maintenance,9100,14128,108
201128,Lebanon,Trupe,4,2,4,combat fitness,C4I,19800,14129,64
201129,Depth,Twitterwire,5,1,9,knowledge test,Education,7100,14130,298
201130,Depth,Fivechat,4,3,2,knowledge test,Armored,24800,14131,459
201131,Iran,Dynabox,1,3,6,cognitive test,Air,8800,14132,423
201132,Iran,Wordtune,2,3,10,knowledge test,C4I,23700,14133,1
201133,Syria,Oyoba,3,4,5,combat fitness,Education,13000,14134,119
201134,Syria,Shufflebeat,5,3,5,combat fitness,Intelligence,30000,14135,458
201135,Egypt,Jabbertype,3,4,2,interview,Technology and Maintenance,26700,14136,388
201136,Jordan,Quaxo,2,3,7,knowledge test,Air,17700,14137,286
201137,Lebanon,Devbug,2,1,10,interview,Air,19900,14138,308
201138,Gaza,Fanoodle,5,1,9,cognitive test,Intelligence,30000,14139,438
201139,Gaza,Shuffledrive,2,2,4,combat fitness,Military Police,20200,14140,120
201140,West Bank,Buzzbean,4,4,10,knowledge test,Military Police,20400,14141,376
201141,Iran,Chatterpoint,4,4,7,cognitive test,Logistics,16600,14142,218
201142,Iran,Shuffledrive,2,4,4,cognitive test,Logistics,3400,14143,25
201143,Gaza,Topicblab,4,4,1,combat fitness,Navy,13900,14144,358
201144,Syria,Feedfish,2,3,6,technical test,Air,8200,14145,13
201145,West Bank,Yamia,4,4,8,combat fitness,Military Police,9800,14146,401
201146,Syria,Jaxnation,1,3,7,cognitive test,Technology and Maintenance,25900,14147,198
201147,Syria,Linkbridge,5,5,1,cognitive test,Education,23400,14148,433
201148,Depth,Vidoo,2,4,1,combat fitness,Intelligence,5200,14149,48
201149,Egypt,Zoombeat,4,4,5,combat fitness,Medical,24600,14150,262
201150,Gaza,Mydo,5,1,4,technical test,Intelligence,21700,14151,209
201151,Depth,Edgetag,3,5,2,knowledge test,Education,19200,14152,412
201152,Jordan,Dabjam,4,4,6,technical test,Logistics,5800,14153,65
201153,Egypt,Leexo,2,2,7,interview,C4I,20300,14154,70
201154,Depth,Skinte,5,4,8,knowledge test,Artillery,20900,14155,231
201155,Gaza,Blogtags,1,3,1,combat fitness,Medical,26400,14156,24
201156,Gaza,Voolith,5,3,5,knowledge test,C4I,6700,14157,61
201157,Lebanon,Kanoodle,2,5,6,knowledge test,Logistics,7600,14158,414
201158,Depth,BlogXS,4,2,1,cognitive test,Air,12000,14159,256
201159,Iran,Chatterpoint,3,2,1,technical test,Military Police,19700,14160,189
201160,Syria,Quinu,2,5,5,knowledge test,Air,27600,14161,463
201161,Syria,Kwideo,1,5,4,technical test,Infantry,23900,14162,312
201162,Lebanon,Plajo,5,4,4,combat fitness,C4I,17300,14163,350
201163,Egypt,Skimia,5,2,3,combat fitness,Navy,21000,14164,457
201164,Iran,Dabshots,3,2,7,interview,Armored,29400,14165,143
201165,Syria,Edgeclub,5,4,9,knowledge test,Education,23500,14166,219
201166,Jordan,Kwilith,1,5,10,technical test,Infantry,27400,14167,484
201167,Iran,Yakijo,4,4,8,technical test,Intelligence,15000,14168,263
201168,Egypt,Youspan,1,4,10,cognitive test,Medical,500,14169,235
201169,Syria,Youspan,5,4,5,interview,Intelligence,21900,14170,239
201170,Depth,Blogpad,2,2,2,knowledge test,Education,12200,14171,364
201171,Depth,Edgepulse,4,5,4,cognitive test,Artillery,27000,14172,39
201172,Iran,Jaxnation,3,3,10,knowledge test,Education,6200,14173,37
201173,Iran,Buzzbean,2,4,9,technical test,Technology and Maintenance,25000,14174,399
201174,Egypt,Gabspot,4,5,3,technical test,Intelligence,12800,14175,256
201175,Iran,Blogspan,2,5,10,technical test,Infantry,21700,14176,47
201176,Gaza,Pixoboo,1,4,5,knowledge test,Air,4600,14177,78
201177,Gaza,Dabshots,2,1,9,technical test,Intelligence,4200,14178,209
201178,Jordan,Yabox,5,1,7,technical test,Military Police,26100,14179,378
201179,West Bank,Yodel,4,2,8,cognitive test,Intelligence,27600,14180,421
201180,Gaza,Eazzy,1,4,3,knowledge test,Armored,22800,14181,156
201181,Lebanon,Trudoo,4,5,5,knowledge test,C4I,24600,14182,132
201182,Iran,Edgewire,5,5,3,cognitive test,Medical,26600,14183,443
201183,Depth,Oyondu,3,2,3,cognitive test,Technology and Maintenance,11000,14184,48
201184,Syria,Yacero,2,1,7,cognitive test,Intelligence,3800,14185,443
201185,Iran,Podcat,2,5,6,combat fitness,Armored,18200,14186,436
201186,Lebanon,Ailane,2,2,5,interview,Navy,8300,14187,382
201187,Jordan,Oozz,1,5,2,interview,Artillery,22600,14188,66
201188,Jordan,Skipstorm,3,5,9,technical test,Armored,25200,14189,308
201189,Depth,Trudeo,5,1,4,interview,Armored,20000,14190,202
201190,Jordan,Realmix,5,1,5,technical test,Intelligence,10300,14191,164
201191,Jordan,Quatz,3,1,8,technical test,Education,23900,14192,241
201192,Syria,Buzzshare,5,2,5,technical test,Air,27400,14193,338
201193,Iran,InnoZ,1,2,2,interview,Logistics,4500,14194,343
201194,Depth,Brainbox,3,4,1,knowledge test,C4I,7700,14195,146
201195,Iran,Edgepulse,1,5,5,technical test,Intelligence,1000,14196,146
201196,Iran,Wordpedia,2,5,6,interview,Armored,27800,14197,66
201197,Gaza,Skyvu,5,5,4,technical test,Armored,26300,14198,231
201198,Lebanon,Oyonder,4,1,2,cognitive test,Artillery,26500,14199,209
201199,Iran,Divape,1,5,2,technical test,Technology and Maintenance,8400,14200,51
201200,West Bank,Quatz,4,1,3,cognitive test,Military Police,4300,14201,285
201201,West Bank,Twitterlist,1,1,5,technical test,Education,25300,14202,340
201202,Egypt,Leenti,1,5,4,interview,Air,10300,14203,96
201203,Gaza,Demimbu,4,2,1,interview,Technology and Maintenance,4000,14204,90
201204,Egypt,Flashpoint,1,5,5,knowledge test,Navy,21100,14205,163
201205,West Bank,Skimia,2,4,10,knowledge test,Intelligence,9600,14206,137
201206,Egypt,Lazz,1,3,9,combat fitness,Technology and Maintenance,8900,14207,466
201207,Gaza,Vinte,2,4,9,technical test,Medical,23200,14208,9
201208,Syria,Feedspan,5,2,1,knowledge test,Armored,22400,14209,295
201209,Gaza,Leenti,5,4,5,knowledge test,Air,23000,14210,267
201210,Gaza,Skiba,3,1,7,knowledge test,Artillery,800,14211,459
201211,Depth,Linktype,3,5,6,interview,Education,12400,14212,28
201212,Syria,Realpoint,4,3,6,cognitive test,C4I,11400,14213,176
201213,Gaza,Pixoboo,1,5,8,cognitive test,Education,1800,14214,189
201214,Iran,Voonder,4,5,9,cognitive test,Medical,4500,14215,235
201215,Gaza,Centizu,3,4,9,technical test,Navy,4900,14216,72
201216,Syria,Twinte,2,2,3,technical test,Education,4900,14217,444
201217,Gaza,Yabox,3,5,4,cognitive test,Armored,22400,14218,110
201218,Jordan,Quatz,1,2,4,interview,Artillery,29800,14219,230
201219,Lebanon,Trilith,4,5,8,combat fitness,Military Police,10900,14220,467
201220,Lebanon,Skalith,1,1,1,knowledge test,Education,18700,14221,147
201221,West Bank,Zoomlounge,2,4,2,interview,Infantry,19000,14222,339
201222,Egypt,Trilith,4,4,2,cognitive test,Education,19200,14223,98
201223,Jordan,Omba,5,3,1,knowledge test,Armored,27800,14224,416
201224,Syria,Trupe,2,3,9,technical test,Navy,11100,14225,126
201225,Lebanon,Dabjam,2,5,2,interview,Armored,6300,14226,95
201226,Iran,Jaxbean,1,5,2,knowledge test,Armored,21600,14227,258
201227,West Bank,Fanoodle,5,2,6,cognitive test,Education,18600,14228,199
201228,Gaza,Feedmix,4,5,4,interview,Navy,20500,14229,31
201229,Egypt,Devbug,2,1,7,knowledge test,Medical,10700,14230,443
201230,Iran,Blogpad,5,4,4,combat fitness,Armored,9300,14231,175
201231,Syria,Vinte,2,5,7,cognitive test,Education,1800,14232,407
201232,West Bank,Muxo,4,2,8,knowledge test,C4I,28600,14233,99
201233,Jordan,Yabox,1,2,10,technical test,C4I,100,14234,97
201234,Depth,Cogidoo,5,5,5,cognitive test,Intelligence,3700,14235,437
201235,Gaza,Mydo,5,5,2,knowledge test,Infantry,29500,14236,54
201236,Jordan,Tambee,2,3,9,interview,Intelligence,5000,14237,480
201237,Lebanon,Dynava,3,4,9,technical test,C4I,12900,14238,418
201238,Jordan,Yakitri,5,2,5,knowledge test,Military Police,17200,14239,154
201239,Syria,Skipfire,3,2,4,combat fitness,Logistics,17300,14240,255
201240,Syria,Wikibox,1,3,3,knowledge test,Logistics,22400,14241,143
201241,Jordan,Oba,5,5,3,technical test,Air,3000,14242,470
201242,Egypt,Jamia,3,2,7,interview,Intelligence,400,14243,13
201243,Gaza,Pixoboo,1,3,1,technical test,Logistics,19000,14244,361
201244,Gaza,Eimbee,4,2,6,combat fitness,Infantry,8100,14245,419
201245,Depth,Oodoo,5,1,3,interview,Education,8500,14246,303
201246,West Bank,Mydeo,3,3,10,knowledge test,Logistics,12600,14247,97
201247,Egypt,Trilia,1,3,8,cognitive test,Education,16800,14248,74
201248,Jordan,Jaxnation,5,5,2,technical test,Artillery,4200,14249,492
201249,Iran,Katz,4,5,2,combat fitness,Military Police,5500,14250,481
201250,Gaza,Avamba,5,5,8,technical test,Armored,2700,14251,284
201251,Jordan,Photofeed,2,3,5,technical test,Infantry,22800,14252,351
201252,West Bank,Latz,4,4,2,technical test,Education,16100,14253,361
201253,Lebanon,Zoonder,2,5,6,combat fitness,Logistics,7300,14254,80
201254,Depth,Voonyx,4,4,2,technical test,Technology and Maintenance,8600,14255,369
201255,Iran,Wikizz,1,3,10,combat fitness,Artillery,19700,14256,375
201256,Egypt,Blogspan,2,1,5,interview,Artillery,27000,14257,225
201257,Iran,Voonte,5,4,1,combat fitness,Air,12600,14258,251
201258,Syria,Photofeed,1,2,3,technical test,Technology and Maintenance,23400,14259,150
201259,Gaza,Mydeo,2,3,9,knowledge test,Medical,14500,14260,184
201260,Lebanon,Thoughtworks,2,5,1,knowledge test,Navy,29400,14261,188
201261,West Bank,Npath,5,5,2,combat fitness,Infantry,29000,14262,454
201262,Gaza,Dabvine,1,4,3,cognitive test,Infantry,13800,14263,365
201263,Syria,Jabbercube,4,4,10,combat fitness,Armored,11900,14264,299
201264,Syria,Tazzy,3,1,3,knowledge test,C4I,5300,14265,39
201265,Egypt,Thoughtworks,5,5,3,combat fitness,Navy,10300,14266,6
201266,Iran,Agivu,5,3,4,knowledge test,C4I,15900,14267,117
201267,Lebanon,Vitz,3,4,7,cognitive test,Logistics,13300,14268,166
201268,Iran,Jaxnation,2,2,3,combat fitness,Logistics,14300,14269,410
201269,Iran,Zoomzone,3,4,9,interview,C4I,9600,14270,455
201270,Iran,Vipe,5,4,9,cognitive test,Technology and Maintenance,15300,14271,463
201271,Depth,Devify,5,1,1,technical test,Medical,5800,14272,494
201272,Syria,Omba,3,4,3,interview,Logistics,4400,14273,130
201273,Jordan,Tekfly,4,4,10,knowledge test,Navy,10500,14274,223
201274,Depth,Dabfeed,2,2,1,knowledge test,Air,27900,14275,422
201275,Syria,InnoZ,5,3,5,combat fitness,Intelligence,24700,14276,433
201276,Depth,Zoonder,2,3,2,technical test,Education,6700,14277,411
201277,Gaza,Minyx,1,5,8,cognitive test,C4I,600,14278,386
201278,Lebanon,Brainbox,3,2,10,knowledge test,Technology and Maintenance,27900,14279,290
201279,Lebanon,Twinder,5,4,7,technical test,Logistics,11800,14280,196
201280,Jordan,Pixonyx,2,1,8,technical test,C4I,25700,14281,260
201281,Gaza,Twitterbeat,1,3,10,cognitive test,Armored,900,14282,436
201282,Depth,Dynava,1,2,3,interview,Infantry,20500,14283,133
201283,Egypt,Livetube,4,5,8,interview,Technology and Maintenance,11000,14284,401
201284,Iran,Jabberbean,3,4,1,combat fitness,Logistics,25900,14285,324
201285,Jordan,Thoughtbeat,4,5,3,interview,Education,4500,14286,176
201286,Egypt,Devshare,4,3,10,technical test,Intelligence,19400,14287,36
201287,Gaza,Wikizz,5,2,7,cognitive test,Technology and Maintenance,20700,14288,410
201288,Gaza,Trilia,4,4,9,cognitive test,C4I,15600,14289,480
201289,Jordan,Mydeo,5,2,2,technical test,Medical,13600,14290,46
201290,Iran,Brainbox,4,4,2,combat fitness,Infantry,15600,14291,292
201291,Lebanon,Roombo,1,1,6,technical test,Logistics,12000,14292,401
201292,Jordan,Kimia,4,3,6,interview,C4I,12500,14293,307
201293,Lebanon,Realfire,4,4,8,interview,Navy,23800,14294,114
201294,Gaza,Trilith,1,3,2,combat fitness,Artillery,23100,14295,341
201295,Iran,Fiveclub,5,1,7,interview,Intelligence,15400,14296,489
201296,Iran,Tagopia,1,5,3,technical test,C4I,11700,14297,151
201297,Iran,Tagfeed,1,3,4,interview,Intelligence,25400,14298,276
201298,Lebanon,Yadel,5,1,1,knowledge test,Armored,17600,14299,16
201299,Iran,Mita,1,1,6,interview,Technology and Maintenance,9400,14300,364
201300,Depth,Quire,1,5,1,combat fitness,Technology and Maintenance,13500,14301,232
201301,Gaza,Voolia,1,4,6,technical test,Navy,28200,14302,267
201302,Lebanon,Oozz,3,4,9,technical test,Infantry,1100,14303,300
201303,West Bank,Yozio,5,5,3,technical test,Infantry,25000,14304,456
201304,Egypt,Browseblab,4,1,6,technical test,Education,21200,14305,230
201305,Syria,Jabberbean,1,4,10,interview,C4I,18100,14306,478
201306,Syria,Flashdog,2,1,5,knowledge test,Intelligence,29200,14307,307
201307,Iran,Gigabox,4,2,3,interview,Medical,27300,14308,338
201308,Depth,Talane,2,3,1,interview,Intelligence,27800,14309,401
201309,Iran,Tagpad,1,1,6,technical test,Air,9300,14310,13
201310,West Bank,Fivespan,3,3,8,interview,Air,19200,14311,390
201311,Syria,Wordpedia,2,4,5,technical test,Military Police,7400,14312,385
201312,Syria,Cogibox,4,5,5,combat fitness,Air,9500,14313,190
201313,Egypt,Tambee,2,3,10,cognitive test,Technology and Maintenance,19600,14314,261
201314,West Bank,Gigaclub,1,1,2,cognitive test,Education,28100,14315,485
201315,Jordan,Oozz,1,4,6,technical test,Navy,13500,14316,18
201316,Lebanon,Yombu,5,1,2,combat fitness,Navy,23300,14317,426
201317,Egypt,Tagcat,5,5,7,cognitive test,Artillery,21200,14318,475
201318,Jordan,Kimia,1,3,1,technical test,Medical,3200,14319,306
201319,Gaza,Plajo,4,3,10,knowledge test,Artillery,400,14320,202
201320,Syria,Eabox,5,1,9,combat fitness,Logistics,27100,14321,230
201321,Syria,Aimbo,1,1,1,technical test,Intelligence,18700,14322,193
201322,Gaza,Rhyzio,3,1,9,technical test,Air,21100,14323,59
201323,Depth,Eadel,4,3,2,combat fitness,Logistics,27400,14324,240
201324,Gaza,Meejo,1,5,1,technical test,Technology and Maintenance,6700,14325,401
201325,Depth,Oodoo,5,2,9,interview,Medical,27500,14326,201
201326,Gaza,Oyoloo,2,1,8,cognitive test,Artillery,29500,14327,89
201327,Iran,Eazzy,3,3,9,interview,Infantry,5800,14328,22
201328,Jordan,Flashdog,1,4,8,interview,Infantry,4400,14329,433
201329,Iran,Devify,2,1,6,technical test,Education,300,14330,396
201330,Iran,Mudo,2,4,8,combat fitness,Artillery,28000,14331,227
201331,West Bank,Tagtune,2,3,8,interview,Artillery,14100,14332,309
201332,Jordan,Centimia,2,3,6,technical test,Education,14400,14333,316
201333,Iran,Edgeclub,5,1,2,technical test,Intelligence,21000,14334,220
201334,Syria,Rhycero,4,4,1,combat fitness,C4I,5900,14335,412
201335,Syria,Fivebridge,1,1,5,combat fitness,Logistics,19900,14336,259
201336,Egypt,Oyope,1,5,10,knowledge test,Navy,27900,14337,56
201337,Lebanon,Janyx,2,2,4,combat fitness,Intelligence,5500,14338,334
201338,Lebanon,Thoughtsphere,1,1,8,cognitive test,Education,13800,14339,231
201339,Iran,Dabfeed,2,1,7,cognitive test,Infantry,9600,14340,349
201340,Gaza,Ailane,1,1,9,combat fitness,C4I,200,14341,15
201341,Syria,Trunyx,5,3,2,knowledge test,Military Police,7900,14342,168
201342,Iran,Voonte,2,5,9,technical test,Education,28900,14343,205
201343,Depth,Jabbersphere,3,3,3,knowledge test,Education,16100,14344,500
201344,Depth,Eare,5,1,1,technical test,Artillery,17800,14345,353
201345,Egypt,Jetwire,3,2,8,technical test,Education,22900,14346,136
201346,Syria,Gabvine,2,5,9,knowledge test,Technology and Maintenance,1800,14347,484
201347,Depth,Kanoodle,4,4,8,technical test,Infantry,7400,14348,12
201348,Egypt,Zooveo,1,4,9,cognitive test,Artillery,13200,14349,489
201349,West Bank,Vimbo,1,5,6,cognitive test,Artillery,18700,14350,155
201350,Gaza,Demizz,1,5,9,cognitive test,Armored,28500,14351,475
201351,Lebanon,Dabjam,1,5,6,cognitive test,Military Police,23100,14352,118
201352,Depth,Kamba,3,1,1,interview,Logistics,21600,14353,235
201353,Syria,Dabfeed,2,2,1,cognitive test,Artillery,20400,14354,288
201354,Gaza,Rhyloo,1,3,8,technical test,Infantry,12300,14355,26
201355,Egypt,Youbridge,1,2,6,cognitive test,Military Police,22800,14356,55
201356,West Bank,Skimia,5,2,1,interview,Navy,29800,14357,175
201357,Egypt,Wordware,4,4,2,combat fitness,Air,200,14358,227
201358,West Bank,Mydeo,4,1,6,technical test,Infantry,6400,14359,61
201359,Syria,Eadel,4,2,1,knowledge test,Air,4700,14360,155
201360,Depth,Fivechat,4,2,9,cognitive test,Military Police,17800,14361,179
201361,Depth,Yoveo,5,2,7,technical test,Medical,22600,14362,496
201362,Jordan,Gabtype,3,3,2,interview,Technology and Maintenance,25400,14363,398
201363,Jordan,Agimba,1,5,9,cognitive test,C4I,27200,14364,78
201364,Jordan,Eazzy,5,2,7,knowledge test,Infantry,9600,14365,311
201365,Lebanon,Camido,2,1,5,interview,Navy,4600,14366,358
201366,Egypt,Riffwire,3,4,8,technical test,Infantry,25900,14367,155
201367,Gaza,Aimbu,4,4,2,combat fitness,Air,4400,14368,227
201368,Iran,Topicstorm,5,2,9,technical test,Military Police,18700,14369,437
201369,Iran,Skipstorm,2,5,1,cognitive test,Air,8900,14370,102
201370,West Bank,Thoughtsphere,1,5,6,technical test,Military Police,19700,14371,69
201371,Iran,Chatterbridge,1,5,4,technical test,Air,8200,14372,57
201372,Egypt,Skyba,5,4,1,cognitive test,Infantry,28600,14373,90
