unit_id,activy_area,unit_name,classification,combat_level,demand,search_type,force,number_of_soldiers,commander_id,base_id
120017,Jordan,Leexo,3,2,6,cognitive test,Navy,10100,13129,126
120018,West Bank,Meevee,1,3,6,knowledge test,C4I,5700,13130,333
120019,Jordan,Twinder,2,5,6,combat fitness,Artillery,12900,13131,64
120020,Lebanon,Fanoodle,2,1,4,interview,Intelligence,22800,13132,497
120021,Syria,Fivechat,2,2,7,interview,Navy,13100,13133,201
120022,West Bank,Jamia,4,1,3,knowledge test,Air,8800,13134,188
120023,Iran,Devbug,4,3,2,knowledge test,Technology and Maintenance,26000,13135,180
120024,Iran,Abatz,1,4,9,knowledge test,C4I,16800,13136,239
120025,West Bank,Gigashots,2,2,5,combat fitness,Technology and Maintenance,22000,13137,205
120026,West Bank,Thoughtbridge,4,2,2,cognitive test,Technology and Maintenance,21300,13138,81
120027,Syria,Twitterwire,2,1,5,knowledge test,Artillery,9400,13139,470
120028,Depth,Ozu,5,1,2,technical test,Education,9600,13140,26
120029,Jordan,Skilith,4,1,6,knowledge test,Armored,16200,13141,458
120030,Iran,Fanoodle,5,2,9,knowledge test,Artillery,26500,13142,8
120031,Iran,Rhybox,4,1,9,combat fitness,Education,15200,13143,430
120032,Jordan,Livepath,2,3,2,knowledge test,Military Police,5200,13144,348
120033,Lebanon,Meeveo,4,5,8,technical test,Military Police,21200,13145,237
120034,Iran,Quinu,4,4,5,technical test,Military Police,17400,13146,391
120035,West Bank,Skinder,3,3,4,knowledge test,Navy,27400,13147,366
120036,Lebanon,Viva,2,5,10,interview,Navy,26600,13148,55
120037,Jordan,LiveZ,4,2,9,interview,Air,12500,13149,22
120038,Depth,Pixope,1,3,2,interview,Military Police,12000,13150,437
120039,Lebanon,Skimia,5,3,7,technical test,Navy,16100,13151,30
120040,Iran,Thoughtworks,5,4,8,interview,Education,25600,13152,185
120041,Jordan,Twitterbeat,3,4,4,interview,Artillery,18100,13153,250
120042,Depth,Buzzbean,4,1,8,interview,Intelligence,18400,13154,495
120043,Jordan,Divape,3,2,8,knowledge test,Medical,20800,13155,390
120044,Iran,Gabvine,1,4,2,technical test,Intelligence,15200,13156,29
120045,Lebanon,Twitterlist,1,2,8,combat fitness,Technology and Maintenance,24300,13157,419
120046,Depth,Eayo,5,3,10,combat fitness,Logistics,18800,13158,56
120047,West Bank,Zoomdog,4,4,6,technical test,Armored,3900,13159,497
120048,Jordan,Tagcat,3,2,3,technical test,Military Police,20300,13160,287
120049,Jordan,Eabox,2,3,8,knowledge test,C4I,25800,13161,321
120050,Egypt,Tagpad,1,1,9,cognitive test,Medical,23600,13162,411
120051,Jordan,Demimbu,5,5,6,interview,Medical,13100,13163,36
120052,Lebanon,Meedoo,1,2,5,combat fitness,Logistics,6500,13164,143
120053,Depth,Wikizz,2,4,8,combat fitness,C4I,23500,13165,31
120054,Jordan,Jabbersphere,5,4,6,combat fitness,Logistics,16600,13166,102
120055,Lebanon,Skippad,3,4,5,knowledge test,Medical,29400,13167,234
120056,Jordan,Livetube,2,5,3,combat fitness,Medical,20500,13168,430
120057,Egypt,Realcube,3,2,1,knowledge test,Technology and Maintenance,10500,13169,231
120058,Syria,Zazio,2,5,9,technical test,Technology and Maintenance,28300,13170,497
120059,Gaza,Digitube,4,1,9,knowledge test,Intelligence,11500,13171,432
120060,West Bank,Yata,2,5,7,combat fitness,Logistics,17800,13172,365
120061,Lebanon,Flipstorm,4,5,6,interview,Air,8800,13173,66
120062,Iran,Zoovu,5,5,8,interview,Artillery,16700,13174,426
120063,West Bank,Photobug,3,5,4,technical test,Navy,21000,13175,486
120064,West Bank,Roomm,4,2,4,technical test,Infantry,1300,13176,204
120065,Depth,Dazzlesphere,1,2,6,knowledge test,Education,23700,13177,305
120066,Jordan,Babbleblab,2,4,3,interview,Intelligence,24600,13178,408
120067,Depth,Omba,1,5,8,knowledge test,Air,12200,13179,27
120068,Syria,Feedfire,5,4,1,technical test,Education,5400,13180,415
120069,Iran,Eazzy,3,3,2,cognitive test,Armored,30000,13181,297
120070,Lebanon,Abatz,2,2,3,knowledge test,Artillery,13500,13182,469
120071,Depth,Skivee,3,2,10,technical test,Education,16400,13183,404
120072,Syria,Mydeo,3,3,9,combat fitness,Air,8200,13184,164
120073,Iran,Minyx,3,1,3,interview,Artillery,18300,13185,147
120074,Gaza,Vitz,5,3,1,cognitive test,Navy,11500,13186,444
120075,Jordan,Dynabox,1,5,9,technical test,Air,4700,13187,351
120076,Egypt,Podcat,1,1,2,interview,Logistics,6600,13188,419
120077,Syria,Babbleopia,1,1,6,knowledge test,Technology and Maintenance,15800,13189,125
120078,Gaza,Flipbug,1,5,5,interview,Intelligence,2400,13190,37
120079,Lebanon,LiveZ,2,2,1,cognitive test,Education,7500,13191,102
120080,Lebanon,Kamba,4,3,1,knowledge test,Logistics,24300,13192,394
120081,Iran,Zava,4,1,10,interview,Military Police,29500,13193,377
120082,Gaza,Devify,5,5,2,cognitive test,Intelligence,8500,13194,166
120083,Egypt,Ainyx,2,4,7,interview,Medical,29100,13195,272
120084,Iran,Twitterbridge,3,4,1,combat fitness,Medical,700,13196,33
120085,Lebanon,Jetwire,2,5,5,cognitive test,Intelligence,11100,13197,105
120086,Egypt,Lazzy,4,2,7,technical test,Medical,7800,13198,35
120087,Egypt,Abata,3,5,7,cognitive test,Technology and Maintenance,27900,13199,463
120088,Jordan,Tagcat,2,3,2,knowledge test,Infantry,14600,13200,487
120089,West Bank,Photobug,4,3,6,interview,Education,10600,13201,348
120090,Syria,Twitterwire,5,4,9,interview,Technology and Maintenance,24000,13202,358
120091,Depth,Livepath,5,5,7,cognitive test,Logistics,4700,13203,384
120092,West Bank,Thoughtmix,3,1,5,interview,Navy,19500,13204,219
120093,West Bank,Oba,5,1,3,combat fitness,Technology and Maintenance,28400,13205,460
120094,Syria,Vimbo,1,1,2,cognitive test,Medical,18000,13206,346
120095,Depth,Jayo,2,5,6,interview,Military Police,26700,13207,61
120096,Iran,Edgeblab,2,2,2,cognitive test,Technology and Maintenance,7500,13208,334
120097,Jordan,Talane,2,5,4,technical test,Technology and Maintenance,15300,13209,12
120098,Lebanon,Fanoodle,1,4,3,knowledge test,Armored,3300,13210,236
120099,Depth,Vidoo,2,3,10,technical test,Logistics,4700,13211,242
120100,Iran,Twitterlist,2,1,9,cognitive test,Military Police,16500,13212,279
120101,West Bank,Divavu,1,3,4,technical test,Air,13100,13213,12
120102,Gaza,Quimm,4,3,6,combat fitness,Intelligence,2000,13214,397
120103,Depth,Demizz,2,5,5,knowledge test,Navy,1000,13215,194
120104,Iran,Skimia,5,3,2,interview,Air,13600,13216,105
120105,Jordan,Minyx,5,2,2,knowledge test,Navy,19000,13217,262
120106,Egypt,Shufflester,2,5,9,cognitive test,Medical,1100,13218,406
120107,Gaza,Vitz,4,5,5,combat fitness,Medical,900,13219,37
120108,Iran,Dabfeed,3,4,9,knowledge test,Logistics,14400,13220,75
120109,West Bank,DabZ,4,3,7,cognitive test,Air,15500,13221,261
120110,Syria,Oozz,4,1,4,cognitive test,Technology and Maintenance,1200,13222,407
120111,Lebanon,Realcube,3,4,2,technical test,Air,9800,13223,134
120112,Jordan,Photobean,4,4,6,cognitive test,C4I,15100,13224,490
120113,Gaza,Avamm,5,3,7,cognitive test,Infantry,15300,13225,244
120114,Depth,Gigaclub,2,4,10,technical test,Education,17400,13226,27
120115,Depth,Realcube,3,1,2,cognitive test,Artillery,26600,13227,306
120116,Depth,Thoughtstorm,2,5,7,technical test,Medical,1200,13228,341
120117,Egypt,Yabox,1,4,9,knowledge test,Intelligence,10200,13229,146
120118,Iran,Topicblab,3,1,5,knowledge test,Education,21500,13230,475
120119,Iran,Trilith,3,1,7,knowledge test,Infantry,19500,13231,352
120120,Jordan,Tazz,5,1,9,interview,Military Police,7700,13232,244
120121,Lebanon,Kazio,4,2,3,technical test,Medical,14200,13233,459
120122,Depth,Rhycero,5,3,8,interview,Military Police,18000,13234,440
120123,Gaza,Skinix,5,5,6,cognitive test,Intelligence,28800,13235,83
120124,Jordan,Abata,1,4,5,cognitive test,Air,9800,13236,338
120125,Iran,Quamba,2,2,9,technical test,Air,9200,13237,271
120126,Syria,Voonder,3,1,10,cognitive test,Navy,21400,13238,261
120127,Jordan,Tazzy,5,4,2,interview,Education,9000,13239,418
120128,Jordan,Lazz,3,5,8,combat fitness,Air,5300,13240,56
120129,Gaza,Aivee,4,5,7,technical test,Artillery,10600,13241,294
120130,Jordan,Meezzy,2,1,6,interview,Military Police,7000,13242,97
120131,Iran,Trupe,5,3,10,technical test,C4I,5000,13243,345
120132,Depth,Jetwire,1,5,3,interview,Logistics,24700,13244,333
120133,Egypt,Jayo,2,1,5,cognitive test,Logistics,29400,13245,423
120134,Syria,Mynte,5,1,6,cognitive test,Education,2800,13246,327
120135,West Bank,Rhybox,3,1,10,combat fitness,Military Police,8800,13247,459
120136,Syria,Bubbletube,2,5,3,technical test,Armored,4300,13248,336
120137,Lebanon,Rhyzio,4,5,5,cognitive test,Armored,5000,13249,17
120138,Lebanon,Wordify,2,3,2,technical test,Technology and Maintenance,18600,13250,465
120139,Lebanon,Demizz,2,2,9,cognitive test,Education,6300,13251,211
120140,Jordan,Youtags,5,3,3,knowledge test,Artillery,20100,13252,295
120141,Syria,Skajo,5,5,4,knowledge test,Artillery,21800,13253,244
120142,Egypt,Tagopia,5,4,3,interview,Logistics,27800,13254,326
120143,Egypt,Tekfly,1,1,8,cognitive test,Military Police,20600,13255,198
120144,West Bank,Einti,3,2,6,combat fitness,Logistics,2900,13256,377
120145,Egypt,Photolist,5,5,6,cognitive test,Logistics,4500,13257,263
120146,Syria,Kaymbo,3,4,8,cognitive test,Infantry,24400,13258,189
120147,Jordan,Agivu,4,1,7,interview,Infantry,22800,13259,219
120148,Iran,Edgepulse,5,3,9,combat fitness,Armored,24500,13260,467
120149,Iran,Topdrive,1,1,3,combat fitness,Logistics,18900,13261,43
120150,Depth,Devcast,2,4,6,combat fitness,Technology and Maintenance,12800,13262,467
120151,Egypt,Tagopia,1,3,10,cognitive test,Medical,3800,13263,318
120152,Gaza,Centizu,4,3,8,combat fitness,C4I,20200,13264,330
120153,Jordan,Thoughtbeat,3,1,8,technical test,Technology and Maintenance,12900,13265,450
120154,Syria,Zava,3,3,3,combat fitness,Armored,1800,13266,166
120155,Syria,Blognation,5,1,9,cognitive test,Artillery,9100,13267,381
120156,Syria,Twitterworks,4,3,3,interview,Logistics,29900,13268,35
120157,Gaza,Gigabox,3,5,8,cognitive test,Artillery,20400,13269,143
120158,Iran,Einti,5,1,3,knowledge test,Logistics,15600,13270,140
120159,Depth,Geba,1,2,2,technical test,Medical,23700,13271,498
120160,Egypt,Topicstorm,2,4,9,cognitive test,Education,16800,13272,61
120161,Depth,Topiczoom,3,5,10,knowledge test,Navy,1600,13273,84
120162,Iran,Kazu,5,2,1,cognitive test,Education,26900,13274,149
120163,Iran,Photobug,3,1,1,knowledge test,Medical,12700,13275,370
120164,Iran,Zooxo,2,4,2,technical test,Navy,5600,13276,347
120165,Egypt,Topicstorm,4,5,2,knowledge test,Artillery,17800,13277,48
120166,Gaza,Tagtune,1,5,10,interview,Military Police,27800,13278,184
120167,Syria,Roomm,4,3,4,knowledge test,Navy,24300,13279,494
120168,Gaza,Tagopia,1,2,4,technical test,C4I,14400,13280,395
120169,Egypt,InnoZ,3,4,3,cognitive test,Navy,16700,13281,139
120170,Gaza,Gigabox,4,1,1,interview,Navy,27300,13282,124
120171,Egypt,Avamm,4,4,8,cognitive test,Intelligence,2800,13283,301
120172,Egypt,Thoughtsphere,4,2,10,combat fitness,Armored,17500,13284,4
120173,Gaza,Meeveo,3,5,8,technical test,Military Police,16700,13285,131
120174,Jordan,Wordpedia,5,1,2,combat fitness,Intelligence,13800,13286,473
120175,Iran,Skyble,4,1,10,combat fitness,C4I,2500,13287,158
120176,Jordan,Gabtune,3,3,10,knowledge test,Artillery,26200,13288,409
120177,Lebanon,Quamba,1,4,6,interview,Infantry,16500,13289,490
120178,Lebanon,Twinder,4,5,3,knowledge test,Education,11800,13290,179
120179,Iran,Thoughtmix,5,1,3,combat fitness,Infantry,25500,13291,441
120180,Egypt,Devpoint,3,1,5,combat fitness,Logistics,16800,13292,258
120181,Gaza,Avamba,3,2,8,technical test,Logistics,22000,13293,431
120182,Gaza,Skinder,4,2,3,knowledge test,Logistics,4700,13294,450
120183,Gaza,Demivee,5,3,8,combat fitness,Technology and Maintenance,10000,13295,292
120184,Egypt,Lazzy,1,4,8,cognitive test,Artillery,14100,13296,51
120185,Depth,Browsetype,1,3,5,combat fitness,Education,8500,13297,399
120186,Gaza,Skivee,1,3,9,combat fitness,Logistics,18000,13298,22
120187,Depth,Browsebug,2,3,5,interview,Armored,27500,13299,304
120188,West Bank,Meedoo,5,3,2,combat fitness,Medical,4100,13300,251
120189,Egypt,Izio,2,4,8,cognitive test,Military Police,5100,13301,191
120190,Egypt,Yotz,2,4,6,knowledge test,Logistics,3100,13302,255
120191,Gaza,Skimia,2,2,2,technical test,Education,22100,13303,171
120192,Syria,Topicshots,3,1,8,knowledge test,Education,10500,13304,91
120193,Iran,Mydeo,4,5,10,interview,Medical,28100,13305,428
120194,Jordan,Blogspan,5,2,1,cognitive test,Logistics,5600,13306,320
120195,Syria,Blogpad,4,4,9,combat fitness,Technology and Maintenance,29000,13307,498
120196,Syria,Dynazzy,2,1,2,knowledge test,Infantry,20300,13308,433
120197,West Bank,Dablist,1,5,4,cognitive test,Technology and Maintenance,23800,13309,23
120198,Lebanon,Katz,4,1,4,cognitive test,Logistics,22500,13310,42
120199,Syria,Brightbean,5,4,2,combat fitness,Education,5700,13311,293
120200,West Bank,Divanoodle,2,5,9,knowledge test,Military Police,12900,13312,47
120201,Gaza,Livetube,1,1,8,knowledge test,Technology and Maintenance,22300,13313,385
120202,West Bank,Feedmix,5,5,3,technical test,Medical,18100,13314,128
120203,Depth,Mybuzz,4,5,8,knowledge test,Technology and Maintenance,6200,13315,95
120204,Iran,Talane,3,3,9,combat fitness,Technology and Maintenance,22700,13316,260
120205,Lebanon,Gabspot,3,5,1,cognitive test,Technology and Maintenance,7300,13317,47
120206,Syria,Shuffletag,2,4,2,combat fitness,Education,5600,13318,327
120207,West Bank,Blognation,4,5,5,technical test,Air,19500,13319,52
120208,Depth,Voomm,2,5,10,interview,Medical,15500,13320,168
120209,Gaza,Devbug,4,5,1,cognitive test,Armored,17900,13321,373
120210,Gaza,Browsebug,4,5,5,interview,Intelligence,27200,13322,37
120211,Iran,Lazzy,5,2,4,interview,Technology and Maintenance,18700,13323,261
120212,Gaza,Rhycero,2,4,9,combat fitness,Technology and Maintenance,9400,13324,430
120213,West Bank,Demizz,1,2,9,combat fitness,Air,4000,13325,27
120214,Iran,Voolith,1,4,8,combat fitness,Intelligence,9400,13326,432
120215,Lebanon,Trudoo,5,1,8,interview,Technology and Maintenance,100,13327,452
120216,Egypt,Fivechat,5,4,3,interview,Logistics,3200,13328,188
120217,Jordan,Trilith,5,5,5,interview,Artillery,10500,13329,295
120218,West Bank,Tavu,1,1,3,cognitive test,C4I,23700,13330,123
120219,Lebanon,Midel,1,4,1,cognitive test,Artillery,25600,13331,105
120220,Gaza,Flipopia,1,4,10,combat fitness,Education,22000,13332,370
120221,Gaza,Twitterbridge,3,1,6,technical test,Intelligence,4800,13333,29
120222,Jordan,Jayo,1,2,5,interview,Armored,4300,13334,479
120223,Syria,Brainbox,1,2,3,combat fitness,Navy,12900,13335,24
120224,Iran,Avavee,4,3,2,cognitive test,Education,11100,13336,365
120225,West Bank,Kwimbee,5,1,5,cognitive test,Military Police,23300,13337,72
120226,West Bank,Ailane,1,1,8,cognitive test,C4I,23500,13338,366
120227,Egypt,Thoughtsphere,1,1,3,knowledge test,Medical,7000,13339,494
120228,Lebanon,Skynoodle,1,1,6,combat fitness,Medical,9700,13340,308
120229,Iran,Aibox,5,2,2,combat fitness,Infantry,9200,13341,47
120230,Syria,Zoonoodle,4,3,7,technical test,Logistics,3800,13342,417
120231,West Bank,Skippad,3,4,2,interview,Armored,4500,13343,144
120232,Gaza,Dabtype,5,1,4,cognitive test,Technology and Maintenance,20800,13344,362
120233,Syria,Trudeo,4,1,3,interview,Medical,2400,13345,189
120234,Lebanon,Chatterpoint,4,2,10,technical test,Medical,19100,13346,6
120235,Iran,Brightbean,1,3,7,technical test,Navy,19200,13347,52
120236,Depth,Topiclounge,3,1,7,knowledge test,Air,18000,13348,225
120237,Lebanon,Buzzshare,1,4,4,technical test,Intelligence,5900,13349,284
120238,Syria,Mudo,2,2,1,interview,Logistics,25000,13350,216
120239,Gaza,Twinte,2,5,7,technical test,Education,26900,13351,295
120240,Egypt,DabZ,2,2,1,technical test,Education,7900,13352,4
120241,Gaza,Browsebug,3,2,6,cognitive test,Artillery,3800,13353,445
120242,West Bank,Youopia,3,3,9,knowledge test,Education,9500,13354,157
120243,West Bank,Kwimbee,4,1,9,knowledge test,Navy,8300,13355,455
120244,Lebanon,Meetz,2,2,9,knowledge test,Artillery,23300,13356,322
120245,Syria,Realmix,1,5,2,technical test,Logistics,29200,13357,99
120246,Lebanon,Yacero,2,1,2,combat fitness,Air,26000,13358,54
120247,Iran,Lazz,2,1,8,combat fitness,Logistics,28300,13359,75
120248,Syria,Tazzy,4,1,10,technical test,Navy,29800,13360,65
120249,Syria,Fanoodle,2,5,4,cognitive test,C4I,20300,13361,281
120250,West Bank,Photobug,2,2,6,combat fitness,Navy,25100,13362,145
120251,West Bank,Abatz,5,5,10,knowledge test,Navy,17600,13363,101
120252,Depth,Brainsphere,3,1,4,cognitive test,Air,4100,13364,97
120253,Depth,Twimm,5,1,1,knowledge test,Infantry,11400,13365,486
120254,Iran,Ailane,2,4,4,interview,Military Police,14300,13366,187
120255,Depth,Skiptube,2,2,6,combat fitness,Intelligence,29100,13367,143
120256,Gaza,Fatz,2,4,6,combat fitness,Medical,29300,13368,129
120257,Syria,Eidel,4,5,4,combat fitness,C4I,23100,13369,454
120258,Jordan,Linktype,1,5,1,interview,Technology and Maintenance,23400,13370,415
