unit_id,activy_area,unit_name,classification,combat_level,demand,search_type,force,number_of_soldiers,commander_id,base_id
81147,Gaza,Jabberbean,5,1,5,cognitive test,Education,30000,2036,315
81148,West Bank,Jabbercube,4,1,5,knowledge test,Air,10000,2037,342
81149,Gaza,Meedoo,2,3,6,knowledge test,Artillery,23500,2038,124
81150,Jordan,Lajo,5,1,1,knowledge test,Technology and Maintenance,5100,2039,325
81151,Iran,Youbridge,3,3,9,interview,Artillery,22800,2040,368
81152,Iran,Zoomzone,3,3,10,interview,Medical,12100,2041,488
81153,Iran,Browsebug,3,5,1,knowledge test,Intelligence,23800,2042,342
81154,Egypt,Janyx,3,2,5,knowledge test,Air,10300,2043,288
81155,Iran,Dabvine,4,2,7,combat fitness,Military Police,23300,2044,72
81156,Depth,Chatterbridge,5,3,2,cognitive test,Technology and Maintenance,14900,2045,403
81157,Depth,Tambee,5,5,10,cognitive test,Education,26500,2046,340
81158,Jordan,Bubblemix,5,3,9,cognitive test,Infantry,29100,2047,189
81159,Egypt,Wordify,2,5,6,cognitive test,Logistics,13500,2048,396
81160,Egypt,Aibox,4,1,6,technical test,Artillery,29000,2049,61
81161,Egypt,Abata,1,3,9,knowledge test,Intelligence,24700,2050,242
81162,Lebanon,Twinte,2,2,5,combat fitness,C4I,11800,2051,449
81163,West Bank,Devify,3,5,3,cognitive test,Technology and Maintenance,15600,2052,456
81164,Syria,Skimia,2,2,1,knowledge test,C4I,18200,2053,358
81165,Depth,Browseblab,2,1,7,knowledge test,Logistics,8800,2054,289
81166,Syria,Avamba,5,1,6,technical test,Infantry,7300,2055,173
81167,Egypt,Plambee,4,3,7,combat fitness,Education,11200,2056,411
81168,Lebanon,Izio,2,2,3,combat fitness,Logistics,23800,2057,329
81169,West Bank,Rhynoodle,1,2,6,knowledge test,Technology and Maintenance,17800,2058,229
81170,Egypt,Yoveo,5,2,4,technical test,Logistics,28000,2059,423
81171,Syria,Camimbo,5,5,4,knowledge test,Technology and Maintenance,25000,2060,44
81172,West Bank,Flipopia,1,4,4,technical test,Navy,2300,2061,429
81173,Lebanon,Voolith,2,4,2,knowledge test,Artillery,6600,2062,466
81174,West Bank,Dazzlesphere,4,3,1,interview,Infantry,6200,2063,319
81175,Lebanon,Youopia,1,5,4,knowledge test,Artillery,21900,2064,381
81176,Syria,Ntags,4,3,9,interview,Intelligence,11700,2065,50
81177,Syria,Roodel,5,3,4,interview,Medical,3400,2066,435
81178,Iran,Zoomcast,2,3,10,knowledge test,Technology and Maintenance,7300,2067,355
81179,Syria,Abata,1,3,1,technical test,Logistics,18000,2068,394
81180,Lebanon,Wordpedia,2,4,6,technical test,Education,28000,2069,28
81181,Depth,Meevee,3,3,2,combat fitness,Logistics,13000,2070,253
81182,Lebanon,Skidoo,4,1,8,cognitive test,C4I,15000,2071,477
81183,Iran,Mudo,1,2,10,combat fitness,Logistics,19000,2072,250
81184,Syria,Meevee,1,4,2,interview,Intelligence,15500,2073,267
81185,Lebanon,Dabshots,5,4,5,cognitive test,Navy,3800,2074,399
81186,West Bank,Zooveo,3,5,1,combat fitness,Technology and Maintenance,27200,2075,343
81187,Syria,Thoughtstorm,1,5,7,interview,Artillery,18800,2076,91
81188,Syria,Brightbean,2,4,1,technical test,Navy,12800,2077,272
81189,Syria,Dynava,5,5,5,knowledge test,C4I,19500,2078,230
81190,Depth,Fanoodle,1,1,3,interview,Military Police,6600,2079,49
81191,West Bank,Thoughtstorm,3,1,10,interview,Artillery,9700,2080,32
81192,Egypt,Tagtune,5,4,2,combat fitness,Intelligence,12600,2081,147
81193,Syria,Centidel,4,3,3,combat fitness,Armored,26400,2082,223
81194,Syria,Eidel,5,4,10,combat fitness,Intelligence,16600,2083,186
81195,Gaza,Camimbo,2,1,6,interview,Logistics,7900,2084,112
81196,Syria,Aivee,1,5,6,cognitive test,Air,12000,2085,483
81197,Egypt,Skimia,1,4,4,interview,Education,4500,2086,30
81198,West Bank,Centimia,1,2,10,cognitive test,Military Police,200,2087,284
81199,Egypt,Mynte,1,2,7,technical test,C4I,5500,2088,100
81200,Iran,Avavee,1,4,7,combat fitness,Technology and Maintenance,6500,2089,361
81201,Egypt,Thoughtworks,4,3,1,technical test,Medical,10700,2090,75
81202,Gaza,Jaxbean,2,1,7,cognitive test,C4I,19500,2091,33
81203,Depth,Devcast,3,4,10,interview,Technology and Maintenance,11800,2092,363
81204,West Bank,Browsebug,3,1,3,interview,Medical,25600,2093,345
81205,Depth,Photofeed,4,5,5,technical test,Education,12900,2094,408
81206,Depth,Thoughtsphere,3,1,10,cognitive test,C4I,12000,2095,208
81207,Egypt,Jaxnation,4,1,5,interview,Technology and Maintenance,3100,2096,156
81208,Lebanon,Thoughtworks,1,1,9,interview,C4I,28900,2097,437
81209,Iran,Wikivu,4,5,5,combat fitness,Military Police,16000,2098,257
81210,Depth,Brightdog,2,2,3,cognitive test,Technology and Maintenance,28500,2099,92
81211,Iran,Fliptune,2,3,6,combat fitness,Intelligence,19400,2100,156
81212,Depth,Dabjam,1,4,4,combat fitness,Infantry,28800,2101,233
81213,Iran,Eidel,1,3,3,knowledge test,Medical,1500,2102,193
81214,Jordan,Bluezoom,2,5,8,cognitive test,Navy,16800,2103,422
81215,West Bank,Photojam,4,5,8,technical test,Armored,26100,2104,15
81216,Syria,Skiptube,1,3,1,interview,Artillery,4900,2105,247
81217,Syria,Mymm,4,4,8,combat fitness,Air,5600,2106,213
81218,Gaza,Eamia,5,2,1,combat fitness,Medical,29100,2107,119
81219,Iran,Tanoodle,1,2,8,cognitive test,Logistics,13700,2108,321
81220,Egypt,Meezzy,4,4,5,interview,Air,29900,2109,312
81221,Lebanon,Wordware,1,3,7,cognitive test,Military Police,7500,2110,471
81222,Lebanon,Babblestorm,4,4,4,technical test,Artillery,19300,2111,93
81223,Jordan,Minyx,2,2,4,interview,Navy,16900,2112,50
81224,West Bank,Oba,5,4,2,interview,C4I,24000,2113,299
81225,West Bank,Meeveo,2,4,3,knowledge test,Logistics,9300,2114,347
81226,Gaza,Gabtype,4,5,4,interview,Infantry,21300,2115,215
81227,Syria,Devify,4,4,5,cognitive test,Artillery,28800,2116,324
81228,Syria,Avamm,5,2,4,knowledge test,Air,16700,2117,61
81229,Lebanon,Mymm,1,1,2,combat fitness,Technology and Maintenance,14600,2118,239
81230,Depth,Trupe,4,4,10,technical test,Artillery,5300,2119,293
81231,Lebanon,Mita,3,2,7,cognitive test,Armored,18600,2120,450
81232,Jordan,Twitterbeat,1,1,5,interview,Medical,3700,2121,54
81233,Iran,Riffpedia,4,3,8,technical test,Navy,15100,2122,350
81234,Iran,Jaloo,4,2,9,interview,Logistics,2000,2123,300
81235,West Bank,Jaxspan,1,5,5,cognitive test,Technology and Maintenance,28100,2124,187
81236,Syria,Wordware,5,1,10,interview,Artillery,14400,2125,39
81237,Lebanon,DabZ,5,2,4,knowledge test,Technology and Maintenance,20600,2126,149
81238,Lebanon,Yabox,2,5,7,knowledge test,Armored,18500,2127,477
81239,Iran,Dabshots,5,1,10,knowledge test,Air,3600,2128,89
81240,Lebanon,Dabvine,1,4,2,technical test,Medical,10400,2129,255
81241,West Bank,Dazzlesphere,1,5,8,cognitive test,Intelligence,6600,2130,193
81242,Syria,Browsedrive,5,1,1,cognitive test,Medical,21700,2131,120
81243,Lebanon,Realcube,5,4,2,combat fitness,Armored,24900,2132,469
81244,Egypt,Divavu,4,5,1,interview,Military Police,21700,2133,351
81245,Jordan,Brainlounge,1,5,1,cognitive test,Medical,15600,2134,382
81246,Syria,Skynoodle,5,5,1,technical test,Military Police,5300,2135,165
81247,Jordan,Dabvine,2,3,1,interview,Military Police,27800,2136,18
81248,Egypt,Yadel,2,5,4,knowledge test,Air,8500,2137,111
81249,Gaza,Zoomlounge,2,1,5,technical test,Intelligence,14900,2138,106
81250,Lebanon,Devpulse,3,4,2,interview,Technology and Maintenance,16000,2139,54
81251,Lebanon,Skyba,5,3,1,technical test,Air,7700,2140,353
81252,Lebanon,Jaloo,1,3,6,technical test,Medical,17800,2141,272
81253,Syria,Innojam,4,5,1,knowledge test,Medical,2800,2142,27
81254,Lebanon,Trupe,4,1,8,combat fitness,C4I,16200,2143,333
81255,Jordan,Bubblemix,2,5,9,cognitive test,Military Police,17000,2144,25
81256,Gaza,Aibox,2,1,10,cognitive test,Medical,14800,2145,343
81257,Iran,Buzzbean,1,5,5,combat fitness,Logistics,14900,2146,276
81258,Jordan,Jaxbean,2,5,9,cognitive test,Armored,17600,2147,33
81259,Jordan,Tagpad,1,1,3,combat fitness,Navy,3000,2148,362
81260,Iran,Topicware,3,1,1,interview,Technology and Maintenance,26000,2149,280
81261,Depth,Oyoloo,2,2,2,combat fitness,Intelligence,26900,2150,187
81262,Depth,Jatri,3,5,2,knowledge test,Logistics,23400,2151,53
81263,Lebanon,Cogidoo,2,3,3,cognitive test,Intelligence,10500,2152,130
81264,Depth,Photobug,4,3,1,interview,Logistics,3200,2153,471
81265,Iran,Skaboo,2,5,9,interview,Technology and Maintenance,16100,2154,112
81266,Gaza,Eimbee,1,5,8,interview,Logistics,21900,2155,385
81267,West Bank,Thoughtworks,1,4,1,knowledge test,Air,13700,2156,58
81268,Egypt,Quire,5,5,1,technical test,Armored,19800,2157,360
81269,Syria,Twinder,2,4,10,knowledge test,Technology and Maintenance,29300,2158,127
81270,Iran,Voolith,3,2,7,cognitive test,Education,28400,2159,44
81271,Depth,Innojam,4,2,10,technical test,Armored,16100,2160,378
81272,West Bank,Edgetag,5,5,10,knowledge test,Education,6600,2161,192
81273,Egypt,Babbleopia,4,1,2,combat fitness,Logistics,24400,2162,385
81274,Lebanon,Zoombeat,2,4,9,technical test,Navy,7500,2163,229
81275,Iran,Gabvine,4,4,6,combat fitness,Military Police,20700,2164,235
81276,Lebanon,Jetwire,1,1,7,cognitive test,Artillery,4800,2165,180
81277,Syria,Fliptune,1,2,2,cognitive test,Infantry,5700,2166,33
81278,Jordan,Twitterbeat,1,3,2,interview,Armored,5900,2167,169
81279,Lebanon,Thoughtmix,3,2,2,cognitive test,Technology and Maintenance,5900,2168,232
81280,Gaza,Oyoyo,4,4,1,interview,Air,8700,2169,498
81281,Depth,Skiptube,1,1,2,knowledge test,Technology and Maintenance,11900,2170,196
81282,Lebanon,Photobug,1,5,5,combat fitness,C4I,3900,2171,166
81283,Egypt,Gigabox,4,3,9,cognitive test,Logistics,6300,2172,265
81284,Syria,Riffpath,2,2,8,technical test,Infantry,27000,2173,479
81285,Depth,Ozu,4,2,5,technical test,Infantry,19900,2174,476
81286,Egypt,Vidoo,4,5,1,interview,Air,27600,2175,466
81287,West Bank,Jaxspan,5,3,3,knowledge test,Artillery,8900,2176,429
81288,Lebanon,Devify,1,2,4,cognitive test,Technology and Maintenance,28500,2177,447
81289,Egypt,Yoveo,3,3,5,technical test,Medical,100,2178,227
81290,Iran,Flashset,5,4,2,combat fitness,Logistics,10300,2179,12
81291,Depth,Skalith,4,2,1,combat fitness,Medical,27600,2180,292
81292,Egypt,Fadeo,2,3,4,interview,Armored,26800,2181,7
81293,West Bank,Topiczoom,5,5,7,interview,Logistics,400,2182,475
81294,West Bank,Yotz,5,4,7,combat fitness,Medical,24300,2183,422
81295,Egypt,Babbleblab,1,4,1,knowledge test,Artillery,4900,2184,418
81296,Jordan,Tambee,5,5,3,interview,Education,8000,2185,286
81297,Lebanon,Gabtune,4,2,5,knowledge test,Intelligence,25000,2186,437
81298,Egypt,Geba,1,2,3,technical test,Intelligence,24600,2187,228
81299,Syria,Riffpedia,5,2,9,technical test,Military Police,9200,2188,498
81300,Depth,Voolith,1,2,2,combat fitness,Military Police,18500,2189,126
81301,Lebanon,Flipstorm,3,2,7,combat fitness,Technology and Maintenance,8500,2190,287
81302,Jordan,Twitterworks,4,3,10,interview,Armored,12100,2191,13
81303,Iran,Topicblab,1,1,7,interview,Navy,1700,2192,410
81304,Jordan,Innotype,4,2,5,combat fitness,Military Police,5900,2193,418
81305,Egypt,Jetwire,1,3,1,interview,Intelligence,4300,2194,463
81306,Gaza,Yamia,1,4,5,cognitive test,Air,5500,2195,447
81307,Jordan,Lazzy,1,5,2,technical test,Military Police,27300,2196,486
81308,Syria,Ozu,1,3,5,combat fitness,Navy,24000,2197,492
81309,Lebanon,Gigazoom,3,5,1,technical test,Artillery,1500,2198,407
81310,Syria,Oyoloo,1,4,7,cognitive test,Infantry,1200,2199,204
81311,Jordan,Voonte,4,2,3,knowledge test,Education,20800,2200,60
81312,Egypt,Flipbug,3,1,9,cognitive test,Armored,12500,2201,72
81313,Gaza,Twiyo,2,5,3,knowledge test,Infantry,4600,2202,172
81314,Iran,Shuffledrive,3,2,4,combat fitness,Education,1000,2203,498
81315,Gaza,Jabbercube,4,5,2,knowledge test,Intelligence,600,2204,399
81316,Jordan,Camimbo,3,4,9,knowledge test,Medical,29400,2205,202
81317,West Bank,Skalith,2,3,1,knowledge test,C4I,10100,2206,285
81318,West Bank,Vinte,5,5,6,knowledge test,Navy,17000,2207,17
81319,Egypt,Zoovu,1,1,2,cognitive test,Armored,20900,2208,49
81320,Egypt,Meezzy,3,5,8,knowledge test,Medical,27400,2209,107
81321,Gaza,Quinu,1,3,5,technical test,Navy,22400,2210,230
81322,Egypt,Tanoodle,3,3,2,cognitive test,C4I,23300,2211,138
81323,Syria,Topicware,1,4,1,knowledge test,Technology and Maintenance,8200,2212,493
81324,Jordan,Geba,5,5,9,knowledge test,Armored,21000,2213,254
81325,Iran,Babbleopia,2,3,4,technical test,Armored,25000,2214,438
81326,Egypt,Skynoodle,3,1,3,interview,Infantry,3800,2215,376
81327,Syria,Skinte,3,3,7,technical test,Medical,17300,2216,94
81328,Syria,Meembee,3,5,3,cognitive test,Artillery,13800,2217,365
81329,Jordan,Fiveclub,2,1,2,technical test,C4I,400,2218,274
81330,Egypt,Wikibox,4,4,6,combat fitness,C4I,6400,2219,149
81331,Lebanon,Eayo,3,4,7,knowledge test,Infantry,19800,2220,171
81332,Jordan,Zoombeat,3,4,9,interview,Air,30000,2221,151
81333,Syria,Wikivu,1,3,5,combat fitness,Medical,4600,2222,21
81334,Jordan,Realfire,3,5,5,interview,Technology and Maintenance,14300,2223,6
81335,Egypt,Meeveo,2,5,8,interview,Air,8200,2224,392
81336,West Bank,Devcast,3,4,2,combat fitness,Intelligence,15000,2225,317
81337,Gaza,Thoughtworks,3,5,6,combat fitness,Logistics,14700,2226,305
81338,Egypt,Eazzy,5,4,8,technical test,Logistics,9700,2227,117
81339,Depth,Voomm,3,4,1,cognitive test,Medical,27400,2228,246
81340,Gaza,Babbleset,5,5,4,cognitive test,Navy,18200,2229,148
81341,Jordan,DabZ,2,1,9,technical test,Air,24800,2230,487
81342,Lebanon,Fivebridge,3,5,10,technical test,Logistics,26300,2231,29
81343,Egypt,Roomm,1,5,4,combat fitness,Medical,27200,2232,316
81344,Egypt,Wordpedia,5,4,4,technical test,Technology and Maintenance,6400,2233,94
81345,West Bank,Bubblebox,5,5,3,cognitive test,Education,4700,2234,467
81346,Gaza,Gabcube,4,3,6,interview,Military Police,13500,2235,374
81347,Depth,InnoZ,2,5,3,cognitive test,Air,100,2236,137
81348,Egypt,Fivechat,3,1,10,interview,Armored,8000,2237,133
81349,Lebanon,Bluejam,5,1,7,interview,Technology and Maintenance,19500,2238,277
81350,Depth,Youopia,3,5,2,knowledge test,Air,9600,2239,178
81351,Gaza,Kayveo,5,4,5,cognitive test,Intelligence,24900,2240,55
81352,Jordan,Flashpoint,4,5,5,combat fitness,Intelligence,17900,2241,371
81353,Egypt,Browsebug,2,1,8,technical test,Military Police,17400,2242,377
81354,Depth,Feedmix,5,4,2,knowledge test,Navy,7700,2243,170
81355,Egypt,Fliptune,5,5,3,interview,Artillery,25800,2244,147
81356,Lebanon,Bubblebox,4,1,3,knowledge test,Technology and Maintenance,21600,2245,51
81357,Egypt,Babbleblab,5,4,2,interview,Intelligence,3700,2246,169
81358,Syria,Voonte,5,5,8,knowledge test,Infantry,11800,2247,41
81359,Syria,Skyvu,4,1,7,combat fitness,Infantry,25400,2248,174
81360,Gaza,Zoonder,5,4,7,technical test,Military Police,21500,2249,254
81361,Gaza,Abata,4,2,3,cognitive test,Armored,18800,2250,103
81362,West Bank,Skivee,5,3,8,technical test,Medical,14300,2251,51
81363,Gaza,Jaxbean,4,3,6,technical test,Navy,24500,2252,440
81364,Jordan,Jabberbean,1,1,5,cognitive test,C4I,14800,2253,241
81365,Syria,Dynabox,1,2,8,combat fitness,Air,900,2254,361
81366,Lebanon,Edgepulse,4,2,1,interview,Education,20200,2255,116
81367,Jordan,Voomm,3,4,9,combat fitness,C4I,7100,2256,159
81368,Jordan,Bubbletube,4,1,9,technical test,Technology and Maintenance,25600,2257,214
81369,Depth,Meembee,2,1,4,cognitive test,Artillery,25600,2258,454
81370,Syria,Gabspot,3,3,5,knowledge test,Military Police,27300,2259,36
81371,Lebanon,Bubbletube,4,5,7,technical test,Military Police,5900,2260,64
81372,Syria,Linkbridge,4,2,8,technical test,Technology and Maintenance,2300,2261,31
81373,Syria,Devbug,1,4,3,combat fitness,Technology and Maintenance,11200,2262,91
81374,Depth,Zava,2,5,10,cognitive test,Education,5000,2263,193
81375,West Bank,Shufflebeat,2,5,7,cognitive test,Air,12500,2264,442
81376,Gaza,Jaloo,4,1,7,technical test,Technology and Maintenance,15600,2265,315
81377,Iran,Vipe,3,2,10,technical test,Medical,25400,2266,457
81378,Lebanon,Dabfeed,3,5,8,knowledge test,Armored,10600,2267,336
81379,Iran,Ozu,1,2,7,technical test,Logistics,25600,2268,250
81380,Iran,Blogtags,2,2,4,cognitive test,Logistics,3700,2269,342
81381,Jordan,Thoughtstorm,3,2,2,cognitive test,Education,22000,2270,139
81382,Lebanon,Mycat,5,3,7,interview,Medical,12300,2271,441
81383,Syria,Browsetype,2,2,1,technical test,Medical,21800,2272,285
81384,West Bank,Feedfish,1,2,6,combat fitness,Logistics,15900,2273,127
81385,Gaza,Quatz,1,3,1,combat fitness,Military Police,25100,2274,478
81386,Depth,Zoombox,4,2,3,interview,Intelligence,7200,2275,296
81387,Depth,Leenti,5,4,5,technical test,Air,29600,2276,80
81388,West Bank,Tagpad,4,1,3,knowledge test,Infantry,24200,2277,399
81389,Depth,Tazzy,1,5,3,combat fitness,Artillery,15900,2278,351
81390,Depth,Twitterlist,5,5,5,interview,Education,27500,2279,93
81391,Egypt,Camimbo,3,1,1,cognitive test,Medical,23400,2280,166
81392,Syria,Zoomdog,4,1,1,technical test,Artillery,2300,2281,85
81393,West Bank,Avamba,3,2,3,cognitive test,Technology and Maintenance,28000,2282,187
81394,Gaza,Realmix,5,1,5,knowledge test,C4I,10100,2283,343
81395,Lebanon,Bluejam,3,4,7,cognitive test,Navy,2700,2284,149
81396,Gaza,Layo,4,2,3,cognitive test,Infantry,10200,2285,267
81397,Lebanon,Geba,1,1,8,technical test,Infantry,19800,2286,307
81398,Jordan,Roodel,5,2,7,combat fitness,Logistics,8500,2287,453
81399,Jordan,Roomm,2,2,9,cognitive test,Education,11500,2288,329
81400,West Bank,Lazz,3,3,4,cognitive test,Logistics,6500,2289,185
81401,Syria,Bubblebox,4,1,5,interview,Navy,9000,2290,6
81402,West Bank,Einti,4,2,7,interview,Air,25400,2291,454
81403,Egypt,Photobug,3,2,8,knowledge test,Military Police,20400,2292,367
81404,Depth,Tagfeed,4,1,6,knowledge test,Artillery,20500,2293,345
81405,Egypt,Nlounge,1,1,9,interview,Education,18800,2294,234
81406,Iran,Dynava,5,1,8,knowledge test,Medical,4400,2295,303
81407,Jordan,Eare,5,5,10,technical test,Infantry,12500,2296,185
81408,Lebanon,Zoombeat,1,1,10,cognitive test,Logistics,6500,2297,251
81409,Syria,Kwilith,2,2,6,technical test,Logistics,5800,2298,198
81410,Depth,Brainbox,5,4,7,interview,Logistics,14300,2299,184
81411,Lebanon,Mymm,3,2,3,technical test,Infantry,17100,2300,272
81412,Egypt,Vimbo,4,5,2,knowledge test,Medical,21200,2301,77
81413,Lebanon,Voolith,1,1,6,interview,Navy,700,2302,474
81414,West Bank,Trudoo,2,1,1,knowledge test,Armored,19800,2303,99
81415,Iran,Skivee,4,3,3,technical test,Logistics,8100,2304,342
81416,Syria,Voonte,3,4,4,knowledge test,Military Police,4800,2305,35
81417,Jordan,Devpoint,5,3,5,interview,Military Police,27100,2306,417
81418,Egypt,Snaptags,5,2,10,interview,Artillery,17400,2307,476
81419,Depth,Vimbo,3,3,8,cognitive test,Navy,12400,2308,265
81420,Gaza,Leexo,3,5,5,combat fitness,Military Police,4800,2309,280
81421,Lebanon,Aimbo,5,5,1,cognitive test,Military Police,15300,2310,335
81422,Depth,Agimba,4,3,5,knowledge test,Artillery,20200,2311,433
81423,Egypt,Youfeed,5,3,6,cognitive test,Infantry,28500,2312,292
81424,Lebanon,Flipstorm,2,1,1,interview,Navy,11800,2313,342
81425,Syria,Mybuzz,1,2,3,cognitive test,Armored,27100,2314,110
81426,Jordan,Wikido,4,2,8,technical test,Education,25000,2315,396
81427,Iran,Vimbo,2,4,9,interview,Navy,16100,2316,409
81428,West Bank,Meemm,4,1,1,cognitive test,Air,700,2317,174
81429,Gaza,DabZ,4,1,6,cognitive test,Technology and Maintenance,9100,2318,368
81430,Iran,Quatz,4,2,4,knowledge test,Logistics,23000,2319,124
81431,Syria,Nlounge,3,3,6,technical test,Intelligence,16100,2320,283
81432,Lebanon,Camimbo,1,1,6,interview,Technology and Maintenance,12000,2321,441
81433,Egypt,Centizu,3,5,2,combat fitness,Technology and Maintenance,27900,2322,367
81434,West Bank,Ntag,4,3,8,interview,Military Police,26900,2323,493
81435,Egypt,Jabbersphere,3,3,7,technical test,Artillery,10400,2324,341
81436,Depth,Jaxworks,1,1,9,combat fitness,Navy,2900,2325,329
81437,Egypt,Jaxspan,3,1,10,knowledge test,Logistics,26000,2326,90
81438,Gaza,Mynte,3,2,7,knowledge test,Logistics,16400,2327,362
81439,Depth,Skyvu,1,2,5,technical test,Education,20400,2328,159
81440,Syria,Jaloo,1,2,1,interview,Technology and Maintenance,25800,2329,204
81441,Jordan,Vipe,4,4,2,technical test,Artillery,9000,2330,108
81442,West Bank,Katz,5,5,2,knowledge test,Technology and Maintenance,28900,2331,92
81443,Lebanon,Browsecat,4,4,8,combat fitness,Logistics,25200,2332,423
81444,Depth,Fivechat,3,4,3,cognitive test,Technology and Maintenance,2700,2333,321
81445,Iran,Wikido,2,5,5,cognitive test,Technology and Maintenance,26300,2334,10
81446,West Bank,Bubbletube,1,3,5,interview,Technology and Maintenance,22800,2335,54
81447,Jordan,Vipe,4,5,1,cognitive test,Education,4300,2336,489
81448,Jordan,Kwilith,1,5,3,knowledge test,C4I,12500,2337,260
81449,Depth,Buzzbean,2,1,9,interview,Intelligence,25400,2338,366
81450,Iran,Vitz,2,4,4,cognitive test,Navy,19100,2339,214
81451,Egypt,Aimbo,3,4,6,technical test,Infantry,6300,2340,358
81452,Lebanon,Meetz,2,5,7,combat fitness,Navy,25800,2341,419
81453,Depth,Yambee,2,3,7,combat fitness,C4I,11700,2342,342
81454,Iran,Browseblab,3,4,7,technical test,C4I,12900,2343,163
81455,Depth,Einti,4,1,4,technical test,Technology and Maintenance,23600,2344,109
81456,Lebanon,Jetwire,3,1,3,knowledge test,Artillery,7000,2345,259
81457,Depth,Skinder,2,3,2,technical test,Intelligence,16100,2346,235
81458,Lebanon,Meemm,5,1,9,interview,C4I,200,2347,35
81459,Iran,Dablist,3,5,7,interview,Medical,20500,2348,88
81460,Syria,Buzzdog,3,2,5,combat fitness,Air,14400,2349,325
81461,Egypt,Viva,2,5,4,technical test,Logistics,13100,2350,66
81462,West Bank,Skyba,4,4,1,interview,Infantry,22400,2351,209
81463,Depth,Gigabox,5,5,1,knowledge test,Infantry,17000,2352,270
81464,Syria,Aimbu,5,1,1,knowledge test,Technology and Maintenance,28700,2353,349
81465,Lebanon,Voomm,3,2,9,interview,Education,22200,2354,476
81466,Iran,Yotz,4,4,6,interview,Technology and Maintenance,29200,2355,249
81467,Egypt,Layo,1,2,4,cognitive test,Medical,15500,2356,315
81468,Gaza,DabZ,3,5,2,cognitive test,Logistics,2000,2357,337
81469,Iran,Youfeed,3,4,2,combat fitness,C4I,15800,2358,282
81470,Gaza,Twitternation,5,1,8,technical test,Logistics,23900,2359,481
81471,West Bank,Aimbu,2,4,10,interview,Technology and Maintenance,22400,2360,470
81472,Syria,Skimia,3,3,7,knowledge test,C4I,18800,2361,67
81473,Syria,Quimba,3,1,2,combat fitness,Technology and Maintenance,18900,2362,420
81474,Iran,Dynava,3,3,7,combat fitness,Intelligence,15600,2363,305
81475,Iran,Jetpulse,2,1,1,cognitive test,C4I,21300,2364,376
81476,Syria,Dablist,3,3,2,interview,Medical,4600,2365,282
81477,Syria,Camimbo,5,5,4,knowledge test,Armored,1400,2366,484
81478,Gaza,Zoomcast,4,1,5,technical test,C4I,5100,2367,342
81479,Syria,Skidoo,4,5,10,knowledge test,Artillery,800,2368,16
81480,Lebanon,Tambee,1,4,1,cognitive test,Armored,21700,2369,64
