unit_id,activy_area,unit_name,classification,combat_level,demand,search_type,force,number_of_soldiers,commander_id,base_id
95141,Syria,Miboo,3,5,4,cognitive test,Military Police,16500,5030,36
95142,Egypt,Kazu,4,3,7,interview,Navy,22300,5031,191
95143,Jordan,Centizu,2,1,2,cognitive test,Air,20700,5032,166
95144,Iran,Roodel,4,4,10,cognitive test,Infantry,17500,5033,355
95145,West Bank,Trunyx,3,5,9,knowledge test,Medical,26600,5034,7
95146,Egypt,Latz,2,1,5,cognitive test,Air,23400,5035,440
95147,West Bank,Pixope,1,2,2,knowledge test,Medical,20400,5036,354
95148,Jordan,Riffpedia,5,5,3,cognitive test,Air,7800,5037,54
95149,Syria,Feedfire,3,2,8,knowledge test,Armored,14400,5038,473
95150,Jordan,Feednation,3,3,8,knowledge test,Infantry,26000,5039,385
95151,West Bank,Oyoyo,4,3,10,knowledge test,Artillery,7200,5040,281
95152,West Bank,Yodel,5,5,7,combat fitness,Education,26100,5041,142
95153,West Bank,Lazz,2,5,3,cognitive test,Military Police,9600,5042,181
95154,West Bank,Dablist,1,2,6,cognitive test,C4I,23000,5043,70
95155,Syria,Centizu,1,4,7,combat fitness,Navy,16300,5044,303
95156,Lebanon,Jamia,1,5,1,cognitive test,Navy,14400,5045,55
95157,Iran,Feednation,5,5,9,combat fitness,Logistics,7900,5046,82
95158,Egypt,Buzzdog,2,4,6,knowledge test,Education,26600,5047,232
95159,Depth,Pixoboo,3,5,2,technical test,Armored,14300,5048,256
95160,Lebanon,Wordify,1,3,10,knowledge test,Air,7300,5049,169
95161,Gaza,Oyoba,5,1,10,technical test,Medical,10900,5050,214
95162,Egypt,Wikivu,1,3,10,technical test,Logistics,4200,5051,194
95163,Lebanon,Aivee,1,2,7,technical test,Navy,8300,5052,80
95164,Gaza,Blogpad,4,5,10,combat fitness,Artillery,28000,5053,217
95165,Lebanon,Tagcat,4,4,1,technical test,Artillery,27300,5054,149
95166,Lebanon,Layo,4,4,2,interview,Intelligence,18500,5055,97
95167,Syria,Edgepulse,2,1,6,technical test,Intelligence,18300,5056,217
95168,Lebanon,Kaymbo,2,3,6,interview,Air,200,5057,107
95169,Iran,Gabvine,2,5,4,combat fitness,Logistics,25300,5058,207
95170,Depth,Youspan,3,1,6,knowledge test,Artillery,11300,5059,212
95171,West Bank,Devbug,3,5,2,combat fitness,Intelligence,23900,5060,148
95172,Iran,Voonyx,4,1,5,interview,Artillery,6400,5061,161
95173,Depth,Gabspot,2,5,9,cognitive test,Artillery,5300,5062,66
95174,Egypt,Youfeed,3,4,2,combat fitness,Military Police,2300,5063,202
95175,Egypt,Eayo,1,1,10,combat fitness,Infantry,1800,5064,429
95176,West Bank,Pixoboo,1,1,7,knowledge test,Air,24200,5065,261
95177,Egypt,Skipstorm,4,2,6,cognitive test,Armored,16300,5066,358
95178,Syria,Oyoyo,2,3,9,technical test,Technology and Maintenance,14100,5067,114
95179,Egypt,Linkbridge,2,5,10,cognitive test,Air,9700,5068,124
95180,Iran,Voonder,4,4,5,interview,Infantry,29800,5069,411
95181,Gaza,Edgepulse,4,4,7,combat fitness,Military Police,14200,5070,110
95182,Iran,Zoomcast,4,4,5,cognitive test,Medical,25600,5071,214
95183,Lebanon,Zoomcast,2,4,4,cognitive test,Logistics,18200,5072,313
95184,Syria,Roombo,2,2,5,cognitive test,Intelligence,22700,5073,74
95185,Syria,DabZ,5,5,5,cognitive test,Medical,12700,5074,70
95186,Syria,Eadel,5,3,7,interview,Technology and Maintenance,9300,5075,4
95187,Iran,Divape,5,1,6,interview,Artillery,20000,5076,431
95188,Jordan,Omba,2,5,7,combat fitness,Infantry,10600,5077,266
95189,Iran,Snaptags,3,1,4,technical test,C4I,3700,5078,356
95190,Iran,Feedspan,5,2,8,combat fitness,C4I,19500,5079,67
95191,Jordan,Rhyzio,3,4,2,knowledge test,Armored,26900,5080,255
95192,Egypt,Brainsphere,1,2,9,combat fitness,Armored,10800,5081,14
95193,Iran,Zoomdog,2,3,6,knowledge test,Infantry,19900,5082,455
95194,Syria,Babbleopia,2,3,4,knowledge test,Education,26000,5083,165
95195,West Bank,Skipstorm,5,3,8,interview,Medical,11000,5084,420
95196,West Bank,Tanoodle,4,4,8,cognitive test,Infantry,13600,5085,271
95197,Lebanon,Zava,4,2,3,technical test,Air,20800,5086,5
95198,Lebanon,Meembee,4,4,1,combat fitness,Medical,22300,5087,245
95199,Jordan,Zoonder,5,3,6,knowledge test,Education,29600,5088,311
95200,Iran,Roombo,3,5,4,combat fitness,Logistics,15100,5089,48
95201,Depth,Photospace,2,4,1,interview,Military Police,22100,5090,107
95202,Depth,Kwimbee,4,4,1,combat fitness,Air,4400,5091,63
95203,Depth,Yodel,4,5,7,technical test,Logistics,6400,5092,370
95204,West Bank,Zoomzone,1,5,1,interview,Technology and Maintenance,5300,5093,248
95205,Egypt,Yodel,5,5,3,knowledge test,Logistics,7100,5094,103
95206,Depth,Mydo,5,1,4,interview,Artillery,14000,5095,410
95207,Iran,Twimbo,2,3,5,combat fitness,Intelligence,6900,5096,490
95208,Syria,Yambee,1,3,10,technical test,Medical,28400,5097,395
95209,Iran,Quimm,5,5,7,combat fitness,C4I,9400,5098,497
95210,Jordan,Vidoo,3,5,10,knowledge test,Artillery,15600,5099,470
95211,Depth,Jabberstorm,1,3,10,knowledge test,Logistics,13000,5100,274
95212,Lebanon,Voonix,1,3,6,cognitive test,Education,16900,5101,258
95213,Syria,Feedfish,3,4,1,knowledge test,Logistics,6400,5102,440
95214,Jordan,Oyoyo,4,4,5,cognitive test,Medical,25000,5103,76
95215,Egypt,Dabshots,3,1,3,interview,Technology and Maintenance,4100,5104,305
95216,West Bank,Thoughtbridge,2,2,3,interview,C4I,9500,5105,361
95217,Iran,Yakidoo,4,3,1,combat fitness,Infantry,15300,5106,62
95218,Syria,Eazzy,5,5,1,combat fitness,Intelligence,24000,5107,185
95219,Iran,Camido,4,1,3,knowledge test,Medical,16900,5108,393
95220,Depth,Rhyloo,5,4,6,technical test,Medical,27800,5109,378
95221,Syria,Mynte,5,2,1,technical test,Navy,7100,5110,500
95222,Depth,Topdrive,3,5,2,cognitive test,Military Police,18700,5111,434
95223,Syria,Tekfly,1,3,2,interview,Military Police,3200,5112,300
95224,Jordan,Latz,2,1,3,knowledge test,Education,5600,5113,160
95225,Jordan,Realbridge,2,4,2,interview,Medical,22200,5114,354
95226,Gaza,Blogspan,1,5,8,cognitive test,Medical,17600,5115,268
95227,Egypt,Thoughtbeat,4,4,6,combat fitness,Navy,5400,5116,12
95228,Gaza,Quaxo,4,2,6,cognitive test,Air,16600,5117,248
95229,Iran,Leenti,3,3,3,technical test,Navy,8700,5118,451
95230,West Bank,Quinu,4,1,8,cognitive test,Intelligence,23900,5119,422
95231,Iran,Trupe,1,2,5,knowledge test,Medical,27600,5120,102
95232,Lebanon,Yodel,3,1,9,interview,Navy,23600,5121,169
95233,Depth,Centidel,1,2,4,technical test,Medical,24100,5122,199
95234,Iran,Plambee,3,1,10,technical test,Education,20100,5123,269
95235,Gaza,Jatri,2,5,2,technical test,Military Police,28800,5124,62
95236,Depth,Livetube,4,1,8,combat fitness,Military Police,25300,5125,417
95237,Lebanon,Ailane,3,2,8,interview,Infantry,21600,5126,388
95238,West Bank,Jabbersphere,3,1,6,interview,C4I,27200,5127,402
95239,Iran,Agivu,3,4,3,interview,Medical,29800,5128,440
95240,Lebanon,Feednation,1,4,8,combat fitness,Medical,18300,5129,76
95241,Depth,Centidel,4,3,1,knowledge test,Armored,28300,5130,314
95242,Jordan,Centizu,4,2,2,knowledge test,Infantry,27100,5131,245
95243,Iran,Vinte,5,3,9,knowledge test,Armored,15800,5132,119
95244,Iran,Wikizz,5,2,10,technical test,Logistics,27700,5133,488
95245,Egypt,Jabbersphere,2,2,8,technical test,Medical,16400,5134,245
95246,Jordan,Zava,5,2,10,cognitive test,Air,11300,5135,202
95247,Egypt,Teklist,3,4,3,cognitive test,Navy,11800,5136,331
95248,Gaza,Wikivu,5,3,4,knowledge test,C4I,16200,5137,87
95249,Iran,Meetz,5,3,6,combat fitness,Military Police,7200,5138,261
95250,Depth,Zoomcast,4,1,3,interview,Education,20600,5139,367
95251,Jordan,Browsedrive,2,3,6,technical test,Technology and Maintenance,17300,5140,300
95252,Depth,Skivee,4,4,5,technical test,Intelligence,1600,5141,493
95253,Gaza,Bubblebox,3,3,2,interview,Military Police,29100,5142,282
95254,Gaza,Kaymbo,5,5,2,knowledge test,Technology and Maintenance,26700,5143,388
95255,Jordan,Miboo,5,4,8,cognitive test,Intelligence,25900,5144,36
95256,Iran,Npath,2,3,1,cognitive test,Navy,25400,5145,448
95257,Jordan,Edgeclub,4,2,1,combat fitness,Medical,11000,5146,132
95258,Gaza,Reallinks,3,2,3,combat fitness,Artillery,29300,5147,198
95259,Gaza,Youbridge,1,5,3,technical test,Technology and Maintenance,27000,5148,39
95260,Depth,Mydeo,2,1,6,interview,Navy,26200,5149,455
95261,Lebanon,Blogtags,1,3,7,combat fitness,Education,10900,5150,106
95262,Lebanon,Zoovu,3,4,4,cognitive test,Intelligence,28300,5151,7
95263,Iran,Realfire,1,4,8,knowledge test,Military Police,300,5152,147
95264,West Bank,Gabvine,3,5,10,interview,Navy,29900,5153,421
95265,Egypt,Rhyloo,3,5,3,combat fitness,Intelligence,28200,5154,399
95266,Jordan,Digitube,5,5,10,combat fitness,Artillery,8200,5155,99
95267,Lebanon,Trupe,2,1,7,technical test,Intelligence,4300,5156,21
95268,Jordan,Fivebridge,2,2,4,combat fitness,Navy,1600,5157,419
95269,Jordan,Agimba,4,2,10,knowledge test,Logistics,10100,5158,174
95270,West Bank,Tambee,2,4,4,interview,Technology and Maintenance,12600,5159,378
95271,Depth,Oyoyo,5,1,1,technical test,Infantry,19900,5160,234
95272,Syria,Jaxworks,5,2,3,technical test,Logistics,1500,5161,406
95273,Depth,Aivee,3,1,10,knowledge test,Artillery,14300,5162,260
95274,Egypt,Mydo,1,3,9,combat fitness,C4I,21100,5163,31
95275,Jordan,Bluejam,3,5,10,interview,Infantry,15500,5164,139
95276,Iran,Innojam,3,5,4,combat fitness,Medical,27500,5165,347
95277,Iran,Topicware,3,3,2,technical test,Military Police,24800,5166,278
95278,West Bank,Cogidoo,1,2,7,cognitive test,Technology and Maintenance,2300,5167,268
95279,Depth,Photobug,3,5,8,interview,Military Police,22800,5168,378
95280,Depth,Flashdog,4,4,2,combat fitness,Air,7600,5169,495
95281,Syria,Skynoodle,1,2,2,interview,Air,1900,5170,458
95282,Jordan,Feedfire,3,2,3,technical test,Medical,10900,5171,366
95283,Gaza,Zoomcast,3,3,4,technical test,Navy,300,5172,103
95284,Egypt,Tambee,1,3,8,technical test,Navy,300,5173,110
95285,Gaza,Blognation,5,4,9,knowledge test,Intelligence,13000,5174,150
95286,Egypt,Quatz,4,5,8,knowledge test,Infantry,2800,5175,497
95287,Syria,Mydo,4,4,2,cognitive test,Air,14000,5176,126
95288,Gaza,Voomm,2,5,5,combat fitness,C4I,26900,5177,365
95289,Egypt,Innojam,2,5,9,combat fitness,Military Police,24300,5178,248
95290,West Bank,Vinte,2,4,6,knowledge test,Intelligence,26800,5179,367
95291,West Bank,Twitterbridge,2,2,5,cognitive test,Technology and Maintenance,29000,5180,418
95292,Jordan,Topicware,5,5,5,interview,Infantry,23400,5181,141
95293,Egypt,Quimba,3,3,10,cognitive test,Logistics,25300,5182,489
95294,Egypt,Kazio,5,5,5,interview,Navy,20000,5183,20
95295,Syria,Wordify,2,1,1,combat fitness,Navy,18800,5184,364
95296,Egypt,Meedoo,2,3,1,knowledge test,Military Police,6800,5185,220
95297,Iran,Photojam,5,2,9,interview,Artillery,1400,5186,182
95298,Lebanon,Realblab,3,5,7,knowledge test,Armored,14800,5187,221
95299,Gaza,Eidel,3,1,8,interview,C4I,8800,5188,289
95300,Gaza,Devbug,1,5,4,interview,Medical,9700,5189,477
95301,Syria,Yakitri,3,1,9,cognitive test,Technology and Maintenance,27200,5190,128
95302,Depth,Zoonoodle,2,5,9,interview,Navy,14800,5191,307
95303,Lebanon,Blogtags,5,5,1,combat fitness,Logistics,16800,5192,357
95304,Depth,Abata,4,2,1,cognitive test,Armored,4300,5193,346
95305,Syria,Tambee,2,5,8,combat fitness,Technology and Maintenance,17900,5194,313
95306,Iran,Zoomlounge,1,5,4,cognitive test,Technology and Maintenance,21200,5195,284
95307,Jordan,Kwinu,3,4,9,cognitive test,Infantry,22400,5196,46
95308,Lebanon,Trunyx,5,1,4,cognitive test,Infantry,2700,5197,329
95309,Jordan,Twitterbridge,5,3,6,knowledge test,Air,3100,5198,109
95310,Iran,Eadel,4,1,8,knowledge test,Intelligence,30000,5199,64
95311,Jordan,Quire,2,2,8,technical test,Medical,6200,5200,472
95312,Syria,Meezzy,3,1,6,cognitive test,Logistics,26200,5201,188
95313,Jordan,Shufflester,3,1,2,technical test,Artillery,24700,5202,253
95314,Syria,Youbridge,4,3,2,combat fitness,Medical,6800,5203,244
95315,Egypt,Flashspan,4,3,5,interview,C4I,17900,5204,138
95316,Jordan,Flashspan,5,1,9,knowledge test,Navy,26300,5205,404
95317,Lebanon,Jetpulse,4,2,4,knowledge test,Logistics,24800,5206,392
95318,Depth,Jabbertype,3,4,9,knowledge test,Infantry,20700,5207,229
95319,Gaza,Ooba,1,1,4,technical test,Artillery,16800,5208,398
95320,Gaza,Tagpad,3,5,3,interview,Logistics,24000,5209,474
95321,West Bank,Abata,3,3,1,cognitive test,Logistics,16700,5210,383
95322,Lebanon,Youopia,1,5,5,technical test,Artillery,13300,5211,218
95323,Depth,Yakijo,3,2,7,cognitive test,Technology and Maintenance,500,5212,337
95324,Egypt,Cogilith,3,1,1,combat fitness,Logistics,23800,5213,300
95325,Lebanon,Aivee,3,1,8,combat fitness,Education,29100,5214,350
95326,West Bank,Blognation,3,3,6,cognitive test,Navy,1800,5215,461
95327,Depth,Roomm,1,3,10,knowledge test,Armored,6100,5216,256
95328,Lebanon,Riffpedia,3,3,7,knowledge test,Artillery,19200,5217,153
95329,Egypt,Brightdog,3,1,9,interview,Intelligence,27700,5218,162
95330,Egypt,Izio,2,2,2,cognitive test,Logistics,28200,5219,496
95331,Depth,Trupe,5,4,4,combat fitness,Logistics,6100,5220,67
95332,Depth,Midel,1,2,2,cognitive test,Medical,16100,5221,242
95333,Jordan,Wikido,3,4,1,combat fitness,Logistics,25300,5222,482
95334,Lebanon,Fadeo,3,3,2,cognitive test,Artillery,12500,5223,80
95335,Lebanon,Blognation,2,2,6,interview,Logistics,22700,5224,146
95336,Jordan,Feedfire,1,3,2,interview,Navy,6300,5225,82
95337,Egypt,Flipstorm,4,4,4,knowledge test,Air,23700,5226,303
95338,West Bank,Shuffledrive,5,2,4,knowledge test,Navy,7800,5227,391
95339,Syria,Trilith,2,5,1,technical test,Military Police,6000,5228,448
95340,Iran,Tazzy,3,3,4,interview,Technology and Maintenance,12700,5229,235
95341,Lebanon,Twimbo,4,2,8,knowledge test,Medical,7600,5230,418
95342,Lebanon,Plajo,4,4,7,combat fitness,C4I,25700,5231,2
95343,Depth,Innojam,5,2,9,knowledge test,Air,11400,5232,229
95344,Lebanon,Brainsphere,4,2,1,interview,Technology and Maintenance,27300,5233,195
95345,Gaza,Blogpad,3,3,6,knowledge test,Infantry,19700,5234,290
95346,Depth,Oozz,3,2,10,interview,C4I,24900,5235,248
95347,Egypt,Gigazoom,2,3,9,technical test,Military Police,5300,5236,332
95348,Lebanon,Tagfeed,2,5,9,combat fitness,Education,9400,5237,161
95349,Gaza,Quamba,3,5,9,combat fitness,Military Police,2600,5238,217
95350,Lebanon,Thoughtsphere,4,1,1,knowledge test,Artillery,13800,5239,301
95351,Lebanon,Meejo,5,1,1,interview,Logistics,16000,5240,230
95352,Depth,Skajo,2,5,3,interview,Education,29100,5241,371
95353,Syria,Blogspan,4,5,2,cognitive test,Logistics,16300,5242,256
95354,Egypt,Oyoba,3,4,3,knowledge test,Technology and Maintenance,10400,5243,408
95355,Syria,Agimba,1,4,9,cognitive test,Intelligence,8900,5244,200
95356,Syria,Photolist,4,3,7,knowledge test,Artillery,20000,5245,192
95357,Syria,Fiveclub,4,1,2,cognitive test,C4I,1800,5246,241
95358,Depth,Wordify,4,4,5,interview,Education,1400,5247,359
95359,West Bank,Oozz,3,3,8,technical test,Infantry,18900,5248,491
95360,Gaza,Flashdog,2,4,1,interview,Intelligence,9900,5249,134
95361,Gaza,Realmix,2,3,4,technical test,Infantry,14100,5250,204
95362,West Bank,Thoughtmix,4,1,4,combat fitness,Logistics,10400,5251,218
95363,Syria,Gabtune,4,5,2,knowledge test,C4I,29500,5252,470
95364,West Bank,Twinte,2,1,8,interview,Artillery,8800,5253,434
95365,Syria,Dabfeed,5,1,3,knowledge test,Education,17000,5254,279
95366,Jordan,Plambee,5,2,1,interview,Logistics,12800,5255,158
95367,Depth,Buzzbean,3,4,4,combat fitness,Navy,14000,5256,383
95368,Iran,Divanoodle,1,1,2,technical test,Navy,100,5257,450
95369,Jordan,Jabbertype,2,4,8,cognitive test,Armored,25900,5258,136
95370,Syria,Oodoo,3,4,10,interview,Intelligence,26000,5259,324
95371,West Bank,Realblab,3,5,8,technical test,Intelligence,600,5260,187
95372,Depth,Quimm,3,1,1,technical test,Medical,18500,5261,74
95373,Depth,Skiba,1,1,7,combat fitness,Navy,6100,5262,40
95374,Syria,Livetube,5,1,5,cognitive test,Navy,19200,5263,121
95375,Lebanon,Eabox,5,5,4,cognitive test,Armored,26000,5264,426
95376,Depth,Jaxnation,2,3,5,technical test,Technology and Maintenance,900,5265,185
95377,Iran,Jaloo,1,5,8,combat fitness,Medical,13700,5266,151
95378,Egypt,Oloo,1,4,2,knowledge test,Air,14800,5267,70
95379,Jordan,Browseblab,5,3,5,knowledge test,Infantry,4700,5268,458
95380,Jordan,Zava,5,4,10,knowledge test,Logistics,8200,5269,396
95381,Egypt,Trudeo,3,5,8,technical test,Education,20700,5270,185
95382,Iran,Teklist,5,4,6,technical test,Logistics,17300,5271,196
95383,West Bank,Myworks,3,5,7,interview,Infantry,29000,5272,489
95384,Gaza,Realcube,4,2,2,combat fitness,Military Police,12300,5273,425
95385,West Bank,Minyx,1,1,1,cognitive test,Artillery,3400,5274,84
95386,West Bank,Edgetag,3,5,1,combat fitness,Artillery,19800,5275,376
95387,West Bank,Jaxnation,1,5,7,knowledge test,Armored,3000,5276,265
95388,Iran,Meeveo,1,5,9,knowledge test,Medical,21600,5277,221
95389,Depth,Fivespan,1,5,2,knowledge test,Education,14400,5278,325
95390,Gaza,Centizu,4,5,7,knowledge test,Navy,21400,5279,183
95391,Depth,Pixope,2,1,8,technical test,Navy,9600,5280,443
95392,West Bank,Dazzlesphere,2,3,6,technical test,Artillery,23100,5281,77
95393,Jordan,Lajo,3,2,9,interview,Artillery,18200,5282,463
95394,West Bank,Roodel,2,2,6,combat fitness,Artillery,7400,5283,410
95395,Jordan,Wikido,3,2,4,technical test,Medical,25800,5284,178
95396,West Bank,Thoughtblab,1,2,5,technical test,Infantry,5000,5285,282
95397,Gaza,Camimbo,5,1,7,interview,Armored,12300,5286,438
95398,West Bank,Reallinks,4,4,1,knowledge test,C4I,26500,5287,197
95399,West Bank,Fivebridge,3,3,2,interview,Military Police,22400,5288,309
95400,Jordan,Jazzy,5,2,10,knowledge test,Education,24300,5289,466
95401,West Bank,Browsebug,1,4,9,knowledge test,Infantry,4800,5290,483
95402,Syria,Aimbo,2,2,1,technical test,Technology and Maintenance,3100,5291,50
95403,Lebanon,Riffwire,5,5,8,knowledge test,Air,29500,5292,439
95404,Depth,Youtags,5,4,7,interview,Education,15700,5293,293
95405,Egypt,Jamia,5,1,6,knowledge test,Artillery,27200,5294,119
95406,West Bank,Rhynyx,3,2,10,interview,Intelligence,11500,5295,145
95407,Depth,Layo,2,2,7,combat fitness,Intelligence,900,5296,138
95408,Jordan,Devbug,2,2,10,knowledge test,Artillery,15400,5297,167
95409,Syria,Aimbo,4,2,6,knowledge test,Education,19500,5298,150
95410,West Bank,Skaboo,1,4,9,combat fitness,Air,2400,5299,238
95411,Lebanon,Agimba,1,3,1,technical test,Medical,1000,5300,216
95412,Jordan,Youbridge,5,2,4,cognitive test,Armored,17400,5301,252
95413,West Bank,Mybuzz,2,4,2,cognitive test,Artillery,6100,5302,394
95414,Depth,Kimia,3,1,5,interview,Artillery,5600,5303,441
95415,Egypt,Twitternation,2,4,6,knowledge test,Intelligence,22300,5304,17
95416,Gaza,Edgeclub,4,3,2,combat fitness,Medical,17000,5305,329
95417,Syria,Mydeo,2,2,10,cognitive test,Medical,4900,5306,359
95418,Lebanon,Gabtype,3,5,1,interview,Technology and Maintenance,18700,5307,92
95419,Egypt,Jabbersphere,5,5,5,interview,Infantry,700,5308,424
95420,Egypt,Pixope,5,2,2,cognitive test,C4I,26900,5309,24
95421,Gaza,Quamba,5,4,9,cognitive test,Intelligence,100,5310,406
95422,Depth,Skalith,2,1,1,knowledge test,Artillery,20400,5311,500
95423,Egypt,Voolia,2,3,10,combat fitness,Armored,7800,5312,205
95424,Syria,Oyoloo,2,3,2,technical test,Education,29500,5313,291
95425,Jordan,Flipstorm,3,2,7,cognitive test,Infantry,2200,5314,329
95426,Iran,Vimbo,5,5,4,cognitive test,Education,2600,5315,137
95427,West Bank,Lajo,4,3,6,interview,Infantry,17000,5316,193
95428,Lebanon,Agimba,2,2,3,cognitive test,Air,2000,5317,455
95429,Depth,Devbug,3,1,4,interview,Intelligence,27300,5318,399
95430,Iran,Vidoo,1,5,1,cognitive test,Medical,17500,5319,291
95431,West Bank,Topiczoom,3,4,8,cognitive test,Medical,1800,5320,378
95432,Lebanon,Trilith,3,3,6,combat fitness,Medical,17600,5321,267
95433,Depth,Photojam,4,1,6,cognitive test,C4I,13900,5322,31
95434,Depth,Topicblab,4,1,4,technical test,C4I,11600,5323,476
95435,West Bank,Agimba,2,5,1,cognitive test,Air,4700,5324,381
95436,Syria,Thoughtworks,4,5,4,cognitive test,Medical,11300,5325,272
95437,Lebanon,Pixoboo,5,2,9,cognitive test,Air,8200,5326,59
95438,Egypt,Oloo,5,2,2,cognitive test,Infantry,2500,5327,323
95439,Gaza,Aimbo,3,2,9,technical test,Intelligence,25400,5328,61
95440,Lebanon,Katz,4,1,3,interview,Medical,14000,5329,191
95441,Gaza,Gigabox,1,5,3,technical test,Military Police,5000,5330,454
95442,Iran,Bubblemix,5,4,7,knowledge test,Infantry,16100,5331,189
95443,Lebanon,Fiveclub,2,3,10,knowledge test,Infantry,14100,5332,291
95444,Egypt,Eare,3,1,2,technical test,Military Police,9400,5333,17
95445,Jordan,Edgewire,4,3,8,knowledge test,Military Police,21600,5334,152
95446,Gaza,Skinix,1,4,4,knowledge test,Artillery,12200,5335,453
95447,West Bank,Trupe,2,4,4,cognitive test,Navy,27500,5336,1
95448,Jordan,Gabtune,5,4,8,knowledge test,Navy,28700,5337,352
95449,Iran,Cogibox,2,2,4,combat fitness,Armored,24400,5338,161
95450,Gaza,Eimbee,3,4,7,combat fitness,Medical,700,5339,206
95451,Egypt,Gigazoom,3,4,1,combat fitness,Intelligence,5600,5340,161
95452,Jordan,Voomm,1,1,2,interview,Military Police,9700,5341,85
95453,Lebanon,Kimia,2,4,3,knowledge test,Military Police,2900,5342,158
95454,Iran,Dabshots,5,4,1,interview,Technology and Maintenance,25200,5343,147
95455,West Bank,Yakidoo,4,4,8,technical test,Technology and Maintenance,9800,5344,108
95456,Depth,Aimbo,2,1,2,interview,Artillery,300,5345,397
95457,Egypt,Edgeify,5,2,5,technical test,Medical,12300,5346,12
95458,Lebanon,Jabbercube,3,4,9,interview,Military Police,12200,5347,468
95459,Egypt,Dabfeed,2,3,3,cognitive test,Armored,17100,5348,322
95460,West Bank,Tagcat,1,4,1,interview,C4I,10800,5349,411
95461,Syria,Dablist,4,5,9,technical test,Artillery,9400,5350,177
95462,Gaza,Dabfeed,4,3,8,knowledge test,Air,26600,5351,428
95463,Iran,Dabfeed,3,1,5,cognitive test,Armored,24800,5352,362
95464,Lebanon,Twitterworks,3,4,2,technical test,Education,22400,5353,201
95465,Syria,Skyndu,3,1,10,combat fitness,Navy,16800,5354,229
95466,Egypt,InnoZ,1,4,10,knowledge test,C4I,4800,5355,183
95467,Lebanon,Oyoba,2,5,1,interview,Infantry,9500,5356,226
95468,Gaza,Rhynoodle,2,4,6,technical test,Armored,3100,5357,202
95469,Syria,Twinte,2,1,7,technical test,Intelligence,15400,5358,132
95470,Syria,Avaveo,5,3,8,knowledge test,Intelligence,8000,5359,61
95471,Lebanon,Brainsphere,1,3,10,interview,Air,28300,5360,414
95472,West Bank,Divavu,1,5,4,interview,Artillery,11800,5361,481
95473,Gaza,Oyoba,5,1,5,cognitive test,Intelligence,17600,5362,423
95474,Jordan,Browsebug,2,3,2,knowledge test,Air,23500,5363,291
95475,Egypt,Fivespan,2,4,1,cognitive test,Medical,27500,5364,318
95476,Iran,Eidel,3,5,3,knowledge test,Infantry,9200,5365,295
95477,Jordan,Einti,4,1,7,interview,Air,24200,5366,104
95478,Gaza,Leexo,5,1,5,combat fitness,Military Police,23600,5367,9
95479,West Bank,Zoomdog,4,2,7,combat fitness,Armored,18400,5368,89
95480,Jordan,Divape,5,5,6,cognitive test,Artillery,17400,5369,490
95481,Iran,Youtags,2,2,4,cognitive test,Technology and Maintenance,20900,5370,11
95482,West Bank,Vidoo,3,1,4,interview,Artillery,3500,5371,310
95483,Gaza,Jabbercube,5,3,8,technical test,Intelligence,25000,5372,86
